2,-6,-41,5
3,-45,-119,5
4,124,-78,5
5,109,-32,5
6,-105,-84,5
7,-4,-95,5
8,-115,43,5
9,73,-9,5
0,-51,-82,6
1,21,-28,6
2,-13,-43,6
3,-48,-127,6
4,-128,-85,6
5,102,-38,6
6,-111,-88,6
7,-7,-96,6
8,-121,46,6
9,75,-11,6
0,-55,-90,7
1,16,-29,7
2,-17,-36,7
3,-54,126,7
4,-127,-90,7
5,102,-47,7
6,-110,-92,7
7,-13,-91,7
8,127,49,7
9,83,-14,7
0,-55,-90,8
1,16,-29,8
2,-17,-36,8
3,-54,126,8
4,-127,-90,8
5,102,-47,8
6,-110,-92,8
7,-13,-91,8
8,127,49,8
9,83,-14,8
0,-55,-90,9
1,16,-29,9
2,-17,-36,9
3,-54,126,9
4,-127,-90,9
5,102,-47,9
6,-110,-92,9
7,-13,-91,9
8,127,49,9
9,83,-14,9
0,-55,-90,10
1,16,-29,10
2,-17,-36,10
3,-54,126,10
4,-127,-90,10
5,102,-47,10
6,-110,-92,10
7,-13,-91,10
8,127,49,10
9,83,-14,10
0,-55,-90,11
1,16,-29,11
2,-17,-36,11
3,-54,126,11
4,-127,-90,11
5,102,-47,11
6,-110,-92,11
7,-13,-91,11
8,127,49,11
9,83,-14,11
0,-55,-90,12
1,16,-29,12
2,-17,-36,12
3,-54,126,12
4,-127,-90,12
5,102,-47,12
6,-110,-92,12
7,-13,-91,12
8,127,49,12
9,83,-14,12
0,-55,-90,13
1,16,-29,13
2,-17,-36,13
3,-54,126,13
4,-127,-90,13
5,102,-47,13
6,-110,-92,13
7,-13,-91,13
8,127,49,13
9,83,-14,13
0,-55,-90,14
1,16,-29,14
2,-17,-36,14
3,-54,126,14
4,-127,-90,14
5,102,-47,14
6,-110,-92,14
7,-13,-91,14
8,127,49,14
9,83,-14,14
0,-55,-90,15
1,16,-29,15
2,-17,-36,15
3,-54,126,15
4,-127,-90,15
5,102,-47,15
6,-110,-92,15
7,-13,-91,15
8,127,49,15
9,83,-14,15
0,-55,-90,16
1,16,-29,16
2,-17,-36,16
3,-54,126,16
4,-127,-90,16
5,102,-47,16
6,-110,-92,16
7,-13,-91,16
8,127,49,16
9,83,-14,16
0,-55,-90,17
1,16,-29,17
2,-17,-36,17
3,-54,126,17
4,-127,-90,17
5,102,-47,17
6,-110,-92,17
7,-13,-91,17
8,127,49,17
9,83,-14,17
0,-55,-90,18
1,16,-29,18
2,-17,-36,18
3,-54,126,18
4,-127,-90,18
5,102,-47,18
6,-110,-92,18
7,-13,-91,18
8,127,49,18
9,83,-14,18
0,-55,-90,19
1,16,-29,19
2,-17,-36,19
3,-54,126,19
4,-127,-90,19
5,102,-47,19
6,-110,-92,19
7,-13,-91,19
8,127,49,19
9,83,-14,19
0,-55,-90,20
1,16,-29,20
2,-17,-36,20
3,-54,126,20
4,-127,-90,20
5,102,-47,20
6,-110,-92,20
7,-13,-91,20
8,127,49,20
9,83,-14,20
0,-55,-90,21
1,16,-29,21
2,-17,-36,21
3,-54,126,21
4,-127,-90,21
5,102,-47,21
6,-110,-92,21
7,-13,-91,21
8,127,49,21
9,83,-14,21
0,-55,-90,22
1,16,-29,22
2,-17,-36,22
3,-54,126,22
4,-127,-90,22
5,102,-47,22
6,-110,-92,22
7,-13,-91,22
8,127,49,22
9,83,-14,22
0,-55,-90,23
1,16,-29,23
2,-17,-36,23
3,-54,126,23
4,-127,-90,23
5,102,-47,23
6,-110,-92,23
7,-13,-91,23
8,127,49,23
9,83,-14,23
0,-55,-90,24
1,16,-29,24
2,-17,-36,24
3,-54,126,24
4,-127,-90,24
5,102,-47,24
6,-110,-92,24
7,-13,-91,24
8,127,49,24
9,83,-14,24
0,-55,-90,25
1,16,-29,25
2,-17,-36,25
3,-54,126,25
4,-127,-90,25
5,102,-47,25
6,-110,-92,25
7,-13,-91,25
8,127,49,25
9,83,-14,25
0,-55,-90,26
1,16,-29,26
2,-17,-36,26
3,-54,126,26
4,-127,-90,26
5,102,-47,26
6,-110,-92,26
7,-13,-91,26
8,127,49,26
9,83,-14,26
0,-55,-90,27
1,16,-29,27
2,-17,-36,27
3,-54,126,27
4,-127,-90,27
5,102,-47,27
6,-110,-92,27
7,-13,-91,27
8,127,49,27
9,83,-14,27
0,-55,-90,28
1,16,-29,28
2,-17,-36,28
3,-54,126,28
4,-127,-90,28
5,102,-47,28
6,-110,-92,28
7,-13,-91,28
8,127,49,28
9,83,-14,28
0,-55,-90,29
1,16,-29,29
2,-17,-36,29
3,-54,126,29
4,-127,-90,29
5,102,-47,29
6,-110,-92,29
7,-13,-91,29
8,127,49,29
9,83,-14,29
0,-55,-90,30
1,16,-29,30
2,-17,-36,30
3,-54,126,30
4,-127,-90,30
5,102,-47,30
6,-110,-92,30
7,-13,-91,30
8,127,49,30
9,83,-14,30
0,-55,-90,31
1,16,-29,31
2,-17,-36,31
3,-54,126,31
4,-127,-90,31
5,102,-47,31
6,-110,-92,31
7,-13,-91,31
8,127,49,31
9,83,-14,31
0,-104,-88,1
1,-26,-55,1
2,-33,16,1
3,-125,-114,1
4,7,91,1
5,-30,-100,1
6,35,-96,1
7,-40,15,1
8,-123,71,1
9,-54,-23,1
0,-104,-88,2
1,-26,-55,2
2,-33,16,2
3,-125,-114,2
4,7,91,2
5,-30,-100,2
6,35,-96,2
7,-40,15,2
8,-123,71,2
9,-54,-23,2
0,-104,-88,3
1,-26,-55,3
2,-33,16,3
3,-125,-114,3
4,7,91,3
5,-30,-100,3
6,35,-96,3
7,-40,15,3
8,-123,71,3
9,-54,-23,3
0,-104,-88,4
1,-26,-55,4
2,-33,16,4
3,-125,-114,4
4,7,91,4
5,-30,-100,4
6,35,-96,4
7,-40,15,4
8,-123,71,4
9,-54,-23,4
0,-104,-88,5
1,-26,-55,5
2,-33,16,5
3,-125,-114,5
4,7,91,5
5,-30,-100,5
6,35,-96,5
7,-40,15,5
8,-123,71,5
9,-54,-23,5
0,-104,-88,6
1,-26,-55,6
2,-33,16,6
3,-125,-114,6
4,7,91,6
5,-30,-100,6
6,35,-96,6
7,-40,15,6
8,-123,71,6
9,-54,-23,6
0,-104,-88,7
1,-26,-55,7
2,-33,16,7
3,-125,-114,7
4,7,91,7
5,-30,-100,7
6,35,-96,7
7,-40,15,7
8,-123,71,7
9,-54,-23,7
0,-104,-88,8
1,-26,-55,8
2,-33,16,8
3,-125,-114,8
4,7,91,8
5,-30,-100,8
6,35,-96,8
7,-40,15,8
8,-123,71,8
9,-54,-23,8
0,-104,-88,9
1,-26,-55,9
2,-33,16,9
3,-125,-114,9
4,7,91,9
5,-30,-100,9
6,35,-96,9
7,-40,15,9
8,-123,71,9
9,-54,-23,9
0,-104,-88,10
1,-26,-55,10
2,-33,16,10
3,-125,-114,10
4,7,91,10
5,-30,-100,10
6,35,-96,10
7,-40,15,10
8,-123,71,10
9,-54,-23,10
0,-104,-88,11
1,-26,-55,11
2,-33,16,11
3,-125,-114,11
4,7,91,11
5,-30,-100,11
6,35,-96,11
7,-40,15,11
8,-123,71,11
9,-54,-23,11
0,-104,-88,12
1,-26,-55,12
2,-33,16,12
3,-125,-114,12
4,7,91,12
5,-30,-100,12
6,35,-96,12
7,-40,15,12
8,-123,71,12
9,-54,-23,12
0,-104,-88,13
1,-26,-55,13
2,-33,16,13
3,-125,-114,13
4,7,91,13
5,-30,-100,13
6,35,-96,13
7,-40,15,13
8,-123,71,13
9,-54,-23,13
0,-104,-88,14
1,-26,-55,14
2,-33,16,14
3,-125,-114,14
4,7,91,14
5,-30,-100,14
6,35,-96,14
7,-40,15,14
8,-123,71,14
9,-54,-23,14
0,-104,-88,15
1,-26,-55,15
2,-33,16,15
3,-125,-114,15
4,7,91,15
5,-30,-100,15
6,35,-96,15
7,-40,15,15
8,-123,71,15
9,-54,-23,15
0,-104,-88,16
1,-26,-55,16
2,-33,16,16
3,-125,-114,16
4,7,91,16
5,-30,-100,16
6,35,-96,16
7,-40,15,16
8,-123,71,16
9,-54,-23,16
0,-104,-88,17
1,-26,-55,17
2,-33,16,17
3,-125,-114,17
4,7,91,17
5,-30,-100,17
6,35,-96,17
7,-40,15,17
8,-123,71,17
9,-54,-23,17
0,-104,-88,18
1,-26,-55,18
2,-33,16,18
3,-125,-114,18
4,7,91,18
5,-30,-100,18
6,35,-96,18
7,-40,15,18
8,-123,71,18
9,-54,-23,18
0,-104,-88,19
1,-26,-55,19
2,-33,16,19
3,-125,-114,19
4,7,91,19
5,-30,-100,19
6,35,-96,19
7,-40,15,19
8,-123,71,19
9,-54,-23,19
0,-104,-88,20
1,-26,-55,20
2,-33,16,20
3,-125,-114,20
4,7,91,20
5,-30,-100,20
6,35,-96,20
7,-40,15,20
8,-123,71,20
9,-54,-23,20
0,-104,-88,21
1,-26,-55,21
2,-33,16,21
3,-125,-114,21
4,7,91,21
5,-30,-100,21
6,35,-96,21
7,-40,15,21
8,-123,71,21
9,-54,-23,21
0,-104,-88,22
1,-26,-55,22
2,-33,16,22
3,-125,-114,22
4,7,91,22
5,-30,-100,22
6,35,-96,22
7,-40,15,22
8,-123,71,22
9,-54,-23,22
0,-104,-88,23
1,-26,-55,23
2,-33,16,23
3,-125,-114,23
4,7,91,23
5,-30,-100,23
6,35,-96,23
7,-40,15,23
8,-123,71,23
9,-54,-23,23
0,-104,-88,24
1,-26,-55,24
2,-33,16,24
3,-125,-114,24
4,7,91,24
5,-30,-100,24
6,35,-96,24
7,-40,15,24
8,-123,71,24
9,-54,-23,24
0,-104,-88,25
1,-26,-55,25
2,-33,16,25
3,-125,-114,25
4,7,91,25
5,-30,-100,25
6,35,-96,25
7,-40,15,25
8,-123,71,25
9,-54,-23,25
0,-104,-88,26
1,-26,-55,26
2,-33,16,26
3,-125,-114,26
4,7,91,26
5,-30,-100,26
6,35,-96,26
7,-40,15,26
8,-123,71,26
9,-54,-23,26
0,-104,-88,27
1,-26,-55,27
2,-33,16,27
3,-125,-114,27
4,7,91,27
5,-30,-100,27
6,35,-96,27
7,-40,15,27
8,-123,71,27
9,-54,-23,27
0,-104,-88,28
1,-26,-55,28
2,-33,16,28
3,-125,-114,28
4,7,91,28
5,-30,-100,28
6,35,-96,28
7,-40,15,28
8,-123,71,28
9,-54,-23,28
0,-104,-88,29
1,-26,-55,29
2,-33,16,29
3,-125,-114,29
4,7,91,29
5,-30,-100,29
6,35,-96,29
7,-40,15,29
8,-123,71,29
9,-54,-23,29
0,-104,-88,30
1,-26,-55,30
2,-33,16,30
3,-125,-114,30
4,7,91,30
5,-30,-100,30
6,35,-96,30
7,-40,15,30
8,-123,71,30
9,-54,-23,30
0,-104,-88,31
1,-26,-55,31
2,-33,16,31
3,-125,-114,31
4,7,91,31
5,-30,-100,31
6,35,-96,31
7,-40,15,31
8,-123,71,31
9,-54,-23,31
0,-104,-88,32
1,-26,-55,32
2,-33,16,32
3,-125,-114,32
4,7,91,32
5,-30,-100,32
6,35,-96,32
7,-40,15,32
8,-123,71,32
9,-54,-23,32
0,-104,-88,33
1,-26,-55,33
2,-33,16,33
3,-125,-114,33
4,7,91,33
5,-30,-100,33
6,35,-96,33
7,-40,15,33
8,-123,71,33
9,-54,-23,33
0,-104,-88,34
1,-26,-55,34
2,-33,16,34
3,-125,-114,34
4,7,91,34
5,-30,-100,34
6,35,-96,34
7,-40,15,34
8,-123,71,34
9,-54,-23,34
0,-104,-88,35
1,-26,-55,35
2,-33,16,35
3,-125,-114,35
4,7,91,35
5,-30,-100,35
6,35,-96,35
7,-40,15,35
8,-123,71,35
9,-54,-23,35
0,-104,-88,36
1,-26,-55,36
2,-33,16,36
3,-125,-114,36
4,7,91,36
5,-30,-100,36
6,35,-96,36
7,-40,15,36
8,-123,71,36
9,-54,-23,36
0,-104,-88,37
1,-26,-55,37
2,-33,16,37
3,-125,-114,37
4,7,91,37
5,-30,-100,37
6,35,-96,37
7,-40,15,37
8,-123,71,37
9,-54,-23,37
0,-104,-88,38
1,-26,-55,38
2,-33,16,38
3,-125,-114,38
4,7,91,38
5,-30,-100,38
6,35,-96,38
7,-40,15,38
8,-123,71,38
9,-54,-23,38
0,-104,-88,39
1,-26,-55,39
2,-33,16,39
3,-125,-114,39
4,7,91,39
5,-30,-100,39
6,35,-96,39
7,-40,15,39
8,-123,71,39
9,-54,-23,39
0,-104,-88,40
1,-26,-55,40
2,-33,16,40
3,-125,-114,40
4,7,91,40
5,-30,-100,40
6,35,-96,40
7,-40,15,40
8,-123,71,40
9,-54,-23,40
0,-104,-88,41
1,-26,-55,41
2,-33,16,41
3,-125,-114,41
4,7,91,41
5,-30,-100,41
6,35,-96,41
7,-40,15,41
8,-123,71,41
9,-54,-23,41
0,-104,-88,42
1,-26,-55,42
2,-33,16,42
3,-125,-114,42
4,7,91,42
5,-30,-100,42
6,35,-96,42
7,-40,15,42
8,-123,71,42
9,-54,-23,42
0,-118,-103,1
1,-108,-102,1
2,-84,-108,1
3,-21,97,1
4,113,111,1
5,-86,-119,1
6,-34,-44,1
7,-95,-99,1
8,-98,-19,1
9,73,100,1
0,-118,-103,2
1,-108,-102,2
2,-84,-108,2
3,-21,97,2
4,113,111,2
5,-86,-119,2
6,-34,-44,2
7,-95,-99,2
8,-98,-19,2
9,73,100,2
0,-118,-103,3
1,-108,-102,3
2,-84,-108,3
3,-21,97,3
4,113,111,3
5,-86,-119,3
6,-34,-44,3
7,-95,-99,3
8,-98,-19,3
9,73,100,3
0,-118,-103,4
1,-108,-102,4
2,-84,-108,4
3,-21,97,4
4,113,111,4
5,-86,-119,4
6,-34,-44,4
7,-95,-99,4
8,-98,-19,4
9,73,100,4
0,-118,-103,5
1,-108,-102,5
2,-84,-108,5
3,-21,97,5
4,113,111,5
5,-86,-119,5
6,-34,-44,5
7,-95,-99,5
8,-98,-19,5
9,73,100,5
0,-118,-103,6
1,-108,-102,6
2,-84,-108,6
3,-21,97,6
4,113,111,6
5,-86,-119,6
6,-34,-44,6
7,-95,-99,6
8,-98,-19,6
9,73,100,6
0,-118,-103,7
1,-108,-102,7
2,-84,-108,7
3,-21,97,7
4,113,111,7
5,-86,-119,7
6,-34,-44,7
7,-95,-99,7
8,-98,-19,7
9,73,100,7
0,-118,-103,8
1,-108,-102,8
2,-84,-108,8
3,-21,97,8
4,113,111,8
5,-86,-119,8
6,-34,-44,8
7,-95,-99,8
8,-98,-19,8
9,73,100,8
0,-118,-103,9
1,-108,-102,9
2,-84,-108,9
3,-21,97,9
4,113,111,9
5,-86,-119,9
6,-34,-44,9
7,-95,-99,9
8,-98,-19,9
9,73,100,9
0,-115,-97,10
1,-116,-99,10
2,-86,-110,10
3,-18,96,10
4,105,106,10
5,-90,-125,10
6,-27,-43,10
7,-104,-99,10
8,-94,-21,10
9,70,107,10
0,-114,-90,11
1,-118,-95,11
2,-85,-112,11
3,-12,101,11
4,100,104,11
5,-93,-125,11
6,-19,-40,11
7,-107,-92,11
8,-96,-27,11
9,72,113,11
0,-114,-82,12
1,-119,-88,12
2,-91,-117,12
3,-15,109,12
4,93,101,12
5,-97,126,12
6,-17,-42,12
7,-108,-87,12
8,-95,-36,12
9,73,115,12
0,-109,-80,13
1,-125,-81,13
2,-98,-124,13
3,-12,113,13
4,94,97,13
5,-99,118,13
6,-10,-48,13
7,-114,-86,13
8,-89,-38,13
9,72,116,13
0,-103,-83,14
1,-127,-76,14
2,-102,-120,14
3,-8,116,14
4,100,91,14
5,-106,117,14
6,-10,-53,14
7,-120,-80,14
8,-86,-38,14
9,71,115,14
0,-105,-90,15
1,-123,-71,15
2,-110,-122,15
3,-7,125,15
4,105,96,15
5,-108,119,15
6,-19,-55,15
7,-124,-72,15
8,-82,-31,15
9,68,109,15
0,-102,-91,16
1,-121,-66,16
2,-116,128,16
3,-7,-124,16
4,110,93,16
5,-113,117,16
6,-23,-64,16
7,128,-65,16
8,-80,-32,16
9,59,105,16
0,-104,-100,17
1,-128,-61,17
2,-119,-127,17
3,-5,-122,17
4,115,90,17
5,-118,111,17
6,-23,-70,17
7,125,-67,17
8,-75,-36,17
9,54,103,17
0,-112,-106,18
1,128,-58,18
2,-127,-124,18
3,-1,-124,18
4,124,89,18
5,-123,109,18
6,-16,-73,18
7,122,-68,18
8,-75,-45,18
9,55,98,18
0,-120,-110,19
1,128,-58,19
2,127,-121,19
3,2,128,19
4,-128,93,19
5,126,110,19
6,-12,-74,19
7,118,-67,19
8,-71,-46,19
9,53,92,19
0,-127,-112,20
1,127,-51,20
2,121,-125,20
3,0,126,20
4,126,101,20
5,118,108,20
6,-10,-73,20
7,110,-72,20
8,-68,-45,20
9,43,92,20
0,-127,-117,21
1,-126,-48,21
2,121,-126,21
3,-2,124,21
4,127,108,21
5,117,110,21
6,-6,-66,21
7,103,-71,21
8,-66,-51,21
9,38,95,21
0,-124,-119,22
1,-123,-48,22
2,113,127,22
3,-5,125,22
4,125,109,22
5,117,110,22
6,1,-61,22
7,99,-63,22
8,-64,-59,22
9,31,97,22
0,-124,-128,23
1,-115,-45,23
2,105,123,23
3,-5,-125,23
4,117,107,23
5,119,117,23
6,8,-64,23
7,96,-64,23
8,-71,-64,23
9,31,100,23
0,-125,-128,24
1,-113,-43,24
2,105,115,24
3,-13,-121,24
4,112,108,24
5,118,120,24
6,9,-64,24
7,93,-66,24
8,-75,-64,24
9,31,106,24
0,-128,-119,25
1,-107,-40,25
2,103,110,25
3,-14,-113,25
4,103,108,25
5,121,125,25
6,11,-70,25
7,85,-69,25
8,-78,-64,25
9,31,106,25
0,-126,-115,26
1,-107,-40,26
2,97,110,26
3,-19,-110,26
4,102,106,26
5,122,-123,26
6,9,-73,26
7,83,-74,26
8,-79,-63,26
9,28,112,26
0,-126,-114,27
1,-107,-35,27
2,97,108,27
3,-24,-111,27
4,99,106,27
5,125,-120,27
6,1,-72,27
7,83,-78,27
8,-74,-56,27
9,28,121,27
0,-126,-109,28
1,-116,-31,28
2,106,105,28
3,-25,-114,28
4,96,101,28
5,-124,-120,28
6,-7,-76,28
7,85,-86,28
8,-66,-58,28
9,35,127,28
0,124,-108,29
1,-121,-24,29
2,112,110,29
3,-33,-120,29
4,93,98,29
5,-123,-121,29
6,-10,-76,29
7,93,-92,29
8,-61,-62,29
9,34,-121,29
0,117,-114,30
1,-125,-19,30
2,120,105,30
3,-39,-113,30
4,86,94,30
5,-116,-128,30
6,-10,-66,30
7,92,-94,30
8,-58,-63,30
9,38,-112,30
0,114,-117,31
1,128,-12,31
2,127,102,31
3,-36,-107,31
4,78,99,31
5,-113,-127,31
6,-8,-65,31
7,87,-101,31
8,-52,-57,31
9,47,-112,31
0,113,-123,32
1,119,-10,32
2,-125,110,32
3,-28,-109,32
4,75,105,32
5,-105,-126,32
6,-4,-66,32
7,79,-100,32
8,-45,-64,32
9,54,-110,32
0,106,-125,33
1,114,-3,33
2,-118,114,33
3,-27,-117,33
4,67,106,33
5,-97,-128,33
6,1,-66,33
7,79,-98,33
8,-47,-71,33
9,54,-105,33
0,103,-119,34
1,119,5,34
2,-113,120,34
3,-25,-121,34
4,65,105,34
5,-96,-128,34
6,1,-62,34
7,75,-97,34
8,-54,-78,34
9,45,-103,34
0,101,-114,35
1,128,7,35
2,-117,125,35
3,-20,-128,35
4,67,97,35
5,-94,126,35
6,-5,-58,35
7,68,-96,35
8,-54,-78,35
9,37,-104,35
0,98,-115,36
1,-119,7,36
2,-119,-127,36
3,-12,-123,36
4,61,90,36
5,-95,124,36
6,-10,-59,36
7,68,-87,36
8,-60,-76,36
9,32,-112,36
0,90,-121,37
1,-115,14,37
2,-123,-125,37
3,-4,-124,37
4,57,88,37
5,-99,119,37
6,-11,-67,37
7,61,-81,37
8,-58,-68,37
9,26,-110,37
0,85,-126,38
1,-113,21,38
2,-128,-121,38
3,4,-126,38
4,58,85,38
5,-92,113,38
6,-12,-74,38
7,61,-78,38
8,-54,-65,38
9,25,-113,38
0,86,-128,39
1,-113,22,39
2,-126,-118,39
3,10,-128,39
4,67,84,39
5,-84,117,39
6,-11,-76,39
7,63,-74,39
8,-48,-68,39
9,19,-112,39
0,82,123,40
1,-111,29,40
2,-123,-110,40
3,18,-125,40
4,70,87,40
5,-78,114,40
6,-5,-82,40
7,66,-70,40
8,-47,-71,40
9,10,-109,40
0,83,115,41
1,-114,37,41
2,-116,-107,41
3,26,-125,41
4,70,97,41
5,-80,105,41
6,3,-87,41
7,76,-70,41
8,-47,-81,41
9,3,-112,41
0,82,107,42
1,-114,38,42
2,-106,-107,42
3,27,-124,42
4,61,97,42
5,-75,99,42
6,8,-81,42
7,84,-70,42
8,-46,-84,42
9,3,-120,42
0,86,101,43
1,-109,45,43
2,-104,-100,43
3,31,-121,43
4,57,90,43
5,-67,99,43
6,7,-79,43
7,86,-75,43
8,-49,-93,43
9,-4,-125,43
0,91,94,44
1,-104,49,44
2,-104,-98,44
3,36,-126,44
4,55,90,44
5,-64,100,44
6,3,-70,44
7,86,-79,44
8,-47,-96,44
9,-12,-121,44
0,99,92,45
1,-96,43,45
2,-107,-98,45
3,45,-123,45
4,52,94,45
5,-59,94,45
6,7,-61,45
7,87,-80,45
8,-44,-104,45
9,-16,-124,45
0,104,95,46
1,-92,45,46
2,-114,-92,46
3,47,-117,46
4,43,97,46
5,-57,88,46
6,4,-55,46
7,92,-77,46
8,-49,-107,46
9,-22,-122,46
0,114,95,47
1,-90,50,47
2,-115,-86,47
3,47,-108,47
4,41,91,47
5,-54,81,47
6,4,-45,47
7,99,-78,47
8,-48,-115,47
9,-28,127,47
0,114,94,48
1,-98,54,48
2,-109,-79,48
3,48,-99,48
4,37,84,48
5,-59,73,48
6,2,-44,48
7,101,-80,48
8,-46,-123,48
9,-35,128,48
0,109,89,49
1,-103,56,49
2,-104,-81,49
3,40,-93,49
4,40,81,49
5,-64,68,49
6,-1,-45,49
7,109,-80,49
8,-46,-123,49
9,-41,128,49
0,106,92,50
1,-109,50,50
2,-104,-91,50
3,40,-87,50
4,43,72,50
5,-69,73,50
6,-3,-52,50
7,117,-80,50
8,-43,-125,50
9,-41,-127,50
0,106,94,51
1,-116,53,51
2,-113,-95,51
3,36,-83,51
4,43,63,51
5,-76,67,51
6,-1,-53,51
7,126,-77,51
8,-35,-120,51
9,-33,-127,51
0,109,95,52
1,-120,55,52
2,-115,-102,52
3,37,-77,52
4,37,55,52
5,-75,62,52
6,2,-52,52
7,-122,-76,52
8,-28,-120,52
9,-33,-119,52
0,112,86,53
1,-126,61,53
2,-108,-106,53
3,44,-73,53
4,37,46,53
5,-78,58,53
6,5,-54,53
7,-120,-75,53
8,-24,-115,53
9,-37,-113,53
0,121,83,54
1,-123,67,54
2,-112,-114,54
3,47,-76,54
4,46,46,54
5,-82,54,54
6,5,-58,54
7,-113,-81,54
8,-20,-115,54
9,-38,-112,54
0,-127,85,55
1,-126,76,55
2,-115,-123,55
3,51,-72,55
4,53,46,55
5,-81,49,55
6,8,-59,55
7,-106,-84,55
8,-19,-108,55
9,-35,-103,55
0,-123,77,56
1,128,78,56
2,-112,-128,56
3,55,-65,56
4,61,49,56
5,-82,41,56
6,18,-59,56
7,-104,-83,56
8,-11,-103,56
9,-29,-96,56
0,-118,79,57
1,123,78,57
2,-114,125,57
3,52,-57,57
4,62,51,57
5,-77,38,57
6,21,-55,57
7,-107,-76,57
8,-10,-96,57
9,-29,-93,57
0,-115,80,58
1,120,87,58
2,-116,117,58
3,48,-50,58
4,60,56,58
5,-77,32,58
6,27,-57,58
7,-101,-68,58
8,-8,-96,58
9,-20,-93,58
0,-111,78,59
1,118,93,59
2,-124,117,59
3,41,-48,59
4,62,63,59
5,-78,24,59
6,32,-60,59
7,-107,-60,59
8,-3,-100,59
9,-20,-90,59
0,-109,72,60
1,110,94,60
2,-124,123,60
3,35,-55,60
4,61,65,60
5,-79,19,60
6,36,-54,60
7,-113,-56,60
8,2,-97,60
9,-24,-82,60
0,-104,69,61
1,104,91,61
2,127,-127,61
3,37,-60,61
4,63,74,61
5,-84,15,61
6,44,-50,61
7,-120,-56,61
8,4,-100,61
9,-21,-74,61
0,-107,62,62
1,99,89,62
2,-126,-121,62
3,34,-68,62
4,69,73,62
5,-91,13,62
6,50,-52,62
7,128,-60,62
8,-1,-108,62
9,-14,-73,62
0,-105,61,63
1,92,83,63
2,-128,-117,63
3,41,-72,63
4,78,75,63
5,-98,10,63
6,49,-59,63
7,127,-67,63
8,-6,-112,63
9,-9,-75,63
0,-100,64,64
1,89,84,64
2,-128,-116,64
3,41,-82,64
4,86,72,64
5,-101,6,64
6,51,-60,64
7,119,-72,64
8,-5,-117,64
9,-8,-74,64
0,-95,65,65
1,82,78,65
2,-120,-115,65
3,39,-91,65
4,94,69,65
5,-97,-1,65
6,57,-59,65
7,119,-77,65
8,-10,-125,65
9,-1,-80,65
0,-91,63,66
1,86,70,66
2,-117,-113,66
3,45,-93,66
4,94,61,66
5,-99,-4,66
6,60,-57,66
7,123,-77,66
8,-4,124,66
9,1,-78,66
0,-82,62,67
1,86,67,67
2,-111,-113,67
3,44,-98,67
4,101,57,67
5,-108,-3,67
6,62,-53,67
7,123,-77,67
8,0,124,67
9,2,-71,67
0,-77,64,68
1,90,58,68
2,-105,-105,68
3,35,-101,68
4,101,57,68
5,-111,-1,68
6,71,-52,68
7,-127,-73,68
8,2,-124,68
9,1,-70,68
0,-73,61,69
1,84,54,69
2,-107,-102,69
3,26,-105,69
4,108,54,69
5,-111,0,69
6,72,-51,69
7,-122,-72,69
8,-3,-118,69
9,0,-61,69
0,-70,60,70
1,81,55,70
2,-109,-100,70
3,21,-110,70
4,114,46,70
5,-119,2,70
6,73,-47,70
7,-118,-78,70
8,-5,-111,70
9,-1,-58,70
0,-68,66,71
1,78,61,71
2,-113,-101,71
3,26,-117,71
4,122,50,71
5,-121,8,71
6,80,-42,71
7,-121,-81,71
8,-5,-111,71
9,2,-49,71
0,-74,71,72
1,76,62,72
2,-114,-102,72
3,24,-125,72
4,122,53,72
5,-120,12,72
6,84,-38,72
7,-128,-83,72
8,0,-109,72
9,2,-43,72
0,-80,79,73
1,77,64,73
2,-119,-101,73
3,25,-126,73
4,127,61,73
5,-116,15,73
6,92,-33,73
7,126,-75,73
8,2,-111,73
9,2,-42,73
0,-85,81,74
1,86,60,74
2,-122,-98,74
3,32,-128,74
4,-128,70,74
5,-113,14,74
6,90,-29,74
7,126,-72,74
8,-1,-117,74
9,1,-42,74
0,-85,86,75
1,88,60,75
2,-127,-102,75
3,39,-121,75
4,-128,75,75
5,-107,13,75
6,82,-24,75
7,117,-72,75
8,4,-121,75
9,-1,-33,75
0,-87,91,76
1,89,51,76
2,-128,-110,76
3,40,-116,76
4,-124,83,76
5,-101,8,76
6,79,-17,76
7,114,-70,76
8,7,-127,76
9,-4,-32,76
0,-85,95,77
1,83,50,77
2,-121,-115,77
3,40,-115,77
4,-121,91,77
5,-100,1,77
6,70,-15,77
7,107,-68,77
8,16,-125,77
9,-10,-34,77
0,-77,100,78
1,81,59,78
2,-116,-118,78
3,40,-109,78
4,-118,100,78
5,-99,0,78
6,66,-19,78
7,107,-60,78
8,16,-116,78
9,-10,-34,78
0,-75,109,79
1,76,62,79
2,-114,-126,79
3,35,-102,79
4,-121,108,79
5,-101,-5,79
6,65,-27,79
7,103,-57,79
8,12,-115,79
9,-17,-35,79
0,-78,116,80
1,76,65,80
2,-108,127,80
3,33,-102,80
4,-120,115,80
5,-97,-10,80
6,61,-27,80
7,103,-49,80
8,11,-116,80
9,-18,-38,80
0,-84,121,81
1,82,73,81
2,-101,-125,81
3,33,-102,81
4,128,117,81
5,-103,-15,81
6,55,-32,81
7,107,-42,81
8,9,-117,81
9,-26,-43,81
0,-90,119,82
1,85,76,82
2,-100,-126,82
3,32,-94,82
4,119,120,82
5,-99,-21,82
6,59,-41,82
7,107,-33,82
8,4,-121,82
