N_individuals,steps,scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,total_crossings,assess_top_sections
100,500,8,50,44,33,144,975,0.575
100,500,8,31,17,25,176,661,0.767
100,500,8,31,68,25,176,738,0.507
100,500,8,35,20,42,124,958,0.625
100,500,8,46,20,31,92,726,0.494
100,500,8,40,25,33,142,686,0.64
100,500,8,73,14,19,141,746,0.45
100,500,8,30,21,12,151,533,0.704
100,500,8,74,47,36,171,1003,0.469
100,500,8,28,21,34,99,776,0.61
100,500,8,20,20,42,124,847,0.587
100,500,8,20,78,42,124,955,0.499
100,500,8,25,20,31,132,738,0.728
100,500,8,64,14,19,141,867,0.513
100,500,8,83,32,30,103,695,0.456
100,500,8,87,21,12,151,557,0.575
100,500,8,64,45,19,141,800,0.431
100,500,8,42,58,29,165,879,0.505
100,500,8,87,48,12,151,566,0.412
100,500,8,39,41,41,176,1063,0.623
100,500,8,64,63,23,107,732,0.383
100,500,8,47,84,12,95,552,0.384
100,500,8,46,20,31,132,872,0.666
100,500,8,57,21,34,169,776,0.692
100,500,8,46,16,31,132,747,0.617
100,500,8,21,74,33,179,1036,0.453
100,500,8,54,36,25,174,1108,0.585
100,500,8,89,39,9,121,659,0.385
100,500,8,20,68,17,135,578,0.405
100,500,8,70,58,29,158,756,0.454
100,500,8,35,78,9,134,676,0.371
100,500,8,82,64,41,123,1025,0.471
100,500,8,73,45,13,118,656,0.405
100,500,8,28,21,34,169,823,0.809
100,500,8,30,48,7,157,605,0.463
100,500,8,13,63,23,128,711,0.44
100,500,8,29,83,20,151,775,0.423
100,500,8,28,43,34,169,900,0.673
100,500,8,45,88,41,130,1096,0.47
100,500,8,13,47,12,150,477,0.495
100,500,8,25,16,34,92,685,0.629
100,500,8,42,58,29,158,875,0.51
100,500,8,42,22,29,158,757,0.741
100,500,8,56,51,25,125,744,0.431
100,500,8,38,73,31,161,903,0.464
100,500,8,64,63,23,128,797,0.432
100,500,8,49,41,9,174,540,0.478
100,500,8,57,43,33,99,766,0.45
100,500,8,64,83,23,128,716,0.425
100,500,8,31,17,17,176,665,0.818
100,500,8,48,64,41,138,1193,0.548
100,500,8,43,22,22,176,776,0.697
100,500,8,20,20,9,124,504,0.542
100,500,8,41,12,9,141,429,0.646
100,500,8,64,14,13,141,768,0.509
100,500,8,70,22,22,165,823,0.519
100,500,8,20,83,20,137,735,0.419
100,500,8,87,21,7,151,566,0.445
100,500,8,13,83,13,107,569,0.371
100,500,8,25,73,23,111,750,0.396
100,500,8,17,12,6,158,426,0.655
100,500,8,82,64,41,138,1019,0.453
100,500,8,77,73,31,124,764,0.433
100,500,8,82,76,41,138,1116,0.496
100,500,8,46,20,34,132,843,0.649
100,500,8,86,65,32,126,793,0.433
100,500,8,29,83,20,137,708,0.398
100,500,8,19,22,22,104,643,0.537
100,500,8,65,12,9,106,540,0.463
100,500,8,29,66,20,137,773,0.449
100,500,8,48,76,40,123,946,0.479
100,500,8,84,75,23,90,764,0.382
100,500,8,63,55,15,98,661,0.389
100,500,8,11,73,23,148,746,0.441
100,500,8,26,12,6,158,449,0.644
100,500,8,38,73,31,124,1000,0.423
100,500,8,28,21,33,169,712,0.792
100,500,8,38,26,31,124,717,0.563
100,500,8,20,66,31,151,895,0.484
100,500,8,43,22,22,104,596,0.52
100,500,8,41,12,9,106,499,0.545
100,500,8,77,26,11,161,595,0.538
100,500,8,43,17,22,104,629,0.547
100,500,8,42,58,22,158,683,0.501
100,500,8,41,86,9,106,652,0.371
100,500,8,56,65,32,115,679,0.432
100,500,8,16,19,31,165,638,0.654
100,500,8,64,63,13,128,706,0.395
100,500,8,25,73,23,148,694,0.424
100,500,8,19,17,23,176,624,0.747
100,500,8,79,75,23,112,703,0.41
100,500,8,17,12,6,158,426,0.655
100,500,8,25,52,23,148,725,0.503
100,500,8,17,83,6,158,588,0.43
100,500,8,76,55,15,167,554,0.435
100,500,8,65,86,19,141,648,0.404
100,500,8,86,65,32,115,779,0.424
100,500,8,86,86,32,115,797,0.424
100,500,8,11,52,29,111,692,0.462
100,500,8,82,64,40,138,1026,0.492
100,500,8,76,19,31,124,823,0.462
100,500,8,84,75,23,112,777,0.381
100,500,8,36,41,42,174,1134,0.681
100,500,8,84,18,23,112,597,0.424
100,500,8,63,55,15,167,782,0.467
100,500,8,63,55,15,167,782,0.467
100,500,8,29,83,31,137,990,0.447
100,500,8,38,73,11,124,680,0.421
100,500,8,30,21,27,179,695,0.83
100,500,8,16,19,31,124,729,0.557
100,500,8,48,41,42,105,983,0.498
100,500,8,43,22,23,104,666,0.498
100,500,8,16,32,31,124,819,0.488
100,500,8,26,83,39,158,1033,0.517
100,500,8,41,12,19,106,504,0.587
100,500,8,63,70,27,150,836,0.416
100,500,8,10,21,27,97,600,0.49
100,500,8,56,86,27,126,781,0.414
100,500,8,79,18,23,90,640,0.378
100,500,8,36,41,42,105,982,0.532
100,500,8,25,73,29,148,921,0.45
100,500,8,17,70,27,159,843,0.469
100,500,8,36,61,42,105,1012,0.456
100,500,8,43,75,34,116,896,0.433
100,500,8,76,55,24,98,784,0.385
100,500,8,77,88,17,113,649,0.399
100,500,8,30,21,27,97,696,0.616
100,500,8,30,19,27,97,642,0.537
100,500,8,74,75,34,98,764,0.401
100,500,8,89,88,17,129,722,0.416
100,500,8,63,70,27,159,1004,0.438
100,500,8,17,12,39,158,622,0.669
100,500,8,63,75,27,159,916,0.442
100,500,8,76,32,33,165,772,0.473
100,500,8,48,61,15,174,785,0.501
100,500,8,55,71,38,168,986,0.516
100,500,8,86,65,27,115,730,0.401
100,500,8,50,68,9,153,651,0.395
100,500,8,43,75,34,98,817,0.416
100,500,8,43,13,34,98,701,0.598
100,500,8,77,88,17,129,688,0.407
100,500,8,82,71,38,115,1038,0.45
100,500,8,84,75,23,112,777,0.381
100,500,8,56,68,9,117,675,0.391
100,500,8,77,54,17,129,720,0.41
100,500,8,75,60,22,164,953,0.387
100,500,8,90,60,22,125,587,0.416
100,500,8,10,19,35,179,578,0.702
100,500,8,62,71,22,92,722,0.36
100,500,8,63,55,24,167,1019,0.481
100,500,8,17,75,11,150,635,0.37
100,500,8,80,71,22,99,659,0.385
100,500,8,55,71,38,115,962,0.43
100,500,8,23,24,24,160,948,0.727
100,500,8,50,68,9,117,578,0.375
100,500,8,55,25,38,115,841,0.522
100,500,8,74,13,27,116,875,0.463
100,500,8,50,31,9,117,486,0.434
100,500,8,31,21,15,180,534,0.755
100,500,8,60,24,24,108,718,0.429
100,500,8,46,12,7,110,469,0.49
100,500,8,16,19,33,124,753,0.551
100,500,8,51,21,15,179,735,0.712
100,500,8,89,54,21,113,684,0.377
100,500,8,75,60,22,125,859,0.373
100,500,8,37,12,7,136,483,0.627
100,500,8,75,29,22,125,695,0.43
100,500,8,82,25,10,168,481,0.559
100,500,8,36,41,15,105,629,0.412
100,500,8,56,31,5,153,632,0.54
100,500,8,90,29,12,164,444,0.491
100,500,8,62,71,22,99,711,0.404
100,500,8,62,25,22,99,684,0.487
100,500,8,84,66,26,161,701,0.409
100,500,8,78,66,26,92,654,0.402
100,500,8,23,24,24,108,867,0.641
100,500,8,23,22,24,108,741,0.596
100,500,8,30,21,35,97,772,0.57
100,500,8,31,21,15,179,552,0.795
100,500,8,63,70,11,159,714,0.433
100,500,8,31,15,15,179,720,0.833
100,500,8,46,12,7,136,408,0.581
100,500,8,46,65,7,136,569,0.401
100,500,8,80,25,41,92,880,0.417
100,500,8,43,75,27,98,776,0.427
100,500,8,84,66,26,92,698,0.388
100,500,8,60,22,18,160,648,0.586
100,500,8,84,28,26,92,679,0.412
100,500,8,89,51,37,152,904,0.476
100,500,8,14,51,37,179,905,0.594
100,500,8,77,88,21,129,745,0.403
100,500,8,51,15,19,180,684,0.732
100,500,8,55,71,10,115,618,0.406
100,500,8,50,68,5,117,583,0.376
100,500,8,75,60,12,125,620,0.41
100,500,8,37,65,19,110,704,0.403
100,500,8,42,24,30,110,849,0.578
100,500,8,73,24,30,104,732,0.407
100,500,8,78,28,19,161,752,0.503
100,500,8,14,51,37,152,974,0.499
100,500,8,14,17,37,152,644,0.745
100,500,8,89,17,20,179,651,0.479
100,500,8,73,24,30,110,906,0.424
100,500,8,62,71,41,99,914,0.45
100,500,8,61,60,33,173,932,0.473
100,500,8,67,60,33,166,1066,0.457
100,500,8,73,77,30,110,778,0.407
100,500,8,23,24,18,108,764,0.56
100,500,8,31,21,19,179,646,0.776
100,500,8,42,77,38,104,863,0.44
100,500,8,61,27,6,166,630,0.498
100,500,8,17,73,34,98,785,0.42
100,500,8,29,73,34,110,863,0.479
100,500,8,46,12,19,136,588,0.667
100,500,8,67,60,33,173,1026,0.49
100,500,8,67,27,33,173,976,0.481
100,500,8,84,66,19,92,592,0.377
100,500,8,17,80,29,110,805,0.415
100,500,8,14,51,20,152,638,0.549
100,500,8,29,73,34,98,801,0.453
100,500,8,29,80,34,98,833,0.43
100,500,8,75,68,40,114,960,0.453
100,500,8,39,68,40,139,996,0.51
100,500,8,86,23,21,151,590,0.446
100,500,8,39,58,38,114,929,0.526
100,500,8,24,23,21,128,738,0.665
100,500,8,73,24,38,110,841,0.452
100,500,8,24,56,12,151,604,0.457
100,500,8,67,60,6,173,657,0.417
100,500,8,14,11,18,173,425,0.939
100,500,8,19,11,18,144,511,0.8
100,500,8,75,68,40,139,1095,0.454
100,500,8,19,47,23,173,849,0.552
100,500,8,75,58,40,139,1012,0.458
100,500,8,29,73,29,98,815,0.46
100,500,8,62,82,10,134,660,0.405
100,500,8,86,23,21,128,694,0.435
100,500,8,41,47,15,107,576,0.443
100,500,8,86,56,21,128,698,0.418
100,500,8,63,18,14,92,659,0.432
100,500,8,14,11,18,144,450,0.831
100,500,8,62,43,38,113,948,0.465
100,500,8,14,47,18,144,600,0.53
100,500,8,51,43,38,134,943,0.545
100,500,8,41,15,14,103,622,0.564
100,500,8,15,10,22,134,608,0.727
100,500,8,75,15,14,107,680,0.456
100,500,8,75,68,38,139,1041,0.468
100,500,8,86,23,12,128,637,0.447
100,500,8,51,43,38,113,921,0.527
100,500,8,51,82,38,113,814,0.463
100,500,8,64,64,35,92,842,0.428
100,500,8,73,11,35,106,767,0.432
100,500,8,75,15,14,103,640,0.423
100,500,8,14,11,23,144,408,0.89
100,500,8,75,47,14,103,655,0.397
100,500,8,63,64,35,171,1001,0.503
100,500,8,51,43,10,113,659,0.442
100,500,8,11,23,18,161,478,0.73
100,500,8,50,69,20,134,761,0.448
100,500,8,75,15,15,103,676,0.42
100,500,8,15,69,20,96,708,0.381
100,500,8,64,64,14,171,762,0.4
100,500,8,41,29,26,106,662,0.56
100,500,8,50,69,22,96,650,0.395
100,500,8,37,35,27,174,827,0.647
100,500,8,73,29,26,174,917,0.506
100,500,8,64,64,35,171,1075,0.478
100,500,8,64,18,35,171,1095,0.605
100,500,8,50,69,20,96,708,0.394
100,500,8,50,10,20,96,509,0.501
100,500,8,66,75,36,124,942,0.442
100,500,8,41,29,26,174,746,0.67
100,500,8,41,29,35,174,793,0.687
100,500,8,41,11,26,174,808,0.791
100,500,8,58,37,17,159,885,0.618
100,500,8,38,79,40,161,1192,0.551
100,500,8,38,79,18,160,777,0.436
100,500,8,11,79,40,160,1114,0.485
100,500,8,18,60,23,118,674,0.415
100,500,8,45,31,22,174,624,0.636
100,500,8,37,31,22,91,678,0.419
100,500,8,45,31,27,91,664,0.486
100,500,8,58,41,15,124,674,0.485
100,500,8,66,41,15,99,619,0.404
100,500,8,38,79,40,160,1231,0.513
100,500,8,38,23,40,160,902,0.729
100,500,8,58,41,36,99,849,0.436
100,500,8,43,18,36,146,804,0.626
100,500,8,45,31,22,91,654,0.471
100,500,8,45,35,22,91,642,0.447
100,500,8,23,38,17,129,728,0.555
100,500,8,58,41,15,99,699,0.435
100,500,8,58,75,15,99,655,0.4
100,500,8,17,67,24,147,739,0.422
100,500,8,58,38,41,129,974,0.525
100,500,8,44,53,23,110,829,0.408
100,500,8,33,51,14,129,689,0.45
100,500,8,23,38,41,159,1249,0.598
100,500,8,18,53,22,110,662,0.438
100,500,8,44,53,22,118,811,0.441
100,500,8,43,11,20,141,748,0.709
100,500,8,82,11,20,146,566,0.509
100,500,8,66,76,31,157,939,0.443
100,500,8,17,20,22,103,597,0.539
100,500,8,23,38,41,129,1001,0.561
100,500,8,23,37,41,129,1039,0.591
100,500,8,82,11,36,141,783,0.451
100,500,8,51,49,15,168,752,0.545
100,500,8,15,20,22,147,500,0.668
100,500,8,44,53,22,110,728,0.438
100,500,8,44,60,22,110,793,0.419
100,500,8,33,59,27,99,716,0.439
100,500,8,15,20,24,103,597,0.536
100,500,8,80,59,14,99,620,0.353
100,500,8,82,11,20,141,609,0.496
100,500,8,82,18,20,141,583,0.468
100,500,8,80,59,27,129,798,0.432
100,500,8,15,20,22,103,665,0.52
100,500,8,15,67,22,103,698,0.403
100,500,8,58,55,37,139,1006,0.486
100,500,8,23,36,31,150,927,0.65
100,500,8,69,20,20,145,968,0.469
100,500,8,80,59,27,99,753,0.371
100,500,8,80,51,27,99,651,0.404
100,500,8,25,41,15,108,662,0.471
100,500,8,66,36,40,150,1082,0.529
100,500,8,49,64,26,145,944,0.466
100,500,8,23,36,40,157,1071,0.624
100,500,8,75,48,8,172,743,0.439
100,500,8,51,41,21,108,772,0.447
100,500,8,26,22,5,147,663,0.541
100,500,8,89,61,11,140,660,0.394
100,500,8,80,20,37,95,854,0.409
100,500,8,45,13,13,142,499,0.687
100,500,8,25,41,21,168,802,0.692
100,500,8,12,37,10,171,524,0.55
100,500,8,37,65,9,156,598,0.4
100,500,8,34,60,20,122,777,0.421
100,500,8,23,36,40,150,1069,0.654
100,500,8,23,76,40,150,1085,0.505
100,500,8,56,54,24,109,762,0.474
100,500,8,25,41,21,108,688,0.529
100,500,8,58,20,42,95,914,0.487
100,500,8,25,49,21,108,666,0.453
100,500,8,20,45,26,139,872,0.483
100,500,8,73,15,8,146,589,0.511
100,500,8,44,40,5,111,608,0.391
100,500,8,61,86,11,107,653,0.372
100,500,8,37,87,23,169,691,0.454
100,500,8,61,55,13,105,630,0.413
100,500,8,69,60,29,122,882,0.405
100,500,8,80,20,42,139,1110,0.478
100,500,8,36,90,10,135,640,0.427
100,500,8,49,45,12,139,532,0.447
100,500,8,56,81,9,161,631,0.404
100,500,8,75,15,12,146,683,0.523
100,500,8,80,20,42,95,832,0.403
100,500,8,26,40,11,111,675,0.424
100,500,8,80,55,42,95,962,0.424
100,500,8,89,86,8,107,703,0.351
100,500,8,13,57,24,157,686,0.516
100,500,8,34,60,29,145,818,0.522
100,500,8,24,14,37,140,828,0.728
100,500,8,20,45,12,145,555,0.514
100,500,8,34,60,29,122,800,0.524
100,500,8,73,15,12,172,865,0.575
100,500,8,34,20,29,122,827,0.603
100,500,8,20,45,12,139,541,0.479
100,500,8,24,57,23,141,670,0.467
100,500,8,44,40,11,147,605,0.481
100,500,8,20,64,12,139,617,0.402
100,500,8,73,15,12,146,633,0.458
100,500,8,61,86,8,140,630,0.365
100,500,8,45,55,35,105,929,0.446
100,500,8,44,40,11,111,592,0.399
100,500,8,73,48,12,146,620,0.435
100,500,8,80,69,32,92,751,0.426
100,500,8,61,86,8,107,619,0.36
100,500,8,44,22,11,111,542,0.502
100,500,8,61,61,8,107,594,0.402
100,500,8,12,90,27,135,783,0.425
100,500,8,29,33,37,147,813,0.695
100,500,8,61,55,35,105,849,0.495
100,500,8,61,55,35,142,984,0.485
100,500,8,61,13,35,105,843,0.544
100,500,8,83,12,39,150,922,0.446
100,500,8,36,90,27,135,854,0.418
100,500,8,78,60,32,96,832,0.394
100,500,8,46,75,18,100,614,0.384
100,500,8,36,37,27,135,846,0.532
100,500,8,36,90,27,171,763,0.447
100,500,8,37,81,36,161,1087,0.474
100,500,8,45,46,12,158,611,0.498
100,500,8,19,30,13,171,539,0.638
100,500,8,34,85,15,142,692,0.405
100,500,8,56,57,25,157,792,0.453
100,500,8,17,41,11,180,440,0.495
100,500,8,33,25,11,150,608,0.632
100,500,8,37,57,19,141,716,0.487
100,500,8,56,81,36,161,1028,0.499
100,500,8,41,86,13,107,631,0.374
100,500,8,56,65,36,161,962,0.523
100,500,8,43,81,39,160,1058,0.517
100,500,8,56,81,36,156,1097,0.479
100,500,8,18,52,18,112,592,0.412
100,500,8,24,33,20,147,774,0.589
100,500,8,18,43,18,162,575,0.523
100,500,8,80,60,17,96,673,0.343
100,500,8,13,57,25,157,760,0.482
100,500,8,13,57,25,109,609,0.46
100,500,8,83,18,12,164,512,0.568
100,500,8,79,19,20,178,593,0.497
100,500,8,13,54,25,157,704,0.491
100,500,8,17,47,13,115,631,0.442
100,500,8,35,84,14,119,712,0.392
100,500,8,24,57,19,141,740,0.446
100,500,8,24,57,19,169,711,0.461
100,500,8,24,87,19,141,754,0.398
100,500,8,41,26,15,131,617,0.546
100,500,8,78,61,18,91,695,0.391
100,500,8,35,30,7,92,542,0.434
100,500,8,26,41,11,100,589,0.418
100,500,8,29,33,20,147,857,0.622
100,500,8,21,63,11,90,565,0.389
100,500,8,79,47,12,92,558,0.414
100,500,8,29,33,20,140,742,0.66
100,500,8,29,14,20,147,719,0.766
100,500,8,62,72,10,150,652,0.411
100,500,8,41,71,13,123,622,0.413
100,500,8,83,81,31,160,902,0.435
100,500,8,78,60,17,96,650,0.386
100,500,8,78,60,17,92,590,0.381
100,500,8,78,69,17,96,711,0.399
100,500,8,52,56,18,152,827,0.427
100,500,8,51,19,20,111,747,0.485
100,500,8,46,43,29,162,805,0.588
100,500,8,83,53,14,145,546,0.419
100,500,8,43,81,31,150,903,0.446
100,500,8,43,81,31,160,948,0.459
100,500,8,43,12,31,160,751,0.708
100,500,8,60,78,18,143,816,0.407
100,500,8,45,18,22,164,752,0.678
100,500,8,46,67,7,172,588,0.374
100,500,8,28,55,12,108,648,0.386
100,500,8,72,49,40,162,1093,0.539
100,500,8,19,47,15,115,626,0.423
100,500,8,89,74,10,114,576,0.399
100,500,8,18,43,29,100,680,0.44
100,500,8,18,43,29,162,663,0.534
100,500,8,18,75,29,162,956,0.45
100,500,8,83,18,22,158,526,0.523
100,500,8,83,18,22,164,459,0.49
100,500,8,17,47,15,171,560,0.552
100,500,8,83,46,22,164,692,0.464
100,500,8,34,26,33,131,934,0.609
100,500,8,17,47,15,115,624,0.404
100,500,8,17,30,15,115,621,0.486
100,500,8,49,59,34,179,1101,0.594
100,500,8,75,12,40,109,960,0.46
100,500,8,41,26,33,142,749,0.681
100,500,8,41,26,33,131,766,0.651
100,500,8,41,85,33,131,943,0.438
100,500,8,17,41,42,100,918,0.481
100,500,8,33,63,6,90,604,0.363
100,500,8,42,50,36,115,880,0.475
100,500,8,80,59,34,163,1036,0.453
100,500,8,82,11,14,115,499,0.463
100,500,8,41,71,27,123,821,0.403
100,500,8,26,25,32,110,824,0.589
100,500,8,26,41,42,100,1066,0.519
100,500,8,26,41,42,100,1066,0.519
100,500,8,21,63,6,90,583,0.364
100,500,8,21,25,6,90,516,0.422
100,500,8,74,17,36,176,852,0.514
100,500,8,26,41,42,180,1185,0.692
100,500,8,90,24,26,115,688,0.417
100,500,8,21,63,6,150,521,0.397
100,500,8,45,17,14,179,581,0.771
100,500,8,41,71,27,123,821,0.403
100,500,8,41,86,27,123,779,0.415
100,500,8,72,38,17,169,831,0.556
100,500,8,18,56,37,152,922,0.53
100,500,8,79,19,14,111,614,0.428
100,500,8,41,71,27,107,818,0.441
100,500,8,86,33,29,93,701,0.397
100,500,8,23,14,32,137,870,0.777
100,500,8,52,56,37,152,966,0.539
100,500,8,52,52,37,152,1055,0.588
100,500,8,37,62,26,141,876,0.47
100,500,8,52,56,37,112,894,0.479
100,500,8,51,19,14,111,579,0.506
100,500,8,51,19,14,111,579,0.506
100,500,8,69,61,17,150,781,0.367
100,500,8,51,19,14,178,864,0.73
100,500,8,12,21,38,109,780,0.601
100,500,8,40,11,8,152,447,0.655
100,500,8,35,53,41,145,1103,0.586
100,500,8,78,78,10,143,694,0.379
100,500,8,35,67,15,172,664,0.425
100,500,8,51,61,29,107,701,0.415
100,500,8,15,58,30,97,744,0.417
100,500,8,79,55,22,108,772,0.429
100,500,8,83,53,41,119,1014,0.462
100,500,8,83,53,41,145,1000,0.508
100,500,8,83,84,41,145,1098,0.548
100,500,8,60,78,10,91,664,0.37
100,500,8,60,78,10,143,609,0.406
100,500,8,60,61,10,143,639,0.397
100,500,8,12,80,28,174,1072,0.459
100,500,8,46,67,15,92,615,0.366
100,500,8,46,67,15,172,689,0.447
100,500,8,46,30,15,172,598,0.595
100,500,8,64,61,12,126,693,0.395
100,500,8,28,55,22,92,615,0.424
100,500,8,25,19,38,161,897,0.725
100,500,8,28,55,22,108,749,0.414
100,500,8,62,74,38,114,895,0.476
100,500,8,28,47,22,108,821,0.459
100,500,8,56,17,8,165,667,0.637
100,500,8,43,62,22,150,851,0.442
100,500,8,72,12,17,109,633,0.46
100,500,8,64,56,16,144,898,0.415
100,500,8,49,59,25,163,911,0.501
100,500,8,37,72,30,163,908,0.463
100,500,8,42,17,11,176,439,0.784
100,500,8,89,74,38,114,908,0.433
100,500,8,89,72,38,114,917,0.437
100,500,8,88,26,30,139,860,0.44
100,500,8,89,74,38,150,1035,0.485
100,500,8,75,12,17,109,639,0.405
100,500,8,75,49,17,109,690,0.396
100,500,8,82,17,19,179,538,0.6
100,500,8,75,12,17,162,814,0.537
100,500,8,29,79,28,166,803,0.471
100,500,8,10,16,26,137,558,0.729
100,500,8,74,49,12,180,723,0.473
100,500,8,80,59,25,163,790,0.499
100,500,8,80,59,25,163,790,0.499
100,500,8,74,50,11,176,716,0.441
100,500,8,74,17,11,176,660,0.57
100,500,8,62,28,21,162,962,0.587
100,500,8,80,59,25,179,852,0.415
100,500,8,49,29,22,98,657,0.514
100,500,8,28,18,11,171,493,0.748
100,500,8,74,17,11,115,672,0.454
100,500,8,45,11,19,179,706,0.773
100,500,8,45,17,19,179,618,0.689
100,500,8,61,42,16,158,739,0.555
100,500,8,31,62,16,110,724,0.417
100,500,8,45,17,19,115,592,0.541
100,500,8,26,14,42,137,902,0.763
100,500,8,88,81,25,168,897,0.443
100,500,8,20,49,30,103,796,0.442
100,500,8,22,53,9,108,515,0.423
100,500,8,90,62,22,141,765,0.405
100,500,8,84,58,24,92,659,0.384
100,500,8,72,63,26,105,751,0.421
100,500,8,23,14,42,110,867,0.632
100,500,8,23,25,42,137,1147,0.606
100,500,8,23,14,42,137,1049,0.711
100,500,8,59,38,21,166,801,0.509
100,500,8,37,62,22,115,782,0.442
100,500,8,50,39,28,122,730,0.51
100,500,8,74,88,11,126,667,0.375
100,500,8,37,24,22,141,710,0.611
100,500,8,37,62,22,141,680,0.457
100,500,8,71,73,15,169,699,0.416
100,500,8,72,61,37,150,1041,0.445
100,500,8,12,89,16,144,596,0.399
100,500,8,86,61,9,107,548,0.383
100,500,8,12,19,10,161,540,0.724
100,500,8,35,20,25,103,818,0.564
100,500,8,42,40,9,137,541,0.462
100,500,8,25,65,32,166,877,0.474
100,500,8,18,82,5,96,667,0.376
100,500,8,69,61,37,169,1091,0.489
100,500,8,69,61,37,150,1001,0.478
100,500,8,69,38,37,150,1100,0.544
100,500,8,51,61,9,93,621,0.37
100,500,8,51,61,9,107,619,0.393
100,500,8,27,67,24,125,765,0.43
100,500,8,51,33,9,107,501,0.429
100,500,8,25,19,10,109,552,0.504
100,500,8,82,32,15,161,513,0.542
100,500,8,25,19,10,161,567,0.649
100,500,8,25,21,10,161,616,0.688
100,500,8,54,14,28,119,846,0.566
100,500,8,40,17,42,165,827,0.728
100,500,8,41,51,15,175,692,0.61
100,500,8,57,29,36,157,917,0.615
100,500,8,35,84,13,93,578,0.36
100,500,8,56,17,42,152,1090,0.697
100,500,8,56,11,42,165,1276,0.687
100,500,8,56,17,42,165,1153,0.696
100,500,8,57,47,32,143,968,0.511
100,500,8,15,41,5,144,509,0.462
100,500,8,28,67,15,154,587,0.419
100,500,8,15,72,38,163,1216,0.481
100,500,8,54,13,34,120,957,0.592
100,500,8,37,72,38,97,868,0.435
100,500,8,36,78,36,91,800,0.43
100,500,8,12,79,28,166,879,0.436
100,500,8,37,58,38,163,1089,0.544
100,500,8,57,24,13,148,674,0.607
100,500,8,64,49,9,180,746,0.422
100,500,8,37,72,38,163,1022,0.567
100,500,8,43,29,14,98,526,0.5
100,500,8,29,79,28,174,773,0.503
100,500,8,74,49,9,126,642,0.399
100,500,8,64,42,16,158,838,0.475
100,500,8,49,29,14,150,623,0.554
100,500,8,29,80,28,166,893,0.457
100,500,8,86,13,41,150,972,0.517
100,500,8,74,61,9,180,649,0.41
100,500,8,29,22,34,98,714,0.543
100,500,8,61,42,16,144,818,0.543
100,500,8,64,74,6,123,626,0.396
100,500,8,29,79,28,166,803,0.471
100,500,8,49,62,14,98,617,0.358
100,500,8,74,49,9,180,720,0.514
100,500,8,22,68,12,102,626,0.358
100,500,8,27,34,9,101,667,0.417
100,500,8,49,29,14,98,554,0.469
100,500,8,61,56,16,158,762,0.487
100,500,8,61,42,16,158,739,0.555
100,500,8,88,49,37,103,909,0.409
100,500,8,44,40,27,111,700,0.501
100,500,8,10,63,23,105,701,0.469
100,500,8,20,49,37,139,887,0.464
100,500,8,20,26,37,103,823,0.516
100,500,8,40,42,41,142,976,0.569
100,500,8,57,62,6,154,681,0.429
100,500,8,20,49,37,103,846,0.441
100,500,8,72,63,23,137,899,0.396
100,500,8,28,63,12,91,601,0.394
100,500,8,72,16,23,105,735,0.405
100,500,8,69,84,9,92,605,0.397
100,500,8,72,63,23,105,781,0.382
100,500,8,16,79,37,168,1058,0.501
100,500,8,31,29,27,97,732,0.515
100,500,8,62,38,39,166,1119,0.552
100,500,8,53,11,30,106,793,0.528
100,500,8,28,88,23,126,823,0.375
100,500,8,31,89,7,144,613,0.361
100,500,8,59,38,39,162,980,0.652
100,500,8,59,28,39,166,1100,0.607
100,500,8,88,20,16,103,666,0.423
100,500,8,59,38,39,166,1136,0.61
100,500,8,82,90,29,149,834,0.444
100,500,8,74,88,23,171,657,0.464
100,500,8,50,70,37,153,1039,0.52
100,500,8,74,18,23,126,696,0.431
100,500,8,12,89,7,110,658,0.368
100,500,8,12,62,7,144,602,0.399
100,500,8,74,88,23,126,817,0.392
100,500,8,35,20,16,168,710,0.749
100,500,8,35,81,16,103,670,0.345
100,500,8,12,89,7,144,588,0.379
100,500,8,22,40,33,137,906,0.562
100,500,8,35,20,16,103,650,0.491
100,500,8,18,81,30,146,682,0.466
100,500,8,84,84,37,115,991,0.428
100,500,8,84,67,25,125,704,0.403
100,500,8,42,40,33,108,777,0.53
100,500,8,83,29,19,151,510,0.486
100,500,8,42,53,33,137,874,0.535
100,500,8,64,40,29,133,851,0.499
100,500,8,42,40,33,137,739,0.545
100,500,8,27,67,25,92,776,0.396
100,500,8,27,58,25,125,779,0.497
100,500,8,80,72,26,135,802,0.4
100,500,8,27,67,25,125,816,0.433
100,500,8,50,14,38,119,866,0.609
100,500,8,42,64,26,122,761,0.438
100,500,8,73,34,16,132,590,0.425
100,500,8,54,14,38,122,1009,0.62
100,500,8,34,42,37,170,897,0.62
100,500,8,71,51,28,175,877,0.456
100,500,8,54,39,38,119,1003,0.498
100,500,8,78,39,19,106,651,0.41
100,500,8,54,14,38,119,1024,0.554
100,500,8,41,51,28,169,827,0.62
100,500,8,14,10,26,110,539,0.814
100,500,8,41,73,28,175,828,0.444
100,500,8,73,89,33,165,849,0.469
100,500,8,25,47,34,143,904,0.503
100,500,8,41,51,28,175,910,0.544
100,500,8,76,81,26,95,763,0.38
100,500,8,25,66,26,120,715,0.464
100,500,8,14,85,16,133,683,0.365
100,500,8,57,47,34,166,889,0.601
100,500,8,57,65,34,143,965,0.441
