N_individuals,steps,scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,total_crossings,assess_top_sections
100,500,8,64,74,35,133,836,0.457
100,500,8,25,22,41,149,1649,0.73
100,500,8,64,74,35,129,1021,0.423
100,500,8,46,42,13,123,1042,0.353
100,500,8,71,68,30,173,962,0.559
100,500,8,34,49,19,154,1087,0.478
100,500,8,39,46,41,149,1568,0.503
100,500,8,69,26,34,121,1231,0.535
100,500,8,15,40,6,110,665,0.386
100,500,8,89,28,41,126,1055,0.517
100,500,8,79,22,13,123,794,0.351
100,500,8,58,63,40,133,1245,0.502
100,500,8,40,54,13,167,1061,0.393
100,500,8,78,50,12,94,694,0.388
100,500,8,58,63,40,177,1431,0.507
100,500,8,79,25,27,172,1161,0.549
100,500,8,71,32,26,121,983,0.466
100,500,8,50,79,10,158,674,0.414
100,500,8,64,17,34,121,1009,0.548
100,500,8,31,71,31,133,1073,0.437
100,500,8,64,38,24,142,979,0.411
100,500,8,31,71,31,118,1007,0.449
100,500,8,16,21,38,134,863,0.642
100,500,8,54,48,37,110,873,0.449
100,500,8,31,30,27,172,1415,0.622
100,500,8,62,57,21,153,903,0.416
100,500,8,45,31,8,148,962,0.387
100,500,8,45,35,10,158,976,0.377
100,500,8,62,82,24,142,839,0.403
100,500,8,25,46,41,149,1436,0.609
100,500,8,72,19,29,174,1456,0.679
100,500,8,46,22,13,123,1053,0.387
100,500,8,72,52,21,153,818,0.418
100,500,8,51,27,39,113,1203,0.438
100,500,8,24,15,10,167,1636,0.519
100,500,8,60,63,39,167,1288,0.544
100,500,8,25,46,41,161,1353,0.681
100,500,8,33,25,31,99,1033,0.446
100,500,8,46,22,13,155,1417,0.388
100,500,8,48,52,19,111,854,0.384
100,500,8,69,17,34,121,1226,0.593
100,500,8,59,82,29,174,834,0.451
100,500,8,74,38,30,97,869,0.409
100,500,8,52,66,35,137,1159,0.443
100,500,8,12,20,34,103,889,0.594
100,500,8,25,13,13,132,1280,0.533
100,500,8,69,17,34,147,1352,0.591
100,500,8,87,28,31,99,834,0.445
100,500,8,79,30,27,172,1086,0.545
100,500,8,57,60,15,99,849,0.367
100,500,8,50,35,10,158,1273,0.416
100,500,8,71,81,23,173,952,0.42
100,500,8,28,33,25,171,1441,0.7
100,500,8,79,30,27,154,1047,0.5
100,500,8,64,82,24,142,750,0.408
100,500,8,34,14,20,154,1613,0.513
100,500,8,50,35,10,110,1014,0.361
100,500,8,51,39,34,103,1015,0.398
100,500,8,62,52,21,153,891,0.414
100,500,8,82,85,34,119,858,0.438
100,500,8,64,82,24,134,802,0.421
100,500,8,69,68,23,173,1149,0.468
100,500,8,16,73,9,113,658,0.375
100,500,8,15,80,30,110,719,0.448
100,500,8,59,87,41,152,1192,0.549
100,500,8,62,52,21,133,995,0.409
100,500,8,81,49,20,154,874,0.403
100,500,8,72,82,29,174,1094,0.454
100,500,8,20,19,26,170,1309,0.753
100,500,8,43,18,36,99,1167,0.433
100,500,8,72,82,29,114,946,0.403
100,500,8,35,40,30,110,975,0.474
100,500,8,40,74,33,167,1187,0.542
100,500,8,15,16,17,117,830,0.657
100,500,8,33,28,31,99,968,0.45
100,500,8,58,87,7,175,612,0.422
100,500,8,25,63,7,129,766,0.401
100,500,8,87,17,37,98,928,0.458
100,500,8,33,28,31,140,1333,0.551
100,500,8,52,42,8,151,1013,0.378
100,500,8,78,61,35,94,832,0.394
100,500,8,16,34,6,134,718,0.503
100,500,8,12,39,34,103,872,0.524
100,500,8,83,54,33,167,1125,0.565
100,500,8,60,75,11,167,864,0.396
100,500,8,11,42,37,96,834,0.506
100,500,8,71,68,23,173,937,0.445
100,500,8,12,39,34,100,844,0.488
100,500,8,48,45,29,111,947,0.42
100,500,8,33,50,35,94,1068,0.444
100,500,8,46,45,39,112,1184,0.492
100,500,8,34,49,20,154,1239,0.44
100,500,8,79,21,6,134,791,0.348
100,500,8,67,75,10,137,675,0.367
100,500,8,71,68,23,149,958,0.432
100,500,8,23,63,11,167,951,0.403
100,500,8,74,31,31,97,847,0.421
100,500,8,34,49,20,159,1192,0.458
100,500,8,25,33,13,132,1258,0.469
100,500,8,15,40,30,110,843,0.55
100,500,8,57,69,13,99,736,0.355
100,500,8,63,52,29,111,983,0.431
100,500,8,63,78,41,155,1318,0.495
100,500,8,59,28,12,152,1112,0.381
100,500,8,23,19,35,111,1355,0.597
100,500,8,64,11,8,121,963,0.366
100,500,8,15,40,30,156,859,0.62
100,500,8,20,32,19,170,1066,0.599
100,500,8,68,38,31,97,904,0.441
100,500,8,11,27,25,160,926,0.689
100,500,8,23,13,13,132,1675,0.528
100,500,8,40,54,33,167,1513,0.507
100,500,8,14,60,13,99,698,0.394
100,500,8,87,48,28,98,725,0.404
100,500,8,39,19,32,164,1644,0.489
100,500,8,89,87,12,152,683,0.442
100,500,8,73,70,10,177,1020,0.378
100,500,8,40,54,33,128,1123,0.415
100,500,8,52,31,19,151,1155,0.389
100,500,8,62,59,12,102,677,0.381
100,500,8,46,27,6,112,735,0.365
100,500,8,71,19,19,170,1265,0.456
100,500,8,16,76,34,98,821,0.449
100,500,8,78,50,35,94,982,0.423
100,500,8,12,21,9,157,915,0.672
100,500,8,16,21,6,134,771,0.473
100,500,8,60,63,11,167,909,0.369
100,500,8,54,17,28,98,826,0.416
100,500,8,67,15,28,137,1154,0.607
100,500,8,35,31,32,115,1119,0.509
100,500,8,23,66,17,111,770,0.429
100,500,8,45,42,19,151,982,0.416
100,500,8,78,50,35,168,1176,0.499
100,500,8,28,68,22,98,770,0.416
100,500,8,48,52,29,111,973,0.41
100,500,8,51,45,6,112,782,0.355
100,500,8,11,33,13,160,877,0.684
100,500,8,16,21,6,119,678,0.518
100,500,8,38,50,36,133,1259,0.492
100,500,8,60,63,11,125,654,0.394
100,500,8,16,85,13,98,671,0.346
100,500,8,16,40,22,153,865,0.59
100,500,8,23,10,17,149,1788,0.629
100,500,8,80,23,7,130,899,0.367
100,500,8,24,75,28,137,899,0.454
100,500,8,74,38,31,97,913,0.426
100,500,8,54,55,7,116,716,0.38
100,500,8,12,73,24,157,798,0.421
100,500,8,25,13,13,132,1280,0.533
100,500,8,52,19,17,111,1092,0.372
100,500,8,48,52,29,154,992,0.455
100,500,8,57,60,13,99,767,0.362
100,500,8,28,27,13,160,1546,0.483
100,500,8,38,18,22,133,1257,0.47
100,500,8,59,87,12,152,732,0.369
100,500,8,82,76,13,98,669,0.357
100,500,8,20,19,19,170,1372,0.663
100,500,8,33,37,41,113,1258,0.503
100,500,8,80,44,37,105,884,0.451
100,500,8,74,38,31,131,1069,0.45
100,500,8,16,21,24,157,696,0.805
100,500,8,25,13,13,121,1332,0.53
100,500,8,87,17,28,98,729,0.416
100,500,8,57,60,13,152,858,0.382
100,500,8,43,50,22,133,1117,0.405
100,500,8,59,87,12,126,664,0.408
100,500,8,23,16,37,149,1994,0.764
100,500,8,52,42,19,151,1003,0.415
100,500,8,46,45,6,112,882,0.359
100,500,8,20,19,19,121,921,0.558
100,500,8,81,49,35,139,987,0.585
100,500,8,60,27,41,128,1289,0.555
100,500,8,57,35,8,132,893,0.348
100,500,8,87,17,28,110,754,0.43
100,500,8,67,75,28,137,1060,0.442
100,500,8,15,10,37,149,805,0.786
100,500,8,23,19,17,111,1397,0.492
100,500,8,80,87,37,130,965,0.453
100,500,8,52,42,19,148,1064,0.407
100,500,8,46,45,6,113,773,0.357
100,500,8,79,18,37,127,1003,0.517
100,500,8,11,27,13,160,874,0.721
100,500,8,71,45,32,118,1039,0.476
100,500,8,16,76,13,98,726,0.361
100,500,8,54,63,23,116,763,0.415
100,500,8,21,60,10,128,827,0.407
100,500,8,80,42,15,105,894,0.364
100,500,8,61,68,12,131,865,0.357
100,500,8,67,75,28,167,1112,0.436
100,500,8,12,21,24,157,843,0.764
100,500,8,58,23,37,130,1318,0.526
100,500,8,60,78,23,128,785,0.414
100,500,8,23,19,17,137,1695,0.547
100,500,8,23,62,35,134,1131,0.58
100,500,8,11,27,13,171,954,0.703
100,500,8,57,11,15,132,1203,0.373
100,500,8,38,50,22,133,1055,0.429
100,500,8,25,55,23,116,910,0.496
100,500,8,16,76,13,119,704,0.385
100,500,8,11,44,15,105,742,0.431
100,500,8,66,38,32,166,1357,0.653
100,500,8,71,19,24,118,1054,0.436
100,500,8,12,21,24,113,806,0.598
100,500,8,63,27,23,128,1064,0.426
100,500,8,29,23,22,130,1209,0.551
100,500,8,76,88,37,114,950,0.458
100,500,8,38,50,22,99,905,0.375
100,500,8,64,35,15,132,900,0.391
100,500,8,70,89,22,102,724,0.391
100,500,8,23,10,37,149,1993,0.795
100,500,8,76,24,23,161,1100,0.476
100,500,8,39,45,24,118,1011,0.421
100,500,8,21,70,39,128,1063,0.475
100,500,8,61,59,7,131,827,0.363
100,500,8,66,31,12,166,1162,0.373
100,500,8,23,10,37,117,1669,0.66
100,500,8,29,84,41,96,909,0.432
100,500,8,29,68,19,130,725,0.426
100,500,8,80,23,37,130,1165,0.522
100,500,8,73,60,39,128,1197,0.469
100,500,8,31,87,40,137,1128,0.503
100,500,8,62,68,7,131,888,0.356
100,500,8,54,55,23,116,734,0.409
100,500,8,35,38,12,166,1276,0.455
100,500,8,80,44,15,105,802,0.401
100,500,8,70,40,32,102,914,0.439
100,500,8,27,39,35,109,1227,0.5
100,500,8,76,51,28,100,844,0.41
100,500,8,28,23,19,130,1418,0.542
100,500,8,80,23,37,175,1084,0.663
100,500,8,24,68,15,169,1015,0.444
100,500,8,60,27,23,128,973,0.402
100,500,8,29,37,24,96,931,0.441
100,500,8,57,35,15,132,1071,0.393
100,500,8,27,49,15,109,888,0.425
100,500,8,54,55,23,129,878,0.4
100,500,8,16,89,32,102,870,0.423
100,500,8,80,44,15,96,789,0.349
100,500,8,71,45,24,118,906,0.402
100,500,8,33,84,24,96,755,0.407
100,500,8,60,27,23,155,1280,0.438
100,500,8,34,48,37,178,1632,0.607
100,500,8,81,39,15,109,703,0.393
100,500,8,57,35,15,121,1076,0.385
100,500,8,34,18,32,178,1736,0.645
100,500,8,14,64,41,154,1180,0.511
100,500,8,68,62,18,112,859,0.406
100,500,8,71,45,24,164,1086,0.474
100,500,8,21,60,39,128,1047,0.503
100,500,8,68,69,35,112,983,0.467
100,500,8,50,51,22,125,960,0.372
100,500,8,61,68,7,131,823,0.367
100,500,8,79,48,32,178,1205,0.551
100,500,8,66,38,12,166,1256,0.382
100,500,8,23,69,18,112,822,0.395
100,500,8,38,88,30,146,854,0.425
100,500,8,29,23,19,130,1113,0.511
100,500,8,31,13,36,126,1370,0.636
100,500,8,38,54,37,146,1322,0.525
100,500,8,70,89,32,102,839,0.423
100,500,8,76,54,30,146,1120,0.45
100,500,8,21,60,39,177,1252,0.573
100,500,8,61,68,7,102,686,0.366
100,500,8,64,54,23,93,802,0.428
100,500,8,64,24,42,93,997,0.468
100,500,8,29,84,24,96,712,0.39
100,500,8,66,38,12,115,958,0.356
100,500,8,27,39,15,109,955,0.427
100,500,8,41,65,32,161,1066,0.477
100,500,8,29,23,19,98,1079,0.438
100,500,8,76,54,42,93,1010,0.433
100,500,8,50,76,22,163,1020,0.422
100,500,8,38,87,38,163,1171,0.481
100,500,8,70,89,32,153,1031,0.53
100,500,8,34,48,32,178,1243,0.552
100,500,8,38,68,40,163,1352,0.503
100,500,8,61,51,15,175,1014,0.396
100,500,8,68,69,18,112,825,0.402
100,500,8,72,18,34,108,1162,0.524
100,500,8,29,84,24,113,727,0.431
100,500,8,27,39,15,139,1390,0.463
100,500,8,31,68,38,163,1110,0.52
100,500,8,61,84,28,175,912,0.454
100,500,8,76,84,15,175,779,0.394
100,500,8,38,54,30,146,1129,0.507
100,500,8,47,40,28,150,1139,0.46
100,500,8,54,15,15,143,1354,0.395
100,500,8,63,51,10,119,826,0.381
100,500,8,77,39,8,124,744,0.368
100,500,8,54,68,38,143,1093,0.483
100,500,8,86,52,7,122,766,0.359
100,500,8,34,48,32,127,1136,0.453
100,500,8,68,69,18,134,874,0.376
100,500,8,56,27,19,137,1122,0.414
100,500,8,85,64,30,119,866,0.43
100,500,8,31,87,18,105,650,0.386
100,500,8,64,54,42,93,967,0.461
100,500,8,41,51,7,149,840,0.394
100,500,8,24,15,38,143,1772,0.754
100,500,8,39,30,10,118,1051,0.374
100,500,8,85,79,41,119,956,0.461
100,500,8,38,54,30,114,992,0.414
100,500,8,65,13,18,143,1126,0.396
100,500,8,41,47,22,149,1228,0.405
100,500,8,14,79,30,119,751,0.445
100,500,8,50,47,7,149,787,0.385
100,500,8,66,17,40,105,1237,0.551
100,500,8,31,11,18,143,1521,0.544
100,500,8,38,68,38,163,1328,0.528
100,500,8,61,84,15,175,879,0.412
100,500,8,17,30,25,128,799,0.622
100,500,8,65,11,36,143,1219,0.513
100,500,8,64,54,42,161,1320,0.604
100,500,8,11,65,42,160,1284,0.559
100,500,8,79,50,29,139,914,0.469
100,500,8,11,21,32,160,968,0.744
100,500,8,41,21,42,160,1561,0.592
100,500,8,54,15,38,143,1305,0.499
100,500,8,38,68,38,137,1239,0.503
100,500,8,90,22,22,113,700,0.427
100,500,8,90,76,41,113,1003,0.431
100,500,8,61,84,15,100,722,0.374
100,500,8,60,18,9,100,865,0.343
100,500,8,47,41,32,159,1089,0.513
100,500,8,90,40,6,96,624,0.369
100,500,8,85,79,30,119,788,0.438
100,500,8,79,89,17,93,677,0.375
100,500,8,41,47,7,149,969,0.372
100,500,8,60,68,34,100,920,0.401
100,500,8,65,11,18,143,1108,0.407
100,500,8,50,22,41,113,1263,0.441
100,500,8,72,68,9,100,716,0.346
100,500,8,47,45,6,96,706,0.382
100,500,8,38,51,35,136,1186,0.515
100,500,8,90,45,28,96,775,0.396
100,500,8,38,43,10,136,895,0.369
100,500,8,38,73,8,104,752,0.372
100,500,8,54,15,38,169,1384,0.589
100,500,8,47,56,7,166,840,0.374
100,500,8,38,39,26,104,897,0.462
100,500,8,90,86,36,174,1104,0.486
100,500,8,74,44,19,110,944,0.385
100,500,8,63,43,35,136,1230,0.476
100,500,8,16,32,18,145,746,0.606
100,500,8,85,79,30,154,830,0.448
100,500,8,30,12,10,117,1375,0.426
100,500,8,41,47,7,125,829,0.393
100,500,8,47,52,28,166,1071,0.419
100,500,8,11,21,42,160,1400,0.777
100,500,8,77,73,26,104,801,0.398
100,500,8,22,61,34,104,1044,0.443
100,500,8,69,14,7,115,851,0.356
100,500,8,65,11,18,126,1004,0.38
100,500,8,74,27,20,110,991,0.368
100,500,8,71,76,24,170,1039,0.454
100,500,8,16,87,21,145,727,0.396
100,500,8,86,56,28,166,927,0.482
100,500,8,30,30,14,117,1246,0.396
100,500,8,56,44,20,110,978,0.39
100,500,8,90,22,41,113,924,0.495
100,500,8,43,17,19,175,1318,0.423
100,500,8,60,68,9,100,749,0.36
100,500,8,90,45,6,96,713,0.356
100,500,8,43,35,40,175,1558,0.509
100,500,8,31,32,21,145,1233,0.517
100,500,8,83,58,34,115,833,0.441
100,500,8,39,12,14,117,1464,0.365
100,500,8,11,21,42,161,1470,0.762
100,500,8,68,61,25,129,998,0.44
100,500,8,10,73,24,111,725,0.404
100,500,8,66,35,19,175,1175,0.479
100,500,8,68,30,33,129,1091,0.628
100,500,8,20,50,12,103,849,0.413
100,500,8,38,43,35,136,1225,0.473
100,500,8,69,88,23,163,817,0.426
100,500,8,20,49,29,103,848,0.438
100,500,8,66,23,12,177,1063,0.37
100,500,8,38,73,26,104,800,0.4
100,500,8,67,41,26,139,1123,0.524
100,500,8,17,61,33,129,893,0.459
100,500,8,79,49,12,103,713,0.369
100,500,8,67,45,32,139,1081,0.528
100,500,8,90,22,41,163,1023,0.667
100,500,8,60,68,9,108,673,0.383
100,500,8,43,57,31,169,1265,0.455
100,500,8,53,82,17,99,714,0.403
100,500,8,47,45,26,139,979,0.444
100,500,8,47,56,28,166,1009,0.503
100,500,8,90,45,6,150,634,0.397
100,500,8,10,13,8,125,961,0.619
100,500,8,53,89,41,99,928,0.45
100,500,8,74,44,20,110,890,0.374
100,500,8,16,32,21,145,693,0.626
100,500,8,38,43,35,119,1241,0.455
100,500,8,30,12,14,117,1282,0.466
100,500,8,79,82,41,99,955,0.438
100,500,8,77,17,36,161,1447,0.649
100,500,8,77,86,32,161,947,0.449
100,500,8,43,35,19,175,1244,0.42
100,500,8,36,61,12,121,809,0.381
100,500,8,38,73,26,124,897,0.443
100,500,8,87,14,12,102,656,0.36
100,500,8,56,17,41,159,1649,0.643
100,500,8,23,76,19,117,736,0.371
100,500,8,90,17,32,161,783,0.52
100,500,8,36,89,34,121,992,0.444
100,500,8,47,56,28,122,866,0.426
100,500,8,87,88,7,102,601,0.363
100,500,8,22,89,12,121,761,0.35
100,500,8,68,61,33,129,968,0.518
100,500,8,69,88,12,102,631,0.379
100,500,8,20,49,12,103,768,0.417
100,500,8,74,44,20,137,919,0.41
100,500,8,23,55,24,117,1111,0.478
100,500,8,71,55,19,117,804,0.381
100,500,8,32,78,41,105,946,0.46
100,500,8,16,32,21,105,729,0.508
100,500,8,82,22,6,141,807,0.363
100,500,8,67,45,26,139,1049,0.508
100,500,8,42,58,37,127,1233,0.461
100,500,8,30,12,14,118,1306,0.423
100,500,8,43,35,19,105,1073,0.397
100,500,8,42,67,34,127,933,0.432
100,500,8,83,67,37,127,1019,0.463
100,500,8,31,73,33,110,925,0.448
100,500,8,58,74,38,109,1036,0.462
100,500,8,31,32,24,110,1189,0.421
100,500,8,53,82,41,99,974,0.44
100,500,8,68,61,33,128,1097,0.459
100,500,8,20,49,12,139,812,0.451
100,500,8,42,23,23,144,1268,0.407
100,500,8,42,88,29,144,885,0.446
100,500,8,10,32,33,110,942,0.461
100,500,8,36,15,12,138,1129,0.446
100,500,8,42,33,34,143,1411,0.467
100,500,8,77,17,32,161,1189,0.592
100,500,8,67,45,26,159,1115,0.534
100,500,8,36,89,12,121,589,0.385
100,500,8,73,55,20,143,956,0.419
100,500,8,36,23,29,138,1261,0.509
100,500,8,87,88,12,102,601,0.368
100,500,8,69,23,29,144,1354,0.579
100,500,8,18,77,31,113,872,0.42
100,500,8,34,75,11,160,732,0.414
100,500,8,66,62,8,91,595,0.375
100,500,8,23,55,19,117,951,0.474
100,500,8,66,15,29,138,1210,0.65
100,500,8,59,78,26,175,845,0.449
100,500,8,53,82,41,93,860,0.459
100,500,8,86,31,10,103,742,0.346
100,500,8,18,57,42,113,1034,0.514
100,500,8,84,68,24,95,800,0.371
100,500,8,42,67,37,127,1162,0.458
100,500,8,87,17,6,143,760,0.359
100,500,8,66,13,15,91,830,0.363
100,500,8,84,12,41,165,1268,0.638
100,500,8,77,17,32,174,1304,0.637
100,500,8,84,17,21,165,862,0.486
100,500,8,43,77,42,113,1200,0.447
100,500,8,36,89,12,104,702,0.359
100,500,8,10,62,15,91,705,0.42
100,500,8,87,88,12,115,672,0.368
100,500,8,31,32,33,110,1082,0.495
100,500,8,40,71,37,95,1017,0.444
100,500,8,40,56,9,165,963,0.377
100,500,8,23,55,19,170,1125,0.576
100,500,8,56,12,21,165,1418,0.439
100,500,8,47,58,41,104,1115,0.448
100,500,8,47,78,37,104,910,0.422
100,500,8,59,89,6,137,639,0.363
100,500,8,42,23,29,144,1349,0.452
100,500,8,11,38,27,177,983,0.702
100,500,8,32,58,37,104,1029,0.42
100,500,8,42,67,37,115,1015,0.438
100,500,8,36,15,29,138,1491,0.515
100,500,8,59,22,34,137,1264,0.524
100,500,8,69,18,38,92,1082,0.501
100,500,8,78,13,26,162,1067,0.621
100,500,8,57,66,9,111,739,0.361
100,500,8,69,74,30,92,778,0.405
100,500,8,31,32,33,111,1081,0.443
100,500,8,82,89,34,137,952,0.464
100,500,8,85,11,34,149,1024,0.59
100,500,8,18,77,42,113,1082,0.494
100,500,8,80,37,36,119,969,0.48
100,500,8,58,18,30,92,1049,0.454
100,500,8,66,62,15,91,725,0.354
100,500,8,19,85,20,123,740,0.408
100,500,8,42,23,29,163,1255,0.541
100,500,8,82,76,11,156,575,0.39
100,500,8,85,33,34,149,947,0.526
100,500,8,18,52,26,157,824,0.558
100,500,8,84,12,21,165,950,0.514
100,500,8,17,29,26,136,786,0.692
100,500,8,36,15,29,177,1554,0.677
100,500,8,39,23,10,107,1174,0.372
100,500,8,42,11,34,149,1457,0.545
100,500,8,45,16,32,116,1039,0.474
100,500,8,27,52,9,118,985,0.365
100,500,8,12,36,24,128,734,0.545
100,500,8,47,58,37,104,994,0.445
100,500,8,19,55,40,123,1047,0.499
100,500,8,84,56,6,156,732,0.351
100,500,8,82,75,17,156,766,0.383
100,500,8,46,13,22,159,1261,0.446
100,500,8,73,85,40,123,1025,0.467
100,500,8,17,78,24,136,792,0.447
100,500,8,59,89,34,137,938,0.457
100,500,8,69,35,37,96,1044,0.477
100,500,8,34,76,17,156,874,0.403
100,500,8,19,22,9,152,1153,0.6
100,500,8,18,77,42,169,1240,0.607
100,500,8,39,31,19,107,1155,0.381
100,500,8,66,62,15,125,807,0.38
100,500,8,69,18,30,92,1063,0.429
100,500,8,59,29,24,136,1069,0.435
100,500,8,59,50,36,148,1167,0.531
100,500,8,24,51,27,157,1224,0.612
100,500,8,84,12,21,159,843,0.454
100,500,8,12,68,29,128,845,0.462
100,500,8,86,23,19,107,716,0.398
100,500,8,59,31,26,152,1222,0.523
100,500,8,17,58,9,149,637,0.454
100,500,8,85,11,34,149,1024,0.59
100,500,8,84,36,29,128,975,0.488
100,500,8,82,61,36,126,847,0.462
100,500,8,84,17,29,156,942,0.534
100,500,8,73,69,8,138,710,0.348
100,500,8,47,58,37,105,1043,0.43
100,500,8,81,78,16,100,682,0.38
100,500,8,69,71,27,96,850,0.398
100,500,8,13,88,13,160,699,0.408
100,500,8,87,56,29,156,867,0.457
100,500,8,19,56,13,152,748,0.418
100,500,8,90,74,14,177,874,0.41
100,500,8,53,39,36,144,1403,0.479
100,500,8,24,38,18,157,1369,0.622
100,500,8,11,75,15,127,687,0.381
100,500,8,19,85,40,123,1023,0.474
100,500,8,59,89,34,141,965,0.43
100,500,8,59,13,5,152,1062,0.352
100,500,8,40,35,27,96,1069,0.394
100,500,8,17,66,15,149,689,0.463
100,500,8,40,22,13,152,1607,0.391
100,500,8,82,76,17,156,684,0.393
100,500,8,71,24,26,99,955,0.448
100,500,8,53,37,18,144,1048,0.42
100,500,8,11,51,18,157,925,0.491
100,500,8,69,18,30,109,1097,0.444
100,500,8,78,31,5,152,703,0.38
100,500,8,31,86,32,117,770,0.44
100,500,8,71,52,14,99,805,0.354
100,500,8,17,29,24,136,694,0.605
100,500,8,57,58,15,149,923,0.374
100,500,8,39,23,19,107,1280,0.373
100,500,8,43,23,27,103,1073,0.405
100,500,8,80,39,18,144,711,0.449
100,500,8,59,31,32,148,1237,0.583
100,500,8,59,16,27,148,1253,0.508
100,500,8,50,18,9,100,1028,0.365
100,500,8,18,24,14,99,596,0.487
100,500,8,85,11,34,143,874,0.537
100,500,8,12,36,29,128,854,0.563
100,500,8,71,59,26,122,903,0.38
100,500,8,50,52,26,100,870,0.387
100,500,8,77,19,22,170,1112,0.589
100,500,8,51,38,20,126,906,0.421
100,500,8,45,31,27,148,1228,0.437
100,500,8,84,56,29,156,822,0.464
100,500,8,27,18,26,100,1212,0.506
100,500,8,19,85,40,143,986,0.509
100,500,8,50,89,36,136,978,0.444
100,500,8,69,35,27,96,854,0.45
100,500,8,70,17,37,126,1298,0.654
100,500,8,82,76,17,160,752,0.431
100,500,8,19,22,13,152,1214,0.573
100,500,8,77,13,41,170,1508,0.697
100,500,8,31,72,15,172,951,0.395
100,500,8,24,51,18,157,1034,0.49
100,500,8,50,50,13,136,850,0.355
100,500,8,59,31,5,152,806,0.385
100,500,8,78,25,14,150,972,0.364
100,500,8,17,29,24,175,779,0.77
100,500,8,17,58,15,149,660,0.489
100,500,8,62,61,20,157,891,0.389
100,500,8,39,23,19,103,1249,0.396
100,500,8,62,23,36,157,1269,0.57
100,500,8,53,39,18,144,930,0.385
100,500,8,12,59,23,173,867,0.526
100,500,8,24,50,8,170,1048,0.455
100,500,8,46,19,41,170,1596,0.648
100,500,8,71,24,14,99,954,0.343
100,500,8,49,69,16,101,765,0.375
100,500,8,59,89,13,136,790,0.361
100,500,8,29,39,18,136,980,0.485
100,500,8,12,36,29,95,836,0.472
100,500,8,10,31,13,116,769,0.484
100,500,8,24,69,27,170,1170,0.532
100,500,8,86,69,10,128,812,0.395
100,500,8,72,42,10,92,771,0.364
100,500,8,82,23,20,157,916,0.466
100,500,8,44,68,14,160,974,0.402
100,500,8,32,14,6,91,942,0.385
100,500,8,59,31,27,148,1183,0.486
100,500,8,86,51,15,157,828,0.402
100,500,8,84,56,29,143,935,0.462
100,500,8,50,18,26,100,818,0.449
100,500,8,49,78,37,101,910,0.411
100,500,8,73,50,27,170,1022,0.498
100,500,8,33,87,32,92,776,0.398
100,500,8,65,75,32,144,1048,0.412
100,500,8,10,88,16,116,720,0.369
100,500,8,69,35,27,95,980,0.444
100,500,8,19,22,13,165,1399,0.603
100,500,8,43,80,27,97,749,0.41
100,500,8,44,74,23,160,957,0.415
100,500,8,24,51,18,177,1244,0.553
100,500,8,81,69,37,101,880,0.433
100,500,8,59,31,5,162,954,0.356
100,500,8,22,20,29,123,1254,0.544
100,500,8,13,31,16,116,708,0.532
100,500,8,17,58,15,111,649,0.422
100,500,8,55,58,26,112,797,0.417
100,500,8,52,72,19,173,1010,0.397
100,500,8,77,19,41,170,1554,0.674
100,500,8,53,39,18,119,1010,0.383
100,500,8,21,44,10,104,695,0.403
100,500,8,86,75,29,157,976,0.428
100,500,8,71,18,20,118,957,0.402
100,500,8,50,89,13,136,698,0.374
100,500,8,71,24,14,157,1254,0.359
100,500,8,90,68,23,160,780,0.497
100,500,8,61,44,15,165,1107,0.399
100,500,8,62,23,20,157,1056,0.459
100,500,8,59,31,27,116,1026,0.442
100,500,8,33,86,36,92,831,0.414
100,500,8,43,23,8,97,883,0.384
100,500,8,24,86,37,102,933,0.433
100,500,8,11,51,29,157,1053,0.578
100,500,8,55,59,13,112,706,0.391
100,500,8,24,50,27,170,1219,0.578
100,500,8,29,41,15,154,1195,0.489
100,500,8,50,18,26,118,1086,0.394
100,500,8,37,56,14,135,947,0.399
100,500,8,71,38,25,118,887,0.433
100,500,8,89,80,41,153,1046,0.485
100,500,8,31,87,36,92,857,0.421
100,500,8,11,69,23,138,789,0.451
100,500,8,24,17,19,102,1238,0.509
100,500,8,43,80,8,97,728,0.374
100,500,8,49,69,37,101,952,0.442
100,500,8,71,58,13,112,800,0.359
100,500,8,80,78,18,103,691,0.37
100,500,8,83,14,21,175,858,0.562
100,500,8,10,31,16,116,979,0.533
100,500,8,67,58,10,128,724,0.36
100,500,8,29,72,21,154,865,0.452
100,500,8,69,15,10,136,1096,0.346
100,500,8,37,25,10,135,1276,0.4
100,500,8,36,83,6,126,725,0.375
100,500,8,51,18,25,118,1153,0.403
100,500,8,11,59,17,138,772,0.501
100,500,8,77,19,41,159,1387,0.628
100,500,8,44,68,23,160,1013,0.425
100,500,8,70,86,19,102,722,0.382
100,500,8,50,89,13,148,756,0.392
100,500,8,80,39,27,103,730,0.425
100,500,8,31,41,21,154,1258,0.482
100,500,8,62,23,20,126,989,0.39
100,500,8,78,56,10,135,771,0.399
100,500,8,19,43,32,173,1379,0.633
100,500,8,86,51,29,157,788,0.452
100,500,8,63,24,42,145,1530,0.624
100,500,8,12,69,17,138,668,0.469
100,500,8,40,90,7,177,658,0.378
100,500,8,67,69,27,128,854,0.45
100,500,8,24,50,27,138,1049,0.48
100,500,8,29,78,27,103,777,0.404
100,500,8,25,17,29,154,1666,0.774
100,500,8,69,42,24,136,1173,0.436
100,500,8,33,87,36,92,925,0.402
100,500,8,36,14,9,126,1219,0.419
