N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,total_crossings,assess_top_sections
100,500,7056,1660,5312,6,10,30,25,91,657,0.431
100,500,7056,1680,5292,7,10,89,17,147,612,0.433
100,500,7056,1600,5372,1,10,18,18,112,1173,0.621
100,500,7056,1600,5372,1,10,73,8,99,572,0.36
100,500,7056,1600,5372,4,10,30,6,180,876,0.542
100,500,7056,1600,5372,5,10,30,16,128,386,0.472
100,500,7056,1600,5372,5,10,75,27,108,771,0.396
100,500,7056,1600,5372,2,10,37,6,97,609,0.391
100,500,7056,1600,5372,3,10,52,15,141,380,0.474
100,500,7056,1660,5312,6,10,61,39,134,941,0.479
100,500,7056,1600,5372,2,10,19,36,123,2026,0.56
100,500,7056,1680,5292,7,10,47,17,114,386,0.402
100,500,7056,1660,5312,6,10,21,7,151,600,0.655
100,500,7056,1680,5292,7,10,50,36,162,653,0.499
100,500,7056,1680,5292,7,10,58,41,147,921,0.561
100,500,7056,1600,5372,4,10,26,23,162,1969,0.402
100,500,7056,1600,5372,4,10,58,25,176,1163,0.408
100,500,7056,1660,5312,6,10,12,12,117,600,0.713
100,500,7056,1600,5372,3,10,40,40,119,1064,0.69
100,500,7056,1600,5372,1,10,82,14,162,848,0.416
100,500,7056,1660,5312,6,10,48,8,113,564,0.42
100,500,7056,1600,5372,2,10,76,35,131,1145,0.482
100,500,7056,1600,5372,2,10,33,42,151,2216,0.615
100,500,7056,1600,5372,2,10,29,11,121,929,0.559
100,500,7056,1600,5372,5,10,74,28,140,895,0.427
100,500,7056,1600,5372,3,10,48,24,174,354,0.644
100,500,7056,1680,5292,7,10,28,39,106,624,0.47
100,500,7056,1600,5372,5,10,37,21,141,607,0.425
100,500,7056,1600,5372,5,10,15,23,113,479,0.453
100,500,7056,1680,5292,7,10,58,8,123,525,0.373
100,500,7056,1600,5372,3,10,88,14,97,549,0.404
100,500,7056,1600,5372,2,10,41,21,116,1030,0.578
100,500,7056,1600,5372,3,10,41,12,93,435,0.377
100,500,7056,1600,5372,3,10,64,29,122,752,0.487
100,500,7056,1600,5372,2,10,40,11,95,662,0.434
100,500,7056,1600,5372,3,10,19,37,158,1016,0.91
100,500,7056,1600,5372,2,10,85,26,108,817,0.403
100,500,7056,1600,5372,5,10,67,10,173,441,0.429
100,500,7056,1660,5312,6,10,12,24,92,589,0.567
100,500,7056,1600,5372,4,10,65,40,110,1007,0.454
100,500,7056,1600,5372,5,10,24,25,138,637,0.422
100,500,7056,1600,5372,2,10,51,27,145,1303,0.572
100,500,7056,1600,5372,3,10,67,32,138,801,0.504
100,500,7056,1600,5372,5,10,57,28,98,560,0.425
100,500,7056,1600,5372,2,10,29,24,148,1458,0.671
100,500,7056,1660,5312,6,10,55,40,175,989,0.571
100,500,7056,1600,5372,3,10,12,17,171,22,1
100,500,7056,1600,5372,2,10,17,14,102,912,0.592
100,500,7056,1600,5372,4,10,35,32,165,1504,0.457
100,500,7056,1600,5372,3,10,52,8,175,294,0.456
100,500,7056,1600,5372,3,10,28,28,163,412,0.772
100,500,7056,1600,5372,1,10,88,39,112,934,0.471
100,500,7056,1600,5372,3,10,42,12,143,269,0.472
100,500,7056,1600,5372,2,10,19,38,107,1769,0.57
100,500,7056,1600,5372,3,10,86,29,174,813,0.464
100,500,7056,1600,5372,1,10,63,27,175,1463,0.684
100,500,7056,1660,5312,6,10,66,26,133,857,0.408
100,500,7056,1660,5312,6,10,73,22,100,727,0.407
100,500,7056,1600,5372,2,10,33,14,114,877,0.568
100,500,7056,1600,5372,3,10,76,14,99,627,0.364
100,500,7056,1600,5372,1,10,39,39,91,1372,0.618
100,500,7056,1600,5372,2,10,89,20,178,639,0.448
100,500,7056,1660,5312,6,10,39,41,110,855,0.477
100,500,7056,1600,5372,5,10,49,7,105,470,0.391
100,500,7056,1600,5372,2,10,44,27,154,1507,0.589
100,500,7056,1600,5372,4,10,53,37,148,1224,0.501
100,500,7056,1680,5292,7,10,46,33,126,559,0.447
100,500,7056,1600,5372,5,10,47,29,118,738,0.413
100,500,7056,1600,5372,4,10,59,23,93,765,0.418
100,500,7056,1680,5292,7,10,18,7,130,220,0.491
100,500,7056,1600,5372,3,10,68,39,104,902,0.508
100,500,7056,1660,5312,6,10,80,6,101,621,0.348
100,500,7056,1600,5372,4,10,55,35,133,1129,0.451
100,500,7056,1680,5292,7,10,37,32,149,426,0.498
100,500,7056,1660,5312,6,10,87,14,139,709,0.409
100,500,7056,1600,5372,1,10,74,26,140,1176,0.492
100,500,7056,1600,5372,5,10,28,14,96,417,0.42
100,500,7056,1600,5372,2,10,13,32,140,2091,0.638
100,500,7056,1600,5372,4,10,56,29,137,899,0.443
100,500,7056,1660,5312,6,10,63,42,114,1034,0.455
100,500,7056,1600,5372,4,10,70,17,105,812,0.374
100,500,7056,1600,5372,1,10,73,19,117,758,0.425
100,500,7056,1600,5372,1,10,53,15,129,921,0.494
100,500,7056,1600,5372,2,10,65,33,125,1299,0.47
100,500,7056,1600,5372,4,10,62,8,165,740,0.451
100,500,7056,1660,5312,6,10,37,32,172,770,0.453
100,500,7056,1600,5372,2,10,63,6,159,529,0.41
100,500,7056,1600,5372,4,10,66,19,102,841,0.365
100,500,7056,1660,5312,6,10,39,14,132,572,0.505
100,500,7056,1600,5372,4,10,64,17,127,917,0.39
100,500,7056,1600,5372,1,10,27,8,127,805,0.528
100,500,7056,1600,5372,3,10,81,8,104,571,0.375
100,500,7056,1600,5372,3,10,48,36,92,719,0.535
100,500,7056,1660,5312,6,10,23,16,151,529,0.686
100,500,7056,1600,5372,5,10,36,30,146,620,0.448
100,500,7056,1600,5372,1,10,40,37,117,1686,0.725
100,500,7056,1600,5372,5,10,57,30,155,748,0.448
100,500,7056,1600,5372,1,10,59,6,119,599,0.391
100,500,7056,1600,5372,2,10,12,5,91,585,0.417
100,500,7056,1600,5372,5,10,36,40,159,1010,0.527
100,500,7056,1600,5372,5,10,21,14,123,298,0.483
100,500,7056,1660,5312,6,10,53,29,140,899,0.42
100,500,7056,1600,5372,3,10,82,40,143,1049,0.539
100,500,7056,1600,5372,5,10,53,13,119,404,0.431
100,500,7056,1600,5372,2,10,38,16,147,1107,0.641
100,500,7056,1600,5372,3,10,13,35,165,870,0.931
100,500,7056,1600,5372,5,10,35,7,109,449,0.401
100,500,7056,1600,5372,2,10,17,17,174,1382,0.87
100,500,7056,1600,5372,1,10,57,15,141,879,0.496
100,500,7056,1680,5292,7,10,42,14,94,405,0.412
100,500,7056,1600,5372,4,10,60,33,94,859,0.392
100,500,7056,1600,5372,2,10,42,42,108,1377,0.512
100,500,7056,1600,5372,3,10,82,11,159,562,0.431
100,500,7056,1600,5372,2,10,88,20,96,779,0.395
100,500,7056,1600,5372,5,10,35,26,141,648,0.414
100,500,7056,1660,5312,6,10,45,29,122,702,0.415
100,500,7056,1600,5372,2,10,62,39,167,1698,0.567
100,500,7056,1600,5372,4,10,89,28,104,865,0.41
100,500,7056,1600,5372,5,10,74,17,97,689,0.351
100,500,7056,1600,5372,2,10,90,28,177,783,0.485
100,500,7056,1660,5312,6,10,43,19,168,695,0.519
100,500,7056,1660,5312,6,10,25,41,97,792,0.444
100,500,7056,1600,5372,3,10,40,11,130,277,0.419
100,500,7056,1600,5372,1,10,85,20,179,767,0.472
100,500,7056,1600,5372,1,10,34,29,123,1560,0.721
100,500,7056,1600,5372,4,10,78,31,90,791,0.417
100,500,7056,1600,5372,4,10,23,30,155,1796,0.449
100,500,7056,1600,5372,5,10,70,22,124,616,0.414
100,500,7056,1600,5372,5,10,33,26,130,639,0.402
100,500,7056,1600,5372,5,10,11,8,103,271,0.439
100,500,7056,1600,5372,4,10,27,40,161,1807,0.514
100,500,7056,1600,5372,2,10,66,11,136,743,0.402
100,500,7056,1600,5372,5,10,63,10,159,423,0.414
100,500,7056,1600,5372,2,10,44,7,135,662,0.432
100,500,7056,1600,5372,2,10,22,22,163,1583,0.788
100,500,7056,1600,5372,5,10,16,34,108,662,0.414
100,500,7056,1600,5372,3,10,78,34,126,929,0.465
100,500,7056,1600,5372,2,10,49,36,168,1950,0.572
100,500,7056,1660,5312,6,10,43,10,159,631,0.534
100,500,7056,1600,5372,5,10,61,20,166,589,0.443
100,500,7056,1600,5372,5,10,12,39,162,850,0.527
100,500,7056,1600,5372,2,10,44,7,165,727,0.505
100,500,7056,1600,5372,1,10,27,35,156,2341,0.883
100,500,7056,1600,5372,2,10,34,30,175,1977,0.617
100,500,7056,1660,5312,6,10,18,7,174,554,0.76
100,500,7056,1600,5372,2,10,47,30,177,1664,0.592
100,500,7056,1600,5372,4,10,75,8,146,668,0.437
100,500,7056,1600,5372,3,10,30,26,153,389,0.689
100,500,7056,1600,5372,5,10,38,23,176,505,0.467
100,500,7056,1600,5372,4,10,70,33,176,1171,0.464
100,500,7056,1600,5372,5,10,51,7,179,319,0.461
100,500,7056,1600,5372,4,10,40,6,169,739,0.494
100,500,7056,1600,5372,1,10,79,8,122,700,0.394
100,500,7056,1600,5372,2,10,67,26,142,1091,0.471
100,500,7056,1600,5372,3,10,48,13,143,274,0.46
100,500,7056,1600,5372,3,10,28,16,123,294,0.456
100,500,7056,1600,5372,4,10,24,26,94,1093,0.383
100,500,7056,1660,5312,6,10,74,13,139,518,0.413
100,500,7056,1600,5372,2,10,59,16,178,983,0.597
100,500,7056,1600,5372,2,10,42,17,109,819,0.51
100,500,7056,1600,5372,4,10,19,7,126,719,0.542
100,500,7056,1600,5372,5,10,64,35,178,900,0.557
100,500,7056,1600,5372,5,10,27,18,164,353,0.527
100,500,7056,1600,5372,3,10,76,25,108,634,0.426
100,500,7056,1600,5372,2,10,37,20,97,834,0.506
100,500,7056,1600,5372,1,10,19,20,140,1446,0.738
100,500,7056,1680,5292,7,10,46,6,167,317,0.426
100,500,7056,1660,5312,6,10,78,30,174,894,0.464
100,500,7056,1600,5372,2,10,14,35,97,1616,0.534
100,500,7056,1600,5372,5,10,69,40,164,1056,0.519
100,500,7056,1600,5372,4,10,74,11,110,557,0.388
100,500,7056,1600,5372,1,10,65,38,131,1325,0.566
100,500,7056,1600,5372,4,10,89,13,172,664,0.375
100,500,7056,1600,5372,5,10,34,39,156,898,0.555
100,500,7056,1600,5372,5,10,77,21,161,709,0.406
100,500,7056,1600,5372,2,10,85,35,124,993,0.473
100,500,7056,1680,5292,7,10,14,35,167,266,0.556
100,500,7056,1600,5372,4,10,13,12,112,863,0.638
100,500,7056,1660,5312,6,10,69,41,146,1135,0.492
100,500,7056,1600,5372,3,10,35,40,144,1061,0.774
100,500,7056,1660,5312,6,10,50,18,173,731,0.483
100,500,7056,1660,5312,6,10,63,11,144,657,0.452
100,500,7056,1660,5312,6,10,22,25,115,683,0.436
100,500,7056,1680,5292,7,10,79,17,104,554,0.431
100,500,7056,1600,5372,5,10,49,28,144,740,0.424
100,500,7056,1600,5372,2,10,69,28,102,883,0.435
100,500,7056,1660,5312,6,10,57,37,141,988,0.479
100,500,7056,1600,5372,4,10,67,18,176,1023,0.405
100,500,7056,1680,5292,7,10,17,11,123,134,0.575
100,500,7056,1600,5372,4,10,80,25,139,834,0.411
100,500,7056,1600,5372,4,10,38,9,91,784,0.395
100,500,7056,1600,5372,3,10,18,39,144,1108,0.912
100,500,7056,1600,5372,3,10,61,32,149,798,0.574
100,500,7056,1600,5372,1,10,14,13,148,1089,0.638
100,500,7056,1600,5372,4,10,88,19,130,708,0.417
100,500,7056,1600,5372,3,10,36,31,118,693,0.645
100,500,7056,1660,5312,6,10,18,31,172,764,0.49
100,500,7056,1680,5292,7,10,51,31,179,423,0.527
100,500,7056,1600,5372,3,10,34,13,111,364,0.409
100,500,7056,1600,5372,3,10,16,31,108,725,0.72
100,500,7056,1600,5372,5,10,24,10,122,309,0.408
100,500,7056,1600,5372,2,10,90,22,100,620,0.413
100,500,7056,1660,5312,6,10,57,26,113,642,0.416
100,500,7056,1600,5372,4,10,28,40,110,1266,0.423
100,500,7056,1680,5292,7,10,40,11,107,360,0.394
100,500,7056,1600,5372,3,10,26,28,177,314,0.866
100,500,7056,1600,5372,4,10,43,32,173,1476,0.429
100,500,7056,1680,5292,7,10,28,19,159,98,0.592
100,500,7056,1660,5312,6,10,52,28,151,718,0.435
100,500,7056,1600,5372,5,10,31,30,113,702,0.42
100,500,7056,1660,5312,6,10,53,19,156,678,0.46
100,500,7056,1600,5372,2,10,54,40,114,1405,0.513
100,500,7056,1600,5372,4,10,75,42,171,1297,0.535
100,500,7056,1600,5372,2,10,88,33,175,1124,0.502
100,500,7056,1600,5372,4,10,54,42,135,1405,0.493
100,500,7056,1660,5312,6,10,47,29,118,767,0.409
100,500,7056,1600,5372,2,10,49,13,99,705,0.438
100,500,7056,1600,5372,3,10,34,24,137,393,0.578
100,500,7056,1600,5372,1,10,25,23,108,1233,0.679
100,500,7056,1600,5372,4,10,66,31,103,896,0.387
100,500,7056,1680,5292,7,10,35,27,129,380,0.5
100,500,7056,1600,5372,2,10,62,5,160,549,0.372
100,500,7056,1600,5372,2,10,19,39,95,1600,0.529
100,500,7056,1680,5292,7,10,51,21,150,400,0.475
100,500,7056,1600,5372,5,10,31,29,167,826,0.473
100,500,7056,1600,5372,2,10,61,11,113,651,0.409
100,500,7056,1600,5372,5,10,24,12,100,440,0.439
100,500,7056,1660,5312,6,10,47,10,111,586,0.442
100,500,7056,1600,5372,5,10,28,35,127,825,0.464
100,500,7056,1600,5372,5,10,85,11,92,646,0.378
100,500,7056,1600,5372,5,10,38,35,116,791,0.436
100,500,7056,1600,5372,5,10,27,15,125,396,0.528
100,500,7056,1600,5372,5,10,52,29,107,688,0.423
100,500,7056,1600,5372,4,10,33,27,102,985,0.387
100,500,7056,1660,5312,6,10,62,13,148,694,0.429
100,500,7056,1600,5372,4,10,55,23,163,1185,0.397
100,500,7056,1600,5372,5,10,72,39,102,800,0.461
100,500,7056,1600,5372,2,10,18,41,110,1968,0.556
100,500,7056,1680,5292,7,10,47,37,144,650,0.498
100,500,7056,1600,5372,3,10,74,25,159,639,0.512
100,500,7056,1600,5372,4,10,82,18,90,733,0.37
100,500,7056,1660,5312,6,10,53,19,145,535,0.462
100,500,7056,1600,5372,2,10,46,15,141,959,0.595
100,500,7056,1680,5292,7,10,27,22,115,274,0.438
100,500,7056,1600,5372,5,10,84,15,178,548,0.403
100,500,7056,1600,5372,5,10,61,37,141,1004,0.492
100,500,7056,1600,5372,3,10,78,30,93,802,0.435
100,500,7056,1680,5292,7,10,64,24,163,412,0.427
100,500,7056,1600,5372,5,10,44,24,104,593,0.413
100,500,7056,1600,5372,5,10,66,26,160,645,0.445
100,500,7056,1600,5372,4,10,67,26,90,767,0.399
100,500,7056,1600,5372,3,10,14,31,154,617,0.9
100,500,7056,1600,5372,5,10,30,39,160,938,0.489
100,500,7056,1680,5292,7,10,16,32,106,384,0.424
100,500,7056,1600,5372,2,10,30,41,158,2542,0.625
100,500,7056,1660,5312,6,10,37,27,120,784,0.399
100,500,7056,1680,5292,7,10,74,32,176,782,0.474
100,500,7056,1600,5372,1,10,48,6,112,640,0.375
100,500,7056,1600,5372,4,10,72,19,119,827,0.4
100,500,7056,1600,5372,5,10,16,22,92,479,0.518
100,500,7056,1600,5372,5,10,27,10,146,272,0.415
100,500,7056,1600,5372,5,10,87,17,125,637,0.385
100,500,7056,1600,5372,1,10,41,33,176,2319,0.848
100,500,7056,1660,5312,6,10,43,6,158,630,0.454
100,500,7056,1680,5292,7,10,26,10,147,157,0.548
100,500,7056,1600,5372,4,10,83,9,177,758,0.414
100,500,7056,1600,5372,2,10,69,10,152,613,0.398
100,500,7056,1600,5372,5,10,82,25,95,740,0.388
100,500,7056,1600,5372,5,10,32,34,100,761,0.423
100,500,7056,1660,5312,6,10,43,33,151,1008,0.425
100,500,7056,1600,5372,3,10,36,40,94,964,0.623
100,500,7056,1600,5372,5,10,40,20,118,576,0.472
100,500,7056,1600,5372,4,10,16,37,142,1686,0.467
100,500,7056,1600,5372,4,10,44,22,179,1435,0.39
100,500,7056,1600,5372,2,10,30,27,168,1826,0.729
100,500,7056,1660,5312,6,10,56,22,103,733,0.387
100,500,7056,1600,5372,3,10,87,10,130,571,0.377
100,500,7056,1600,5372,3,10,35,33,161,803,0.797
100,500,7056,1600,5372,5,10,47,29,98,692,0.383
100,500,7056,1600,5372,3,10,39,37,135,921,0.736
100,500,7056,1600,5372,3,10,82,26,172,533,0.452
100,500,7056,1600,5372,3,10,31,19,108,397,0.463
100,500,7056,1660,5312,6,10,15,38,149,884,0.517
100,500,7056,1600,5372,4,10,47,29,167,1229,0.447
100,500,7056,1660,5312,6,10,42,6,127,534,0.423
100,500,7056,1600,5372,5,10,32,26,145,616,0.45
100,500,7056,1600,5372,5,10,31,15,91,418,0.443
100,500,7056,1680,5292,7,10,71,38,103,846,0.45
100,500,7056,1660,5312,6,10,28,8,174,524,0.695
100,500,7056,1680,5292,7,10,72,16,166,410,0.439
100,500,7056,1600,5372,1,10,40,26,131,1576,0.718
100,500,7056,1660,5312,6,10,48,10,94,591,0.426
100,500,7056,1680,5292,7,10,48,38,135,729,0.476
100,500,7056,1600,5372,2,10,53,21,133,1059,0.556
100,500,7056,1600,5372,4,10,17,23,179,2713,0.412
100,500,7056,1600,5372,4,10,72,7,144,712,0.367
100,500,7056,1600,5372,1,10,37,33,149,2017,0.796
100,500,7056,1600,5372,1,10,67,18,117,901,0.483
100,500,7056,1600,5372,3,10,32,18,108,410,0.471
100,500,7056,1680,5292,7,10,84,14,169,568,0.389
100,500,7056,1660,5312,6,10,54,25,169,718,0.436
100,500,7056,1600,5372,3,10,62,24,109,588,0.446
100,500,7056,1680,5292,7,10,83,14,142,510,0.4
100,500,7056,1600,5372,1,10,39,37,99,1357,0.643
100,500,7056,1600,5372,2,10,88,41,130,1194,0.492
100,500,7056,1660,5312,6,10,74,40,126,1015,0.481
100,500,7056,1660,5312,6,10,13,12,116,529,0.747
100,500,7056,1600,5372,3,10,29,41,107,978,0.711
100,500,7056,1600,5372,1,10,76,7,104,650,0.354
100,500,7056,1600,5372,5,10,62,27,136,757,0.419
100,500,7056,1600,5372,2,10,20,42,133,2284,0.615
100,500,7056,1660,5312,6,10,76,22,168,678,0.429
100,500,7056,1600,5372,1,10,33,7,173,736,0.512
100,500,7056,1600,5372,3,10,50,40,164,1162,0.79
100,500,7056,1680,5292,7,10,32,30,156,343,0.493
100,500,7056,1660,5312,6,10,18,30,156,748,0.479
100,500,7056,1600,5372,5,10,32,18,132,506,0.457
100,500,7056,1600,5372,1,10,14,11,152,921,0.608
100,500,7056,1660,5312,6,10,57,35,108,873,0.435
100,500,7056,1600,5372,4,10,76,31,104,919,0.425
100,500,7056,1600,5372,5,10,38,41,136,988,0.487
100,500,7056,1600,5372,4,10,76,24,165,969,0.392
100,500,7056,1600,5372,4,10,60,36,132,1128,0.442
100,500,7056,1660,5312,6,10,25,34,103,699,0.421
100,500,7056,1600,5372,2,10,12,23,174,1707,0.89
100,500,7056,1600,5372,4,10,24,20,127,1333,0.443
100,500,7056,1600,5372,3,10,63,18,157,422,0.41
100,500,7056,1600,5372,2,10,15,11,90,670,0.518
100,500,7056,1680,5292,7,10,34,26,151,278,0.493
100,500,7056,1680,5292,7,10,35,18,106,344,0.43
100,500,7056,1600,5372,2,10,40,26,149,1397,0.604
100,500,7056,1600,5372,3,10,74,13,92,609,0.356
100,500,7056,1660,5312,6,10,34,40,95,801,0.443
100,500,7056,1600,5372,2,10,30,36,153,2092,0.557
100,500,7056,1600,5372,4,10,45,16,162,1176,0.503
100,500,7056,1660,5312,6,10,19,37,133,806,0.459
100,500,7056,1600,5372,2,10,80,10,122,577,0.404
100,500,7056,1600,5372,5,10,43,20,131,546,0.421
100,500,7056,1600,5372,5,10,40,16,132,420,0.448
100,500,7056,1600,5372,5,10,30,21,129,595,0.445
100,500,7056,1600,5372,5,10,65,18,161,676,0.408
100,500,7056,1600,5372,4,10,48,31,116,1135,0.393
100,500,7056,1600,5372,3,10,89,6,114,482,0.388
100,500,7056,1600,5372,4,10,77,18,102,663,0.394
100,500,7056,1600,5372,5,10,73,27,153,751,0.425
100,500,7056,1680,5292,7,10,35,35,122,564,0.456
100,500,7056,1660,5312,6,10,45,38,136,1037,0.501
100,500,7056,1600,5372,2,10,68,37,104,982,0.479
100,500,7056,1600,5372,5,10,37,34,150,800,0.445
100,500,7056,1600,5372,5,10,35,35,134,878,0.445
100,500,7056,1660,5312,6,10,23,24,113,614,0.484
100,500,7056,1600,5372,5,10,41,21,105,491,0.424
100,500,7056,1600,5372,3,10,34,39,98,869,0.652
100,500,7056,1600,5372,3,10,29,24,169,240,0.688
100,500,7056,1600,5372,3,10,63,38,116,941,0.593
100,500,7056,1600,5372,4,10,58,42,101,999,0.45
100,500,7056,1680,5292,7,10,24,13,178,54,0.778
100,500,7056,1600,5372,2,10,89,39,128,1115,0.483
100,500,7056,1600,5372,4,10,41,33,171,1503,0.459
100,500,7056,1660,5312,6,10,90,40,111,924,0.451
100,500,7056,1600,5372,3,10,51,18,99,498,0.438
100,500,7056,1680,5292,7,10,72,23,116,591,0.409
100,500,7056,1600,5372,3,10,33,5,121,408,0.382
100,500,7056,1600,5372,2,10,22,25,135,1569,0.695
100,500,7056,1600,5372,5,10,64,37,128,922,0.463
100,500,7056,1600,5372,2,10,51,19,161,1260,0.617
100,500,7056,1600,5372,4,10,25,20,143,1538,0.427
100,500,7056,1600,5372,2,10,11,19,117,1225,0.776
100,500,7056,1600,5372,4,10,22,23,119,1458,0.392
100,500,7056,1680,5292,7,10,59,29,149,610,0.441
100,500,7056,1660,5312,6,10,74,15,111,626,0.39
100,500,7056,1600,5372,2,10,28,13,170,1100,0.75
100,500,7056,1660,5312,6,10,45,30,96,737,0.389
100,500,7056,1600,5372,5,10,90,32,167,939,0.473
100,500,7056,1660,5312,6,10,20,29,150,675,0.441
100,500,7056,1600,5372,5,10,87,14,128,641,0.396
100,500,7056,1660,5312,6,10,33,13,121,584,0.536
100,500,7056,1600,5372,2,10,16,23,150,1576,0.783
100,500,7056,1600,5372,3,10,65,19,156,494,0.453
100,500,7056,1660,5312,6,10,80,35,102,740,0.422
100,500,7056,1600,5372,4,10,65,10,93,682,0.353
100,500,7056,1600,5372,3,10,11,25,103,469,0.665
100,500,7056,1600,5372,5,10,86,24,176,802,0.4
100,500,7056,1600,5372,3,10,24,18,126,225,0.564
100,500,7056,1600,5372,5,10,37,31,163,752,0.46
100,500,7056,1660,5312,6,10,67,9,176,759,0.433
100,500,7056,1600,5372,2,10,81,5,111,496,0.381
100,500,7056,1600,5372,4,10,32,24,119,1188,0.391
100,500,7056,1600,5372,3,10,35,15,126,277,0.451
100,500,7056,1600,5372,3,10,11,21,91,411,0.606
100,500,7056,1600,5372,3,10,70,20,166,507,0.464
100,500,7056,1600,5372,5,10,50,31,136,860,0.472
100,500,7056,1600,5372,4,10,65,8,119,626,0.391
100,500,7056,1600,5372,2,10,44,29,171,1667,0.563
100,500,7056,1600,5372,2,10,65,24,158,1103,0.535
100,500,7056,1600,5372,3,10,17,34,150,838,0.903
100,500,7056,1600,5372,1,10,50,26,151,1572,0.672
100,500,7056,1600,5372,5,10,73,20,154,694,0.434
100,500,7056,1660,5312,6,10,68,17,129,713,0.4
100,500,7056,1600,5372,3,10,28,36,115,926,0.729
100,500,7056,1600,5372,4,10,56,37,109,1052,0.436
100,500,7056,1600,5372,1,10,13,36,97,1611,0.776
100,500,7056,1600,5372,4,10,22,38,139,1761,0.44
100,500,7056,1600,5372,2,10,28,13,111,855,0.554
100,500,7056,1660,5312,6,10,49,8,155,614,0.453
100,500,7056,1600,5372,4,10,12,25,114,1390,0.388
100,500,7056,1600,5372,1,10,42,41,164,2277,0.811
100,500,7056,1600,5372,4,10,84,28,134,931,0.401
100,500,7056,1600,5372,1,10,46,8,157,746,0.481
100,500,7056,1660,5312,6,10,65,23,175,845,0.434
100,500,7056,1600,5372,3,10,10,8,143,51,0.686
100,500,7056,1600,5372,3,10,79,39,179,1227,0.612
100,500,7056,1660,5312,6,10,86,25,115,899,0.4
100,500,7056,1680,5292,7,10,21,15,99,211,0.498
100,500,7056,1660,5312,6,10,55,16,133,623,0.424
100,500,7056,1600,5372,3,10,56,16,137,364,0.484
100,500,7056,1600,5372,5,10,51,26,109,629,0.401
100,500,7056,1660,5312,6,10,17,40,127,949,0.466
100,500,7056,1680,5292,7,10,19,27,119,262,0.462
100,500,7056,1660,5312,6,10,51,20,112,663,0.418
100,500,7056,1600,5372,3,10,68,33,168,823,0.595
100,500,7056,1600,5372,3,10,24,5,147,294,0.442
100,500,7056,1660,5312,6,10,12,22,157,652,0.566
100,500,7056,1600,5372,5,10,25,27,110,648,0.407
100,500,7056,1600,5372,3,10,16,27,138,455,0.745
100,500,7056,1600,5372,4,10,49,11,128,756,0.46
100,500,7056,1600,5372,2,10,32,14,91,773,0.48
100,500,7056,1600,5372,5,10,27,8,156,233,0.481
100,500,7056,1600,5372,1,10,40,6,99,659,0.355
100,500,7056,1600,5372,1,10,15,33,114,1938,0.814
100,500,7056,1660,5312,6,10,70,13,115,631,0.417
100,500,7056,1600,5372,1,10,79,23,125,853,0.43
100,500,7056,1600,5372,2,10,35,11,149,860,0.602
100,500,7056,1600,5372,4,10,89,8,115,628,0.373
100,500,7056,1600,5372,3,10,86,27,130,744,0.434
100,500,7056,1600,5372,1,10,86,27,136,871,0.444
100,500,7056,1680,5292,7,10,67,38,102,812,0.472
100,500,7056,1660,5312,6,10,20,14,126,604,0.702
100,500,7056,1600,5372,3,10,13,21,155,78,0.846
100,500,7056,1600,5372,3,10,80,19,104,593,0.379
100,500,7056,1680,5292,7,10,86,34,126,907,0.438
100,500,7056,1660,5312,6,10,56,42,151,1114,0.51
100,500,7056,1600,5372,5,10,37,19,160,475,0.429
100,500,7056,1600,5372,4,10,21,11,92,601,0.551
100,500,7056,1600,5372,2,10,42,23,144,1282,0.62
100,500,7056,1600,5372,2,10,33,10,157,847,0.594
100,500,7056,1600,5372,3,10,62,41,167,1231,0.694
100,500,7056,1660,5312,6,10,85,29,131,839,0.417
100,500,7056,1600,5372,3,10,35,9,140,314,0.455
100,500,7056,1600,5372,1,10,13,20,137,1522,0.755
100,500,7056,1600,5372,4,10,18,41,175,2348,0.513
100,500,7056,1600,5372,4,10,29,22,160,1673,0.407
100,500,7056,1680,5292,7,10,70,39,119,852,0.474
100,500,7056,1600,5372,2,10,32,19,138,1136,0.684
100,500,7056,1600,5372,5,10,40,21,172,534,0.446
100,500,7056,1660,5312,6,10,39,6,126,566,0.456
100,500,7056,1660,5312,6,10,32,29,145,796,0.447
100,500,7056,1600,5372,2,10,55,9,143,708,0.469
100,500,7056,1660,5312,6,10,78,32,99,742,0.415
100,500,7056,1600,5372,2,10,19,13,98,823,0.581
100,500,7056,1600,5372,5,10,50,36,141,917,0.473
100,500,7056,1600,5372,3,10,31,14,96,400,0.415
100,500,7056,1600,5372,4,10,22,17,152,1372,0.55
100,500,7056,1600,5372,4,10,27,10,109,769,0.495
100,500,7056,1600,5372,5,10,62,40,134,969,0.465
100,500,7056,1600,5372,3,10,88,18,169,638,0.412
100,500,7056,1600,5372,5,10,36,30,179,736,0.471
100,500,7056,1600,5372,2,10,56,32,107,1231,0.448
100,500,7056,1660,5312,6,10,77,20,163,708,0.407
100,500,7056,1600,5372,4,10,42,17,155,1043,0.462
100,500,7056,1600,5372,3,10,24,37,156,1027,0.89
100,500,7056,1600,5372,3,10,22,11,93,342,0.406
100,500,7056,1600,5372,5,10,41,31,115,688,0.416
100,500,7056,1600,5372,3,10,45,25,116,530,0.562
100,500,7056,1600,5372,2,10,85,36,146,1163,0.47
100,500,7056,1680,5292,7,10,29,34,99,489,0.46
