run_id,N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,mean_hab_neighbors,total_crossings,assess_top_sections
360680432757201A,100,500,7056,2697,4275,8,35.61,0.72,37.542,158.512,2.4166666666666665,1026,0.525
360680432757201A,100,500,7056,4025,2947,8,54.638,0.504,20.061,138.166,4.273809523809524,853,0.438
360680432757201A,100,500,7056,1960,5012,8,24.807,0.741,18.933,134.764,1.880952380952381,598,0.423
360680432757201A,100,500,7056,2374,4598,8,31.073,0.847,41.575,97.348,2.4166666666666665,814,0.463
360680432757201A,100,500,7056,1960,5012,8,24.18,0.629,36.156,115.876,1.880952380952381,879,0.436
360680432757201A,100,500,7056,5506,1466,8,80.098,0.548,21.089,122.393,5.9523809523809526,891,0.373
360680432757201A,100,500,7056,3166,3806,8,41.575,0.137,16.373,140.788,3.4523809523809526,674,0.534
360680432757201A,100,500,7056,3498,3474,8,47.986,0.439,19.393,156.606,3.761904761904762,939,0.602
360680432757201A,100,500,7056,4785,2187,8,68.432,0.644,29.907,151.757,5.9523809523809526,1195,0.43
360680432757201A,100,500,7056,4289,2683,8,61.492,0.818,6.02,110.656,5.095238095238095,619,0.362
360680432757201A,100,500,7056,3563,3409,8,48.884,0.276,8.272,126.013,3.761904761904762,653,0.472
360680432757201A,100,500,7056,5050,1922,8,73.183,0.361,17.025,102.79,5.9523809523809526,980,0.354
360680432757201A,100,500,7056,2571,4401,8,33.694,0.863,28.505,114.078,2.4166666666666665,785,0.401
360680432757201A,100,500,7056,4685,2287,8,66.287,0.175,5.128,100.008,5.916666666666667,729,0.366
360680432757201A,100,500,7056,1439,5533,8,15.805,0.301,21.674,172.767,1.880952380952381,686,0.752
360680432757201A,100,500,7056,3166,3806,8,41.013,0.67,14.556,115.796,3.4523809523809526,759,0.379
360680432757201A,100,500,7056,1706,5266,8,19.881,0.827,8.857,93.279,1.880952380952381,506,0.387
360680432757201A,100,500,7056,3738,3234,8,51.363,0.894,40.933,156.05,4.273809523809524,1257,0.469
360680432757201A,100,500,7056,3683,3289,8,50.097,0.682,27.476,158.917,4.273809523809524,1008,0.413
360680432757201A,100,500,7056,3584,3388,8,49.186,0.667,34.609,111.17,3.761904761904762,928,0.432
360680432757201A,100,500,7056,6086,886,8,86.95,0.532,5.73,169.739,5.9523809523809526,627,0.38
360680432757201A,100,500,7056,4685,2287,8,66.715,0.811,21.334,94.401,5.916666666666667,665,0.38
360680432757201A,100,500,7056,4785,2187,8,68.778,0.189,39.82,90.557,5.9523809523809526,1189,0.448
360680432757201A,100,500,7056,4053,2919,8,56.632,0.843,25.488,144.634,4.488095238095238,899,0.394
360680432757201A,100,500,7056,4053,2919,8,56.712,0.504,14.196,107.722,4.488095238095238,728,0.43
360680432757201A,100,500,7056,1706,5266,8,19.654,0.309,37.008,128.219,1.880952380952381,827,0.501
360680432757201A,100,500,7056,3824,3148,8,52.423,0.551,36.146,126.618,4.273809523809524,1025,0.479
360680432757201A,100,500,7056,4685,2287,8,66.972,0.663,24.565,156.881,5.916666666666667,1129,0.432
360680432757201A,100,500,7056,5248,1724,8,77.956,0.274,5.776,105.855,5.9523809523809526,649,0.348
360680432757201A,100,500,7056,3242,3730,8,43.983,0.766,12.524,131.946,3.4523809523809526,647,0.402
360680432757201A,100,500,7056,2374,4598,8,31.365,0.842,5.214,102.057,2.4166666666666665,565,0.356
360680432757201A,100,500,7056,4500,2472,8,65.165,0.851,25.616,177.431,5.095238095238095,915,0.42
360680432757201A,100,500,7056,5588,1384,8,81.368,0.327,17.573,144.624,5.9523809523809526,1180,0.367
360680432757201A,100,500,7056,3824,3148,8,52.041,0.377,19.128,159.959,4.273809523809524,1101,0.562
360680432757201A,100,500,7056,3329,3643,8,45.496,0.796,21.459,178.532,3.511904761904762,722,0.464
360680432757201A,100,500,7056,5506,1466,8,80.567,0.705,22.582,147.654,5.9523809523809526,920,0.414
360680432757201A,100,500,7056,6217,755,8,89.224,0.272,22.126,146.065,5.9523809523809526,884,0.4
360680432757201A,100,500,7056,2806,4166,8,36.59,0.818,36.612,154.387,3.0238095238095237,965,0.491
360680432757201A,100,500,7056,4993,1979,8,72.186,0.712,5.943,118.072,5.9523809523809526,622,0.375
360680432757201A,100,500,7056,5248,1724,8,77.711,0.146,39.287,93.245,5.9523809523809526,1080,0.424
360680432757201A,100,500,7056,1468,5504,8,16.859,0.222,32.117,137.288,1.880952380952381,828,0.632
360680432757201A,100,500,7056,2374,4598,8,31.93,0.406,30.642,91.693,2.4166666666666665,873,0.416
360680432757201A,100,500,7056,1474,5498,8,17.378,0.696,19.41,124.083,1.880952380952381,641,0.404
360680432757201A,100,500,7056,3917,3055,8,53.815,0.867,12.765,102.239,4.273809523809524,604,0.379
360680432757201A,100,500,7056,4421,2551,8,62.344,0.103,29.961,150.085,5.095238095238095,1556,0.569
360680432757201A,100,500,7056,1234,5738,8,13.3,0.193,41.732,112.978,1.7380952380952381,1273,0.503
360680432757201A,100,500,7056,5745,1227,8,82.88,0.149,22.318,155.488,5.9523809523809526,1243,0.383
360680432757201A,100,500,7056,1616,5356,8,18.082,0.606,35.159,160.781,1.880952380952381,927,0.567
360680432757201A,100,500,7056,5326,1646,8,78.872,0.785,30.774,93.853,5.9523809523809526,810,0.398
360680432757201A,100,500,7056,4047,2925,8,55.312,0.587,37.305,138.039,4.488095238095238,1296,0.458
360680432757201A,100,500,7056,3329,3643,8,45.741,0.886,40.273,128.63,3.511904761904762,1047,0.459
360680432757201A,100,500,7056,1271,5701,8,14.686,0.888,15.159,169.484,1.880952380952381,661,0.392
360680432757201A,100,500,7056,2622,4350,8,34.126,0.414,28.16,176.227,2.4166666666666665,692,0.533
360680432757201A,100,500,7056,1468,5504,8,16.816,0.684,6.33,94.43,1.880952380952381,571,0.382
360680432757201A,100,500,7056,5155,1817,8,75.616,0.764,17.424,90.77,5.9523809523809526,601,0.411
360680432757201A,100,500,7056,4289,2683,8,61.369,0.518,15.9,124.477,5.095238095238095,814,0.413
360680432757201A,100,500,7056,1706,5266,8,19.409,0.45,29.98,150.806,1.880952380952381,776,0.58
360680432757201A,100,500,7056,4075,2897,8,57.599,0.464,22.936,179.494,4.488095238095238,1141,0.511
360680432757201A,100,500,7056,3185,3787,8,42.291,0.776,14.607,148.697,3.4523809523809526,660,0.414
360680432757201A,100,500,7056,2244,4728,8,28.667,0.115,8.468,133.852,2.4166666666666665,624,0.655
360680432757201A,100,500,7056,3329,3643,8,45.888,0.253,11.904,165.915,3.511904761904762,735,0.528
360680432757201A,100,500,7056,1105,5867,8,11.49,0.114,35.437,168.448,1.4166666666666667,710,0.7
360680432757201A,100,500,7056,5808,1164,8,83.721,0.109,10.003,128.708,5.9523809523809526,776,0.366
360680432757201A,100,500,7056,6217,755,8,89.886,0.675,15.757,120.871,5.9523809523809526,662,0.394
360680432757201A,100,500,7056,4477,2495,8,64.67,0.789,28.323,117.367,5.095238095238095,784,0.436
360680432757201A,100,500,7056,5326,1646,8,78.904,0.591,11.592,156.942,5.9523809523809526,754,0.399
360680432757201A,100,500,7056,4805,2167,8,69.783,0.758,33.155,105.345,5.9523809523809526,910,0.425
360680432757201A,100,500,7056,4477,2495,8,64.572,0.375,9.194,130.683,5.095238095238095,819,0.394
360680432757201A,100,500,7056,3113,3859,8,40.385,0.2,11.115,113.913,3.0238095238095237,721,0.492
360680432757201A,100,500,7056,3166,3806,8,41.761,0.785,9.624,168.746,3.4523809523809526,696,0.43
360680432757201A,100,500,7056,4188,2784,8,59.466,0.174,38.109,97.142,5.095238095238095,1146,0.449
360680432757201A,100,500,7056,4188,2784,8,59.223,0.65,6.345,154.412,5.095238095238095,679,0.404
360680432757201A,100,500,7056,5808,1164,8,83.262,0.35,34.689,125.454,5.9523809523809526,1161,0.441
360680432757201A,100,500,7056,2806,4166,8,36.85,0.493,18.416,92.895,3.0238095238095237,708,0.408
360680432757201A,100,500,7056,3031,3941,8,39.596,0.686,36.485,111.097,3.0238095238095237,918,0.454
360680432757201A,100,500,7056,1616,5356,8,18.289,0.646,38.404,118.908,1.880952380952381,1038,0.477
360680432757201A,100,500,7056,6217,755,8,89.714,0.365,18.473,111.887,5.9523809523809526,736,0.356
360680432757201A,100,500,7056,5924,1048,8,84.541,0.218,26.62,105.139,5.9523809523809526,879,0.4
360680432757201A,100,500,7056,5248,1724,8,77.116,0.359,18.077,120.47,5.9523809523809526,906,0.375
360680432757201A,100,500,7056,4047,2925,8,55.099,0.497,30.922,135.479,4.488095238095238,1019,0.463
360680432757201A,100,500,7056,1121,5851,8,12.013,0.348,18.947,111.906,1.7380952380952381,627,0.453
360680432757201A,100,500,7056,1474,5498,8,17.699,0.729,26.749,152.375,1.880952380952381,884,0.451
360680432757201A,100,500,7056,5588,1384,8,81.207,0.39,17.405,164.093,5.9523809523809526,1100,0.385
360680432757201A,100,500,7056,5506,1466,8,80.929,0.404,18.267,144.744,5.9523809523809526,964,0.36
360680432757201A,100,500,7056,2894,4078,8,38.075,0.788,32.735,154.284,3.0238095238095237,942,0.462
360680432757201A,100,500,7056,2374,4598,8,31.196,0.52,33.395,148.165,2.4166666666666665,990,0.465
360680432757201A,100,500,7056,1121,5851,8,12.936,0.586,24.612,115.443,1.7380952380952381,678,0.444
360680432757201A,100,500,7056,2244,4728,8,28.429,0.428,9.921,164.692,2.4166666666666665,521,0.466
360680432757201A,100,500,7056,6118,854,8,87.157,0.123,17.323,176.082,5.9523809523809526,950,0.415
360680432757201A,100,500,7056,5588,1384,8,81.414,0.13,19.062,100.804,5.9523809523809526,890,0.378
360680432757201A,100,500,7056,2244,4728,8,28.404,0.321,33.551,98.491,2.4166666666666665,969,0.453
360680432757201A,100,500,7056,5924,1048,8,84.118,0.735,25.203,103.447,5.9523809523809526,754,0.374
360680432757201A,100,500,7056,2299,4673,8,29.483,0.429,12.507,155.494,2.4166666666666665,584,0.512
360680432757201A,100,500,7056,4289,2683,8,61.905,0.837,21.941,171.653,5.095238095238095,948,0.424
360680432757201A,100,500,7056,4785,2187,8,68.257,0.538,41.881,149.582,5.9523809523809526,1542,0.527
360680432757201A,100,500,7056,2039,4933,8,25.337,0.126,6.478,102.554,1.880952380952381,678,0.583
360680432757201A,100,500,7056,4887,2085,8,70.92,0.807,6.965,112.748,5.9523809523809526,650,0.349
360680432757201A,100,500,7056,2308,4664,8,30.875,0.493,20.276,92.478,2.4166666666666665,674,0.441
360680432757201A,100,500,7056,4805,2167,8,69.069,0.252,6.884,162.146,5.9523809523809526,757,0.361
360680432757201A,100,500,7056,3185,3787,8,42.63,0.37,9.178,135.742,3.4523809523809526,676,0.475
360680432757201A,100,500,7056,3498,3474,8,47.681,0.512,8.009,128.969,3.761904761904762,719,0.438
360680432757201A,100,500,7056,5808,1164,8,83.475,0.254,7.422,123.69,5.9523809523809526,604,0.384
360680432757201A,100,500,7056,2039,4933,8,25.855,0.574,27.214,123.715,1.880952380952381,776,0.425
360680432757201A,100,500,7056,1439,5533,8,15.777,0.247,16.89,168.67,1.880952380952381,754,0.756
360680432757201A,100,500,7056,4685,2287,8,66.781,0.136,15.702,94.651,5.916666666666667,948,0.362
360680432757201A,100,500,7056,2169,4803,8,27.684,0.384,25.254,142.596,2.4166666666666665,812,0.468
360680432757201A,100,500,7056,4166,2806,8,58.4,0.441,32.207,176.982,5.095238095238095,1558,0.565
360680432757201A,100,500,7056,5745,1227,8,82.428,0.383,5.265,170.254,5.9523809523809526,712,0.375
360680432757201A,100,500,7056,2244,4728,8,28.287,0.108,22.865,103.987,2.4166666666666665,666,0.5
360680432757201A,100,500,7056,2039,4933,8,25.132,0.282,40.222,179.315,1.880952380952381,956,0.497
360680432757201A,100,500,7056,4047,2925,8,55.886,0.448,32.317,170.588,4.488095238095238,1404,0.458
360680432757201A,100,500,7056,2826,4146,8,37.68,0.726,29.564,133.938,3.0238095238095237,816,0.423
360680432757201A,100,500,7056,4053,2919,8,56.778,0.485,36.966,105.197,4.488095238095238,1047,0.415
360680432757201A,100,500,7056,3287,3685,8,44.074,0.653,26.046,119.794,3.511904761904762,730,0.421
360680432757201A,100,500,7056,1800,5172,8,22.296,0.316,8.134,164.524,1.880952380952381,688,0.696
360680432757201A,100,500,7056,6118,854,8,87.946,0.119,39.648,97.076,5.9523809523809526,1088,0.452
360680432757201A,100,500,7056,6190,782,8,88.735,0.399,5.123,153.356,5.9523809523809526,596,0.371
360680432757201A,100,500,7056,2826,4146,8,37.985,0.446,17.907,173.311,3.0238095238095237,677,0.536
360680432757201A,100,500,7056,3242,3730,8,43.707,0.717,8.4,134.201,3.4523809523809526,656,0.389
360680432757201A,100,500,7056,2039,4933,8,25.247,0.885,38.684,125.393,1.880952380952381,959,0.495
360680432757201A,100,500,7056,5248,1724,8,77.899,0.145,10.433,172.344,5.9523809523809526,1025,0.359
360680432757201A,100,500,7056,4805,2167,8,69.203,0.278,38.477,160.195,5.9523809523809526,1829,0.537
360680432757201A,100,500,7056,4500,2472,8,65.494,0.89,24.344,103.202,5.095238095238095,653,0.406
360680432757201A,100,500,7056,3563,3409,8,48.873,0.408,17.858,136.64,3.761904761904762,764,0.488
360680432757201A,100,500,7056,2299,4673,8,29.72,0.478,5.923,117.051,2.4166666666666665,630,0.435
360680432757201A,100,500,7056,5808,1164,8,83.232,0.691,39.771,129.39,5.9523809523809526,1195,0.481
360680432757201A,100,500,7056,5745,1227,8,82.574,0.523,17.275,144.758,5.9523809523809526,889,0.375
360680432757201A,100,500,7056,3498,3474,8,47.387,0.423,16.023,108.004,3.761904761904762,788,0.433
360680432757201A,100,500,7056,4075,2897,8,57.283,0.584,35.984,157.824,4.488095238095238,1194,0.45
360680432757201A,100,500,7056,3242,3730,8,43.419,0.177,30.135,172.805,3.4523809523809526,957,0.555
360680432757201A,100,500,7056,5449,1523,8,79.464,0.739,25.279,131.674,5.9523809523809526,882,0.425
360680432757201A,100,500,7056,4477,2495,8,64.812,0.187,18.065,90.829,5.095238095238095,768,0.408
360680432757201A,100,500,7056,3738,3234,8,51.276,0.287,22.948,132.908,4.273809523809524,984,0.452
360680432757201A,100,500,7056,3917,3055,8,53.608,0.243,7.317,124.717,4.273809523809524,756,0.456
360680432757201A,100,500,7056,4751,2221,8,67.445,0.271,39.92,120.077,5.916666666666667,1412,0.475
360680432757201A,100,500,7056,3411,3561,8,46.888,0.17,21.045,104.389,3.619047619047619,801,0.453
360680432757201A,100,500,7056,4188,2784,8,59.665,0.346,11.679,156.53,5.095238095238095,983,0.393
360680432757201A,100,500,7056,3185,3787,8,42.476,0.731,12.213,100.134,3.4523809523809526,628,0.393
360680432757201A,100,500,7056,2308,4664,8,30.253,0.89,36.519,147.751,2.4166666666666665,994,0.486
360680432757201A,100,500,7056,2622,4350,8,34.19,0.838,6.246,107.35,2.4166666666666665,666,0.359
360680432757201A,100,500,7056,4685,2287,8,66.384,0.368,14.472,118.625,5.916666666666667,1034,0.357
360680432757201A,100,500,7056,3824,3148,8,52.137,0.662,35.948,136.035,4.273809523809524,1067,0.424
360680432757201A,100,500,7056,2826,4146,8,37.582,0.502,41.321,162.241,3.0238095238095237,1270,0.529
360680432757201A,100,500,7056,3498,3474,8,47.109,0.818,30.928,107.295,3.761904761904762,817,0.416
360680432757201A,100,500,7056,2894,4078,8,38.653,0.527,38.141,117.634,3.0238095238095237,1017,0.455
360680432757201A,100,500,7056,4993,1979,8,72.575,0.789,13.737,166.668,5.9523809523809526,821,0.395
360680432757201A,100,500,7056,4685,2287,8,66.69,0.755,7.571,113.307,5.916666666666667,702,0.363
360680432757201A,100,500,7056,3113,3859,8,40.615,0.297,20.863,102.91,3.0238095238095237,637,0.447
360680432757201A,100,500,7056,5137,1835,8,74.865,0.311,36.894,106.331,5.9523809523809526,1218,0.424
360680432757201A,100,500,7056,3584,3388,8,49.385,0.812,11.355,94.856,3.761904761904762,616,0.375
360680432757201A,100,500,7056,4025,2947,8,54.217,0.723,9.107,173.168,4.273809523809524,667,0.405
360680432757201A,100,500,7056,4047,2925,8,55.386,0.488,36.135,158.253,4.488095238095238,1498,0.458
360680432757201A,100,500,7056,5506,1466,8,80.445,0.222,31.022,175.842,5.9523809523809526,1557,0.464
360680432757201A,100,500,7056,1271,5701,8,14.065,0.653,29.487,176.535,1.880952380952381,1087,0.463
360680432757201A,100,500,7056,1706,5266,8,19.563,0.501,27.763,106.149,1.880952380952381,694,0.461
360680432757201A,100,500,7056,2169,4803,8,27.712,0.804,16.252,142.749,2.4166666666666665,737,0.37
360680432757201A,100,500,7056,1271,5701,8,14.387,0.71,40.043,110.085,1.880952380952381,957,0.489
360680432757201A,100,500,7056,4993,1979,8,72.634,0.319,37.815,114.958,5.9523809523809526,1251,0.446
360680432757201A,100,500,7056,5173,1799,8,76.448,0.784,8.355,114.185,5.9523809523809526,683,0.37
360680432757201A,100,500,7056,1439,5533,8,15.301,0.801,11.089,135.217,1.880952380952381,622,0.386
360680432757201A,100,500,7056,3185,3787,8,42.908,0.114,19.631,108.64,3.4523809523809526,774,0.482
360680432757201A,100,500,7056,4993,1979,8,72.722,0.648,20.494,133.811,5.9523809523809526,899,0.377
360680432757201A,100,500,7056,2806,4166,8,36.024,0.28,32.269,162.191,3.0238095238095237,851,0.518
360680432757201A,100,500,7056,3411,3561,8,46.519,0.239,22.561,126.306,3.619047619047619,914,0.484
360680432757201A,100,500,7056,2169,4803,8,27.495,0.135,38.023,119.125,2.4166666666666665,1026,0.488
360680432757201A,100,500,7056,1756,5216,8,21.05,0.474,34.11,101.843,1.880952380952381,851,0.478
360680432757201A,100,500,7056,1756,5216,8,21.732,0.453,12.853,112.346,1.880952380952381,639,0.504
360680432757201A,100,500,7056,4993,1979,8,72.92,0.369,14.083,171.837,5.9523809523809526,1186,0.378
822317163162502B,100,500,7056,5689,1283,8,83,0.435,22.439,99.93,5.9523809523809526,882,0.395
360680432757201A,100,500,7056,2806,4166,8,36.188,0.164,17.063,125.722,3.0238095238095237,620,0.54
360680432757201A,100,500,7056,2894,4078,8,38.856,0.281,31.389,117.153,3.0238095238095237,887,0.476
360680432757201A,100,500,7056,4053,2919,8,56.336,0.239,17.355,128.545,4.488095238095238,832,0.487
360680432757201A,100,500,7056,5173,1799,8,76.212,0.83,21.574,131.773,5.9523809523809526,793,0.412
360680432757201A,100,500,7056,4993,1979,8,72.188,0.53,32.56,127.574,5.9523809523809526,1148,0.401
360680432757201A,100,500,7056,1739,5233,8,20.645,0.312,21.795,160.057,1.880952380952381,610,0.633
360680432757201A,100,500,7056,1474,5498,8,17.166,0.145,10.809,127.224,1.880952380952381,598,0.667
360680432757201A,100,500,7056,3738,3234,8,51.168,0.837,28.017,147.699,4.273809523809524,801,0.428
360680432757201A,100,500,7056,3824,3148,8,52.337,0.275,6.548,97.705,4.273809523809524,636,0.401
360680432757201A,100,500,7056,4805,2167,8,69.173,0.733,9.933,108.75,5.9523809523809526,599,0.366
360680432757201A,100,500,7056,1616,5356,8,18.045,0.282,35.528,163.403,1.880952380952381,692,0.658
360680432757201A,100,500,7056,4926,2046,8,71.682,0.253,31.141,139.409,5.9523809523809526,1548,0.463
360680432757201A,100,500,7056,4685,2287,8,66.317,0.744,9.873,154.313,5.916666666666667,903,0.349
360680432757201A,100,500,7056,3166,3806,8,41.802,0.432,10.265,112.164,3.4523809523809526,667,0.421
360680432757201A,100,500,7056,3287,3685,8,44.42,0.868,40.148,132.17,3.511904761904762,1054,0.466
360680432757201A,100,500,7056,3498,3474,8,47.902,0.831,9.236,140.591,3.761904761904762,655,0.369
360680432757201A,100,500,7056,953,6019,8,10.412,0.598,9.971,115.662,1.4166666666666667,658,0.4
360680432757201A,100,500,7056,3498,3474,8,47.285,0.54,8.919,124.33,3.761904761904762,716,0.416
360680432757201A,100,500,7056,1234,5738,8,13.362,0.642,21.351,131.359,1.7380952380952381,889,0.408
360680432757201A,100,500,7056,4053,2919,8,56.18,0.237,17.009,93.705,4.488095238095238,731,0.435
360680432757201A,100,500,7056,5449,1523,8,79.477,0.4,30.041,99.135,5.9523809523809526,854,0.39
360680432757201A,100,500,7056,1439,5533,8,15.371,0.56,10.182,169.207,1.880952380952381,621,0.486
360680432757201A,100,500,7056,4993,1979,8,72.468,0.325,20.75,167.227,5.9523809523809526,1479,0.391
360680432757201A,100,500,7056,4166,2806,8,58.841,0.351,20.656,142.882,5.095238095238095,1304,0.486
360680432757201A,100,500,7056,4469,2503,8,63.788,0.714,9.358,167.563,5.095238095238095,638,0.444
360680432757201A,100,500,7056,2894,4078,8,38.381,0.236,26.189,118.445,3.0238095238095237,802,0.499
360680432757201A,100,500,7056,5137,1835,8,74.432,0.649,10.343,159.193,5.9523809523809526,747,0.371
360680432757201A,100,500,7056,1271,5701,8,14.617,0.422,19.447,112.992,1.880952380952381,730,0.458
360680432757201A,100,500,7056,5137,1835,8,74.609,0.22,9.815,173.874,5.9523809523809526,1086,0.353
360680432757201A,100,500,7056,5808,1164,8,83.772,0.872,41.126,114.66,5.9523809523809526,999,0.468
360680432757201A,100,500,7056,2894,4078,8,38.942,0.745,22.402,123.581,3.0238095238095237,690,0.413
360680432757201A,100,500,7056,1739,5233,8,20.221,0.779,5.509,175.53,1.880952380952381,595,0.402
360680432757201A,100,500,7056,2124,4848,8,26.027,0.669,33.054,140.895,2.4166666666666665,1100,0.486
360680432757201A,100,500,7056,4207,2765,8,60.205,0.109,10.823,100.238,5.095238095238095,777,0.396
360680432757201A,100,500,7056,6217,755,8,89.413,0.137,13.038,128.672,5.9523809523809526,801,0.377
360680432757201A,100,500,7056,3242,3730,8,43.337,0.236,33.592,128.461,3.4523809523809526,1039,0.456
360680432757201A,100,500,7056,4926,2046,8,71.798,0.775,18.018,171.869,5.9523809523809526,796,0.408
360680432757201A,100,500,7056,4469,2503,8,63.038,0.339,5.539,96.447,5.095238095238095,677,0.383
360680432757201A,100,500,7056,2169,4803,8,27.391,0.221,41.538,93.572,2.4166666666666665,1075,0.452
360680432757201A,100,500,7056,4785,2187,8,68.479,0.391,24.449,154.509,5.9523809523809526,1383,0.39
360680432757201A,100,500,7056,5173,1799,8,76.17,0.763,30.732,159.609,5.9523809523809526,1013,0.446
360680432757201A,100,500,7056,6086,886,8,86.82,0.167,13.923,90.359,5.9523809523809526,792,0.333
360680432757201A,100,500,7056,2374,4598,8,31.411,0.256,5.928,96.798,2.4166666666666665,629,0.463
360680432757201A,100,500,7056,1616,5356,8,18.492,0.202,25.994,128.933,1.880952380952381,783,0.649
360680432757201A,100,500,7056,4207,2765,8,60.92,0.339,23.836,134.757,5.095238095238095,1310,0.479
360680432757201A,100,500,7056,5808,1164,8,83.958,0.355,18.984,172.244,5.9523809523809526,1170,0.409
360680432757201A,100,500,7056,4421,2551,8,62.618,0.393,37.712,121.418,5.095238095238095,1178,0.503
360680432757201A,100,500,7056,1800,5172,8,22.78,0.604,9.871,152.36,1.880952380952381,634,0.521
360680432757201A,100,500,7056,1439,5533,8,15.821,0.212,14.8,91.818,1.880952380952381,626,0.526
360680432757201A,100,500,7056,5808,1164,8,83.222,0.68,24.738,148.874,5.9523809523809526,861,0.429
360680432757201A,100,500,7056,1756,5216,8,21.074,0.278,16.698,129.306,1.880952380952381,540,0.609
360680432757201A,100,500,7056,3584,3388,8,49.306,0.247,32.739,170.231,3.761904761904762,1423,0.54
360680432757201A,100,500,7056,2457,4515,8,32.388,0.437,14.321,164.633,2.4166666666666665,669,0.517
360680432757201A,100,500,7056,4053,2919,8,56.372,0.881,14.624,152.156,4.488095238095238,652,0.396
360680432757201A,100,500,7056,1121,5851,8,12.098,0.375,34.705,154.081,1.7380952380952381,1006,0.535
360680432757201A,100,500,7056,1121,5851,8,12.141,0.895,7.943,113.702,1.7380952380952381,656,0.383
360680432757201A,100,500,7056,3738,3234,8,51.341,0.898,24.847,92.727,4.273809523809524,718,0.376
360680432757201A,100,500,7056,1105,5867,8,11.278,0.151,18.133,133.308,1.4166666666666667,610,0.7
360680432757201A,100,500,7056,1903,5069,8,23.998,0.259,33.618,151.472,1.880952380952381,693,0.648
360680432757201A,100,500,7056,2571,4401,8,33.371,0.743,27.577,133.753,2.4166666666666665,740,0.453
360680432757201A,100,500,7056,5137,1835,8,74.666,0.391,21.715,102.859,5.9523809523809526,945,0.372
360680432757201A,100,500,7056,4785,2187,8,68.306,0.755,13.071,158.294,5.9523809523809526,805,0.398
360680432757201A,100,500,7056,5155,1817,8,75.143,0.572,8.581,109.575,5.9523809523809526,696,0.359
360680432757201A,100,500,7056,3113,3859,8,40.178,0.336,9.466,111.755,3.0238095238095237,703,0.482
360680432757201A,100,500,7056,1468,5504,8,16.749,0.463,17.158,166.246,1.880952380952381,675,0.547
360680432757201A,100,500,7056,2299,4673,8,29.983,0.128,15.302,138.889,2.4166666666666665,551,0.613
360680432757201A,100,500,7056,3113,3859,8,40.147,0.419,39.686,92.39,3.0238095238095237,847,0.447
360680432757201A,100,500,7056,3242,3730,8,43.575,0.427,17.297,142.92,3.4523809523809526,718,0.419
360680432757201A,100,500,7056,3287,3685,8,44.161,0.653,31.759,90.943,3.511904761904762,795,0.404
360680432757201A,100,500,7056,4469,2503,8,63.251,0.509,41.494,109.465,5.095238095238095,1044,0.492
360680432757201A,100,500,7056,1234,5738,8,13.566,0.331,41.244,121.283,1.7380952380952381,1224,0.48
360680432757201A,100,500,7056,2571,4401,8,33.268,0.814,23.99,91.939,2.4166666666666665,682,0.378
360680432757201A,100,500,7056,2622,4350,8,34.017,0.344,21.74,170.15,2.4166666666666665,741,0.494
360680432757201A,100,500,7056,5449,1523,8,79.242,0.795,24.789,109.668,5.9523809523809526,779,0.392
360680432757201A,100,500,7056,5588,1384,8,81.241,0.379,32.552,159.805,5.9523809523809526,1273,0.448
360680432757201A,100,500,7056,1616,5356,8,18.977,0.596,35.854,134.842,1.880952380952381,972,0.478
360680432757201A,100,500,7056,1960,5012,8,24.926,0.809,25.965,92.794,1.880952380952381,711,0.376
360680432757201A,100,500,7056,3287,3685,8,44.459,0.198,26.468,112.619,3.511904761904762,905,0.448
360680432757201A,100,500,7056,1903,5069,8,23.468,0.575,28.36,129.963,1.880952380952381,797,0.444
360680432757201A,100,500,7056,5808,1164,8,83.992,0.803,26.151,91.733,5.9523809523809526,744,0.399
360680432757201A,100,500,7056,4188,2784,8,59.713,0.459,25.6,110.369,5.095238095238095,1114,0.415
360680432757201A,100,500,7056,2571,4401,8,33.414,0.278,39.763,114.895,2.4166666666666665,974,0.487
360680432757201A,100,500,7056,4289,2683,8,61.992,0.568,6.371,137.414,5.095238095238095,586,0.374
360680432757201A,100,500,7056,6190,782,8,88.614,0.373,12.17,105.745,5.9523809523809526,634,0.342
360680432757201A,100,500,7056,3563,3409,8,48.202,0.249,28.348,155.972,3.761904761904762,1137,0.595
360680432757201A,100,500,7056,5745,1227,8,82.119,0.815,35.67,94.541,5.9523809523809526,797,0.433
360680432757201A,100,500,7056,1105,5867,8,11.814,0.645,29.038,175.053,1.4166666666666667,878,0.445
360680432757201A,100,500,7056,2697,4275,8,35.658,0.442,40.255,90.181,2.4166666666666665,951,0.438
360680432757201A,100,500,7056,4166,2806,8,58.91,0.578,21.255,135.281,5.095238095238095,1031,0.453
360680432757201A,100,500,7056,4785,2187,8,68.519,0.58,33.016,130.057,5.9523809523809526,1205,0.426
360680432757201A,100,500,7056,4477,2495,8,64.205,0.359,36.296,118.436,5.095238095238095,1075,0.479
360680432757201A,100,500,7056,4025,2947,8,54.495,0.441,39.399,119.577,4.273809523809524,1134,0.456
360680432757201A,100,500,7056,6118,854,8,87.119,0.421,12.547,128.61,5.9523809523809526,794,0.368
360680432757201A,100,500,7056,4025,2947,8,54.422,0.522,25.777,111.274,4.273809523809524,825,0.416
