run_id,N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,mean_hab_neighbors,total_crossings,assess_top_sections
360680432757201A,100,500,7056,3185,3787,8,42.095,0.841,29.011,131.63,3.4523809523809526,919,0.42
360680432757201A,100,500,7056,4166,2806,8,58.551,0.76,8.04,122.467,5.095238095238095,684,0.358
360680432757201A,100,500,7056,2308,4664,8,30.685,0.154,23.004,137.629,2.4166666666666665,596,0.581
360680432757201A,100,500,7056,3498,3474,8,47.226,0.167,25.365,144.22,3.761904761904762,1142,0.544
360680432757201A,100,500,7056,5137,1835,8,74.164,0.536,12.398,127.66,5.9523809523809526,877,0.365
360680432757201A,100,500,7056,2124,4848,8,26.777,0.65,40.161,116.767,2.4166666666666665,1022,0.475
360680432757201A,100,500,7056,3411,3561,8,46.213,0.576,25.31,112.634,3.619047619047619,850,0.411
360680432757201A,100,500,7056,4053,2919,8,56.099,0.232,18.613,115.981,4.488095238095238,919,0.423
360680432757201A,100,500,7056,3031,3941,8,39.877,0.242,30.482,124.16,3.0238095238095237,723,0.469
360680432757201A,100,500,7056,4166,2806,8,58.142,0.441,13.132,154.63,5.095238095238095,952,0.405
360680432757201A,100,500,7056,3824,3148,8,52.785,0.342,25.144,127.362,4.273809523809524,975,0.479
360680432757201A,100,500,7056,5506,1466,8,80.842,0.529,23.702,106.612,5.9523809523809526,922,0.393
360680432757201A,100,500,7056,3113,3859,8,40.573,0.334,34.725,167.072,3.0238095238095237,1127,0.493
360680432757201A,100,500,7056,3242,3730,8,43.529,0.313,24.399,173.894,3.4523809523809526,777,0.569
360680432757201A,100,500,7056,6190,782,8,88.811,0.694,38.456,119.687,5.9523809523809526,966,0.47
360680432757201A,100,500,7056,4421,2551,8,62.195,0.225,23.957,91.838,5.095238095238095,939,0.435
360680432757201A,100,500,7056,3329,3643,8,45.643,0.36,41.254,129.456,3.511904761904762,1173,0.456
360680432757201A,100,500,7056,6217,755,8,89.588,0.853,29.495,123.254,5.9523809523809526,880,0.448
360680432757201A,100,500,7056,3917,3055,8,53.973,0.584,5.778,100.301,4.273809523809524,666,0.386
360680432757201A,100,500,7056,4685,2287,8,66.586,0.689,23.804,145.921,5.916666666666667,1032,0.428
360680432757201A,100,500,7056,1756,5216,8,21.895,0.788,25.419,121.91,1.880952380952381,770,0.425
360680432757201A,100,500,7056,4289,2683,8,61.858,0.711,5.483,139.736,5.095238095238095,733,0.359
360680432757201A,100,500,7056,1756,5216,8,21.024,0.188,7.182,148.729,1.880952380952381,580,0.716
360680432757201A,100,500,7056,2169,4803,8,27.145,0.358,13.679,178.818,2.4166666666666665,496,0.522
360680432757201A,100,500,7056,4500,2472,8,65.275,0.704,5.572,171.784,5.095238095238095,699,0.375
360680432757201A,100,500,7056,5050,1922,8,73.762,0.322,36.56,92.576,5.9523809523809526,1053,0.388
360680432757201A,100,500,7056,3824,3148,8,52.833,0.474,19.611,105.069,4.273809523809524,815,0.406
360680432757201A,100,500,7056,4053,2919,8,56.579,0.135,24.692,133.524,4.488095238095238,1234,0.494
360680432757201A,100,500,7056,1468,5504,8,16.458,0.205,38.829,108.233,1.880952380952381,968,0.528
360680432757201A,100,500,7056,2697,4275,8,35.647,0.602,27.601,91.037,2.4166666666666665,636,0.407
360680432757201A,100,500,7056,1756,5216,8,21.76,0.414,6.115,158.708,1.880952380952381,647,0.573
360680432757201A,100,500,7056,1960,5012,8,24.658,0.662,16.18,143.182,1.880952380952381,680,0.454
360680432757201A,100,500,7056,5449,1523,8,79.069,0.125,15.372,91.59,5.9523809523809526,878,0.37
360680432757201A,100,500,7056,5745,1227,8,82.956,0.254,26.868,132.054,5.9523809523809526,1183,0.417
360680432757201A,100,500,7056,4289,2683,8,61.407,0.766,21.815,146.451,5.095238095238095,804,0.402
360680432757201A,100,500,7056,1468,5504,8,16.232,0.197,29.286,139.8,1.880952380952381,765,0.727
360680432757201A,100,500,7056,3329,3643,8,45.456,0.425,26.807,103.141,3.511904761904762,828,0.401
360680432757201A,100,500,7056,2308,4664,8,30.098,0.435,24.553,106.226,2.4166666666666665,809,0.41
360680432757201A,100,500,7056,4477,2495,8,64.763,0.471,8.817,159.89,5.095238095238095,809,0.365
360680432757201A,100,500,7056,2697,4275,8,35.258,0.265,9.946,100.204,2.4166666666666665,569,0.469
360680432757201A,100,500,7056,4993,1979,8,72.27,0.247,25.743,100.276,5.9523809523809526,1100,0.365
360680432757201A,100,500,7056,5449,1523,8,79.911,0.717,8.979,90.875,5.9523809523809526,588,0.366
360680432757201A,100,500,7056,4075,2897,8,57.543,0.655,5.831,177.882,4.488095238095238,636,0.406
360680432757201A,100,500,7056,5155,1817,8,75.498,0.244,30.61,175.946,5.9523809523809526,1700,0.48
360680432757201A,100,500,7056,1960,5012,8,24.091,0.497,9.699,116.952,1.880952380952381,584,0.462
360680432757201A,100,500,7056,6118,854,8,87.901,0.248,30.24,160.817,5.9523809523809526,1361,0.438
360680432757201A,100,500,7056,3185,3787,8,42.414,0.353,35.936,134.348,3.4523809523809526,1070,0.457
360680432757201A,100,500,7056,5449,1523,8,79.202,0.766,13.146,99.784,5.9523809523809526,652,0.405
360680432757201A,100,500,7056,2039,4933,8,25.644,0.382,17.515,99.71,1.880952380952381,535,0.477
360680432757201A,100,500,7056,3166,3806,8,41.941,0.675,21.219,170.696,3.4523809523809526,686,0.42
360680432757201A,100,500,7056,5449,1523,8,79.876,0.732,35.347,165.484,5.9523809523809526,1128,0.484
360680432757201A,100,500,7056,3824,3148,8,52.438,0.344,13.779,110.13,4.273809523809524,723,0.447
360680432757201A,100,500,7056,2299,4673,8,29.19,0.224,13.804,175.904,2.4166666666666665,546,0.722
360680432757201A,100,500,7056,5050,1922,8,73.753,0.533,22.088,106.192,5.9523809523809526,925,0.39
360680432757201A,100,500,7056,4047,2925,8,55.353,0.898,23.498,155.694,4.488095238095238,801,0.432
360680432757201A,100,500,7056,4421,2551,8,62.43,0.69,16.059,90.479,5.095238095238095,628,0.381
360680432757201A,100,500,7056,4500,2472,8,65.112,0.693,6.108,179.522,5.095238095238095,760,0.376
360680432757201A,100,500,7056,1960,5012,8,24.211,0.126,27.294,161.445,1.880952380952381,649,0.746
360680432757201A,100,500,7056,4053,2919,8,56.276,0.447,16.043,163.908,4.488095238095238,851,0.477
360680432757201A,100,500,7056,2299,4673,8,29.556,0.381,31.069,155.532,2.4166666666666665,866,0.479
360680432757201A,100,500,7056,4075,2897,8,57.82,0.413,41.297,99.34,4.488095238095238,1145,0.419
360680432757201A,100,500,7056,4887,2085,8,70.328,0.893,28.491,117.808,5.9523809523809526,826,0.424
360680432757201A,100,500,7056,1468,5504,8,16.028,0.639,41.714,141.066,1.880952380952381,1192,0.508
360680432757201A,100,500,7056,953,6019,8,10.93,0.581,34.742,121.193,1.4166666666666667,994,0.449
360680432757201A,100,500,7056,1474,5498,8,17.841,0.479,6.5,108.131,1.880952380952381,586,0.427
360680432757201A,100,500,7056,3683,3289,8,50.214,0.593,33.862,156.011,4.273809523809524,971,0.519
360680432757201A,100,500,7056,3031,3941,8,39.68,0.523,29.385,163.882,3.0238095238095237,864,0.495
360680432757201A,100,500,7056,5808,1164,8,83.81,0.742,19.517,164.417,5.9523809523809526,860,0.386
360680432757201A,100,500,7056,5924,1048,8,84.879,0.628,33.101,116.52,5.9523809523809526,966,0.436
360680432757201A,100,500,7056,3498,3474,8,47.785,0.481,9.511,115.316,3.761904761904762,742,0.38
360680432757201A,100,500,7056,4785,2187,8,68.75,0.411,31.471,149.497,5.9523809523809526,1450,0.43
360680432757201A,100,500,7056,5745,1227,8,82.322,0.563,22.636,101.926,5.9523809523809526,804,0.408
360680432757201A,100,500,7056,4075,2897,8,57.346,0.262,9.783,165.772,4.488095238095238,802,0.479
360680432757201A,100,500,7056,1474,5498,8,17.221,0.721,20.531,109.923,1.880952380952381,716,0.408
360680432757201A,100,500,7056,3242,3730,8,43.06,0.789,37.228,110.505,3.4523809523809526,939,0.442
360680432757201A,100,500,7056,4785,2187,8,68.839,0.26,36.702,150.991,5.9523809523809526,1630,0.499
360680432757201A,100,500,7056,4421,2551,8,62.71,0.418,14.157,114.168,5.095238095238095,947,0.395
360680432757201A,100,500,7056,2894,4078,8,38.48,0.314,29.441,95.361,3.0238095238095237,799,0.443
360680432757201A,100,500,7056,4926,2046,8,71.901,0.634,31.746,98.152,5.9523809523809526,875,0.423
360680432757201A,100,500,7056,3031,3941,8,39.512,0.581,7.342,117.698,3.0238095238095237,541,0.394
360680432757201A,100,500,7056,1121,5851,8,12.438,0.723,20.984,138.831,1.7380952380952381,697,0.42
360680432757201A,100,500,7056,4207,2765,8,60.467,0.877,38.199,124.585,5.095238095238095,984,0.483
360680432757201A,100,500,7056,4500,2472,8,65.946,0.546,21.629,148.352,5.095238095238095,904,0.442
360680432757201A,100,500,7056,3185,3787,8,42.153,0.77,37.026,111.634,3.4523809523809526,901,0.453
360680432757201A,100,500,7056,2244,4728,8,28.036,0.722,14.781,123.655,2.4166666666666665,600,0.39
360680432757201A,100,500,7056,3683,3289,8,50.93,0.261,26.966,142.836,4.273809523809524,1164,0.521
360680432757201A,100,500,7056,4188,2784,8,59.528,0.691,28.474,100.528,5.095238095238095,758,0.397
360680432757201A,100,500,7056,2244,4728,8,28.788,0.857,5.017,167.198,2.4166666666666665,651,0.376
360680432757201A,100,500,7056,5808,1164,8,83.576,0.458,19.022,162.949,5.9523809523809526,982,0.398
360680432757201A,100,500,7056,3185,3787,8,42.889,0.638,18.855,115.287,3.4523809523809526,595,0.429
360680432757201A,100,500,7056,3563,3409,8,48.67,0.275,34.259,146.192,3.761904761904762,1169,0.474
360680432757201A,100,500,7056,2124,4848,8,26.149,0.222,10.955,125.128,2.4166666666666665,588,0.565
360680432757201A,100,500,7056,4207,2765,8,60.412,0.836,24.053,157.592,5.095238095238095,879,0.432
360680432757201A,100,500,7056,4047,2925,8,55.97,0.892,28.612,141.895,4.488095238095238,933,0.447
360680432757201A,100,500,7056,2299,4673,8,29.659,0.782,18.211,95.52,2.4166666666666665,681,0.386
360680432757201A,100,500,7056,4047,2925,8,55.86,0.735,39.417,103.111,4.488095238095238,952,0.438
360680432757201A,100,500,7056,4075,2897,8,57.474,0.507,35.34,121.365,4.488095238095238,1103,0.432
360680432757201A,100,500,7056,4926,2046,8,71.527,0.779,13.749,175.005,5.9523809523809526,858,0.395
360680432757201A,100,500,7056,2169,4803,8,27.243,0.329,12.822,134.188,2.4166666666666665,617,0.548
360680432757201A,100,500,7056,4887,2085,8,70.447,0.204,33.778,131.2,5.9523809523809526,1453,0.467
360680432757201A,100,500,7056,2124,4848,8,26.174,0.262,18.244,102.027,2.4166666666666665,699,0.462
360680432757201A,100,500,7056,4075,2897,8,57.662,0.44,14.949,173.725,4.488095238095238,907,0.453
360680432757201A,100,500,7056,4926,2046,8,71.283,0.853,30.714,127.549,5.9523809523809526,1016,0.421
360680432757201A,100,500,7056,4477,2495,8,64.404,0.607,26.364,117.192,5.095238095238095,900,0.43
360680432757201A,100,500,7056,4421,2551,8,62.304,0.226,12.669,167.014,5.095238095238095,1071,0.439
360680432757201A,100,500,7056,1903,5069,8,23.965,0.579,28.977,171.146,1.880952380952381,870,0.457
360680432757201A,100,500,7056,6086,886,8,86.48,0.143,33.559,169.055,5.9523809523809526,1340,0.515
360680432757201A,100,500,7056,4025,2947,8,54.28,0.139,28.19,94.904,4.273809523809524,971,0.389
360680432757201A,100,500,7056,2039,4933,8,25.321,0.503,24.158,178.5,1.880952380952381,643,0.53
360680432757201A,100,500,7056,4207,2765,8,60.264,0.286,36.775,162.868,5.095238095238095,1783,0.549
360680432757201A,100,500,7056,4500,2472,8,65.428,0.63,35.011,101.871,5.095238095238095,1057,0.422
360680432757201A,100,500,7056,4047,2925,8,55.403,0.803,21.144,170.311,4.488095238095238,802,0.429
360680432757201A,100,500,7056,6007,965,8,85.944,0.728,19.785,142.105,5.9523809523809526,822,0.398
360680432757201A,100,500,7056,5588,1384,8,81.467,0.897,16.326,155.775,5.9523809523809526,722,0.4
360680432757201A,100,500,7056,4887,2085,8,70.265,0.832,33.478,138.941,5.9523809523809526,945,0.468
360680432757201A,100,500,7056,6190,782,8,88.791,0.554,5.583,147.044,5.9523809523809526,607,0.392
360680432757201A,100,500,7056,5588,1384,8,81.028,0.796,16.927,154.065,5.9523809523809526,768,0.382
360680432757201A,100,500,7056,1960,5012,8,24.983,0.246,29.667,161.61,1.880952380952381,709,0.666
360680432757201A,100,500,7056,1439,5533,8,15.008,0.283,13.821,90.974,1.880952380952381,625,0.475
360680432757201A,100,500,7056,2244,4728,8,28.969,0.7,14.611,171.571,2.4166666666666665,680,0.425
360680432757201A,100,500,7056,1271,5701,8,14.253,0.511,33.973,132.28,1.880952380952381,1081,0.474
360680432757201A,100,500,7056,4685,2287,8,66.354,0.797,10.64,125.576,5.916666666666667,742,0.341
360680432757201A,100,500,7056,3584,3388,8,49.069,0.702,5.424,131.646,3.761904761904762,721,0.366
360680432757201A,100,500,7056,4751,2221,8,67.557,0.114,5.698,139.302,5.916666666666667,968,0.356
360680432757201A,100,500,7056,6217,755,8,89.94,0.705,22.523,118.226,5.9523809523809526,745,0.372
360680432757201A,100,500,7056,1616,5356,8,18.776,0.218,36.686,108.435,1.880952380952381,948,0.566
360680432757201A,100,500,7056,1439,5533,8,15.344,0.416,33.786,104.954,1.880952380952381,1057,0.472
360680432757201A,100,500,7056,4785,2187,8,68.127,0.693,13.39,144.489,5.9523809523809526,838,0.372
360680432757201A,100,500,7056,1800,5172,8,22.227,0.848,8.991,96.844,1.880952380952381,675,0.354
360680432757201A,100,500,7056,5449,1523,8,79.336,0.216,35.391,140.327,5.9523809523809526,1422,0.441
360680432757201A,100,500,7056,3287,3685,8,44.314,0.166,15.163,95.613,3.511904761904762,717,0.452
360680432757201A,100,500,7056,2374,4598,8,31.643,0.818,17.541,103.66,2.4166666666666665,669,0.408
360680432757201A,100,500,7056,3738,3234,8,51.325,0.426,39.609,126.226,4.273809523809524,1198,0.446
360680432757201A,100,500,7056,2571,4401,8,33.477,0.521,9.676,166.08,2.4166666666666665,642,0.489
360680432757201A,100,500,7056,2169,4803,8,27.035,0.557,40.162,133.013,2.4166666666666665,1193,0.472
360680432757201A,100,500,7056,5506,1466,8,80.538,0.363,34.509,151.637,5.9523809523809526,1452,0.444
360680432757201A,100,500,7056,4805,2167,8,69.018,0.59,24.607,138.243,5.9523809523809526,1102,0.423
360680432757201A,100,500,7056,4166,2806,8,58.676,0.847,30.433,148.421,5.095238095238095,872,0.462
360680432757201A,100,500,7056,1739,5233,8,20.75,0.254,28.436,103.046,1.880952380952381,702,0.524
360680432757201A,100,500,7056,5808,1164,8,83.292,0.112,20.826,102.955,5.9523809523809526,1020,0.375
360680432757201A,100,500,7056,5745,1227,8,82.307,0.741,24.576,151.261,5.9523809523809526,795,0.396
360680432757201A,100,500,7056,2571,4401,8,33.072,0.844,16.639,93.083,2.4166666666666665,664,0.396
360680432757201A,100,500,7056,5155,1817,8,75.322,0.106,20.368,160.43,5.9523809523809526,1425,0.393
360680432757201A,100,500,7056,3584,3388,8,49.26,0.15,23.263,129.027,3.761904761904762,911,0.554
360680432757201A,100,500,7056,5588,1384,8,81.665,0.543,41.792,142.972,5.9523809523809526,1210,0.52
360680432757201A,100,500,7056,3411,3561,8,46.004,0.599,9.595,164.904,3.619047619047619,643,0.468
360680432757201A,100,500,7056,3824,3148,8,52.532,0.557,33.845,151.709,4.273809523809524,1064,0.461
360680432757201A,100,500,7056,4188,2784,8,59.066,0.596,27.076,129.667,5.095238095238095,909,0.448
360680432757201A,100,500,7056,2299,4673,8,29.206,0.703,34.186,151.418,2.4166666666666665,929,0.484
360680432757201A,100,500,7056,2571,4401,8,33.288,0.607,33.575,125.189,2.4166666666666665,925,0.443
360680432757201A,100,500,7056,1234,5738,8,13.491,0.6,16.152,119.35,1.7380952380952381,677,0.408
360680432757201A,100,500,7056,4289,2683,8,61.691,0.546,31.174,127.484,5.095238095238095,1119,0.45
360680432757201A,100,500,7056,3287,3685,8,44.693,0.599,32.098,106.377,3.511904761904762,931,0.447
360680432757201A,100,500,7056,2697,4275,8,35.373,0.34,8.877,151.362,2.4166666666666665,547,0.541
360680432757201A,100,500,7056,4075,2897,8,57.425,0.294,9.045,146.157,4.488095238095238,868,0.44
360680432757201A,100,500,7056,5808,1164,8,83.102,0.263,36.1,144.706,5.9523809523809526,1372,0.457
360680432757201A,100,500,7056,1756,5216,8,21.254,0.193,40.559,114.221,1.880952380952381,827,0.544
360680432757201A,100,500,7056,4053,2919,8,56.075,0.283,38.852,176.888,4.488095238095238,1561,0.48
360680432757201A,100,500,7056,3329,3643,8,45.776,0.528,25.133,124.767,3.511904761904762,838,0.428
360680432757201A,100,500,7056,3242,3730,8,43.222,0.529,7.909,162.813,3.4523809523809526,505,0.461
360680432757201A,100,500,7056,1903,5069,8,23.76,0.603,12.99,110.028,1.880952380952381,515,0.41
360680432757201A,100,500,7056,2571,4401,8,33.547,0.806,36.203,102.641,2.4166666666666665,750,0.46
360680432757201A,100,500,7056,1234,5738,8,13.035,0.678,11.436,138.183,1.7380952380952381,688,0.417
360680432757201A,100,500,7056,4075,2897,8,57.175,0.89,12.745,150.838,4.488095238095238,727,0.384
360680432757201A,100,500,7056,2124,4848,8,26.401,0.524,41.36,90.617,2.4166666666666665,938,0.445
360680432757201A,100,500,7056,6190,782,8,88.08,0.626,36.222,158.214,5.9523809523809526,1165,0.5
360680432757201A,100,500,7056,6217,755,8,89.046,0.463,31.413,165.949,5.9523809523809526,1094,0.474
360680432757201A,100,500,7056,2308,4664,8,30.037,0.175,27.704,132.238,2.4166666666666665,753,0.511
360680432757201A,100,500,7056,4025,2947,8,54.946,0.568,17.059,98.618,4.273809523809524,601,0.393
360680432757201A,100,500,7056,1105,5867,8,11.046,0.701,27.611,166.525,1.4166666666666667,780,0.446
360680432757201A,100,500,7056,5588,1384,8,81.328,0.587,21.801,118.279,5.9523809523809526,844,0.367
360680432757201A,100,500,7056,6007,965,8,85.461,0.145,34.565,92.664,5.9523809523809526,937,0.42
360680432757201A,100,500,7056,2374,4598,8,31.591,0.267,12.794,99.27,2.4166666666666665,566,0.481
360680432757201A,100,500,7056,4805,2167,8,69.565,0.552,10.517,166.933,5.9523809523809526,914,0.37
360680432757201A,100,500,7056,1105,5867,8,11.769,0.52,21.303,152.024,1.4166666666666667,679,0.499
360680432757201A,100,500,7056,6190,782,8,88.478,0.729,27.632,175.823,5.9523809523809526,1140,0.44
360680432757201A,100,500,7056,1439,5533,8,15.958,0.23,37.278,113.19,1.880952380952381,869,0.591
360680432757201A,100,500,7056,3738,3234,8,51.041,0.438,31.98,101.497,4.273809523809524,826,0.395
360680432757201A,100,500,7056,1706,5266,8,19.574,0.71,38.941,140.667,1.880952380952381,1068,0.493
360680432757201A,100,500,7056,3917,3055,8,53.911,0.232,37.397,144.905,4.273809523809524,1533,0.451
360680432757201A,100,500,7056,5745,1227,8,82.382,0.716,25.322,139.788,5.9523809523809526,859,0.396
360680432757201A,100,500,7056,5588,1384,8,81.815,0.57,11.882,126.05,5.9523809523809526,673,0.363
360680432757201A,100,500,7056,6007,965,8,85.095,0.599,35.359,151.104,5.9523809523809526,1104,0.488
360680432757201A,100,500,7056,2571,4401,8,33.004,0.652,5.338,146.359,2.4166666666666665,588,0.434
360680432757201A,100,500,7056,5808,1164,8,83.403,0.457,10.048,154.184,5.9523809523809526,731,0.398
360680432757201A,100,500,7056,2124,4848,8,26.755,0.775,34.098,177.381,2.4166666666666665,1147,0.512
360680432757201A,100,500,7056,2622,4350,8,34.976,0.655,39.672,144.937,2.4166666666666665,1159,0.532
360680432757201A,100,500,7056,4207,2765,8,60.943,0.18,15.614,146.538,5.095238095238095,1115,0.423
360680432757201A,100,500,7056,2457,4515,8,32.892,0.398,11.724,167.41,2.4166666666666665,523,0.589
360680432757201A,100,500,7056,5924,1048,8,84.329,0.856,38.904,100.078,5.9523809523809526,945,0.448
360680432757201A,100,500,7056,2244,4728,8,28.582,0.611,36.452,104.203,2.4166666666666665,977,0.428
360680432757201A,100,500,7056,2894,4078,8,38.116,0.597,27.904,107.568,3.0238095238095237,749,0.405
360680432757201A,100,500,7056,6086,886,8,86.566,0.389,16.793,160.391,5.9523809523809526,907,0.386
360680432757201A,100,500,7056,4477,2495,8,64.306,0.888,9.063,160.942,5.095238095238095,796,0.378
360680432757201A,100,500,7056,2697,4275,8,35.222,0.127,31.302,148.012,2.4166666666666665,619,0.557
360680432757201A,100,500,7056,3166,3806,8,41.836,0.777,39.508,140.75,3.4523809523809526,1046,0.49
360680432757201A,100,500,7056,5506,1466,8,80.306,0.483,31.948,109.697,5.9523809523809526,1013,0.423
360680432757201A,100,500,7056,2697,4275,8,35.333,0.146,32.539,119.007,2.4166666666666665,745,0.486
360680432757201A,100,500,7056,2697,4275,8,35.098,0.677,21.959,118.724,2.4166666666666665,746,0.425
360680432757201A,100,500,7056,4469,2503,8,63.605,0.795,21.603,104.428,5.095238095238095,653,0.42
360680432757201A,100,500,7056,953,6019,8,10.533,0.729,6.759,177.556,1.4166666666666667,657,0.358
360680432757201A,100,500,7056,6007,965,8,85.408,0.644,40.348,145.6,5.9523809523809526,1223,0.494
360680432757201A,100,500,7056,1903,5069,8,23.874,0.609,30.155,107.994,1.880952380952381,743,0.45
360680432757201A,100,500,7056,5588,1384,8,81.262,0.236,27.335,101.15,5.9523809523809526,1012,0.392
360680432757201A,100,500,7056,1234,5738,8,13.597,0.655,31.167,97.365,1.7380952380952381,702,0.426
360680432757201A,100,500,7056,4421,2551,8,62.514,0.43,5.178,120.246,5.095238095238095,684,0.383
360680432757201A,100,500,7056,1271,5701,8,14.809,0.496,5.727,163.494,1.880952380952381,695,0.437
360680432757201A,100,500,7056,5745,1227,8,82.214,0.188,39.206,129.906,5.9523809523809526,1334,0.464
360680432757201A,100,500,7056,3563,3409,8,48.568,0.698,35.086,132.112,3.761904761904762,1024,0.433
360680432757201A,100,500,7056,3683,3289,8,50.756,0.443,14.759,134.478,4.273809523809524,878,0.441
360680432757201A,100,500,7056,1105,5867,8,11.302,0.285,18.149,120.307,1.4166666666666667,519,0.588
360680432757201A,100,500,7056,4469,2503,8,63.903,0.712,12.429,161.131,5.095238095238095,773,0.383
360680432757201A,100,500,7056,4477,2495,8,64.089,0.851,16.436,123.541,5.095238095238095,672,0.388
360680432757201A,100,500,7056,4785,2187,8,68.617,0.48,25.988,159.385,5.9523809523809526,1409,0.405
360680432757201A,100,500,7056,3738,3234,8,51.831,0.739,13.604,165.472,4.273809523809524,693,0.485
360680432757201A,100,500,7056,4053,2919,8,56.215,0.2,39.804,162.344,4.488095238095238,1921,0.507
360680432757201A,100,500,7056,3185,3787,8,42.802,0.189,14.834,109.786,3.4523809523809526,759,0.48
360680432757201A,100,500,7056,4926,2046,8,71.225,0.56,26.136,124.63,5.9523809523809526,1033,0.405
360680432757201A,100,500,7056,4188,2784,8,59.851,0.358,33.325,154.022,5.095238095238095,1480,0.505
360680432757201A,100,500,7056,1105,5867,8,11.6,0.635,40.59,171.098,1.4166666666666667,1200,0.551
360680432757201A,100,500,7056,1739,5233,8,20.482,0.245,17.472,167.532,1.880952380952381,630,0.694
360680432757201A,100,500,7056,1234,5738,8,13.06,0.307,31.442,172.581,1.7380952380952381,901,0.596
360680432757201A,100,500,7056,1756,5216,8,21.965,0.889,41.074,110.382,1.880952380952381,1022,0.473
360680432757201A,100,500,7056,1271,5701,8,14.776,0.429,7.563,157.163,1.880952380952381,683,0.602
360680432757201A,100,500,7056,3113,3859,8,40.92,0.782,36.269,141.672,3.0238095238095237,1014,0.487
360680432757201A,100,500,7056,5924,1048,8,84.306,0.355,28.902,137.673,5.9523809523809526,1096,0.447
360680432757201A,100,500,7056,3683,3289,8,50.322,0.27,11.821,94.922,4.273809523809524,713,0.414
360680432757201A,100,500,7056,5924,1048,8,84.27,0.149,39.272,172.519,5.9523809523809526,1460,0.523
360680432757201A,100,500,7056,2806,4166,8,36.233,0.74,15.345,150.014,3.0238095238095237,680,0.459
360680432757201A,100,500,7056,4469,2503,8,63.476,0.534,30.832,95.978,5.095238095238095,869,0.437
360680432757201A,100,500,7056,6007,965,8,85.971,0.597,34.015,168.348,5.9523809523809526,1204,0.466
360680432757201A,100,500,7056,3031,3941,8,39.415,0.8,20.212,170.402,3.0238095238095237,829,0.432
360680432757201A,100,500,7056,4469,2503,8,63.693,0.126,32.763,138.663,5.095238095238095,1299,0.539
360680432757201A,100,500,7056,1800,5172,8,22.8,0.683,8.666,121.722,1.880952380952381,648,0.41
360680432757201A,100,500,7056,4025,2947,8,54.15,0.705,8.317,162.028,4.273809523809524,819,0.386
360680432757201A,100,500,7056,6118,854,8,87.672,0.791,15.685,93.737,5.9523809523809526,649,0.368
360680432757201A,100,500,7056,4469,2503,8,63.953,0.139,21.989,132.526,5.095238095238095,1121,0.501
360680432757201A,100,500,7056,4685,2287,8,66.404,0.646,10.406,159.302,5.916666666666667,788,0.362
360680432757201A,100,500,7056,1800,5172,8,22.901,0.457,33.498,148.974,1.880952380952381,846,0.526
360680432757201A,100,500,7056,1121,5851,8,12.758,0.384,37.265,91.136,1.7380952380952381,892,0.448
360680432757201A,100,500,7056,4421,2551,8,62.469,0.852,41.87,92.128,5.095238095238095,867,0.433
360680432757201A,100,500,7056,5924,1048,8,84.648,0.523,11.772,134.658,5.9523809523809526,790,0.378
360680432757201A,100,500,7056,1960,5012,8,24.994,0.448,37.656,150.158,1.880952380952381,1009,0.473
360680432757201A,100,500,7056,1903,5069,8,23.07,0.469,17.435,120.282,1.880952380952381,594,0.431
360680432757201A,100,500,7056,1474,5498,8,17.75,0.231,32.491,156.11,1.880952380952381,818,0.714
360680432757201A,100,500,7056,4926,2046,8,71.654,0.327,38.554,114.375,5.9523809523809526,1457,0.513
360680432757201A,100,500,7056,4289,2683,8,61.276,0.386,29.949,142.442,5.095238095238095,1390,0.465
360680432757201A,100,500,7056,3185,3787,8,42.574,0.365,37.445,112.262,3.4523809523809526,992,0.432
360680432757201A,100,500,7056,2697,4275,8,35.974,0.578,23.71,179.053,2.4166666666666665,591,0.47
360680432757201A,100,500,7056,4477,2495,8,64.892,0.394,38.461,90.648,5.095238095238095,897,0.429
360680432757201A,100,500,7056,1439,5533,8,15.186,0.141,10.137,164.723,1.880952380952381,705,0.83
360680432757201A,100,500,7056,2806,4166,8,36.887,0.617,29.118,143.069,3.0238095238095237,816,0.494
360680432757201A,100,500,7056,4188,2784,8,59.882,0.456,5.204,155.28,5.095238095238095,580,0.416
360680432757201A,100,500,7056,1474,5498,8,17.392,0.58,41.5,160.234,1.880952380952381,1223,0.551
360680432757201A,100,500,7056,1706,5266,8,19.752,0.697,37.118,103.231,1.880952380952381,991,0.443
360680432757201A,100,500,7056,2374,4598,8,31.605,0.164,28.113,132.243,2.4166666666666665,780,0.528
360680432757201A,100,500,7056,4188,2784,8,59.131,0.551,36.074,130.612,5.095238095238095,1267,0.46
360680432757201A,100,500,7056,2894,4078,8,38.579,0.272,38.909,119.255,3.0238095238095237,944,0.471
360680432757201A,100,500,7056,3824,3148,8,52.081,0.601,35.685,174.91,4.273809523809524,1194,0.489
360680432757201A,100,500,7056,4289,2683,8,61.122,0.198,28.048,135.378,5.095238095238095,1283,0.495
360680432757201A,100,500,7056,3031,3941,8,39.308,0.577,32.292,157.531,3.0238095238095237,899,0.506
360680432757201A,100,500,7056,1439,5533,8,15.438,0.77,18.447,140.431,1.880952380952381,761,0.389
360680432757201A,100,500,7056,4421,2551,8,62.726,0.741,29.297,152.337,5.095238095238095,1040,0.45
