"","[run number]","proportion_of_habitat","matrix_permeability","perceptual_range","vision_angle","random-seed","[step]","total_crossings","assess_top_sections","siminputrow"
"34083",1,90,12,7,166,1560180808,499,504,0.456,34083
"34084",1,13,47,10,145,1560180808,499,408,0.439,34084
"34085",1,73,35,24,178,1560180808,499,737,0.513,34085
"34086",1,78,23,16,133,1560180808,499,590,0.471,34086
"34087",1,77,83,14,161,1560180808,499,564,0.424,34087
"34088",1,88,70,42,137,1560180808,499,1037,0.49,34088
"34089",1,45,11,13,116,1560180808,499,376,0.699,34089
"34090",1,44,22,13,122,1560180808,499,471,0.781,34090
"34091",1,12,82,34,133,1560180808,499,877,0.445,34091
"34092",1,83,48,37,111,1560180808,499,863,0.465,34092
"34093",1,49,13,19,123,1560180808,499,425,0.673,34093
"34094",1,19,76,8,158,1560180808,499,647,0.422,34094
"34095",1,48,44,33,122,1560180808,499,630,0.532,34095
"34096",1,46,49,25,131,1560180808,499,542,0.511,34096
"34097",1,59,14,30,124,1560180808,499,837,0.456,34097
"34098",1,14,36,11,121,1560180808,499,425,0.409,34098
"34099",1,82,15,17,142,1560180808,499,630,0.49,34099
"34100",1,71,49,40,156,1560180808,499,916,0.513,34100
"34101",1,84,81,15,146,1560180808,499,723,0.409,34101
"34102",1,19,12,26,167,1560180808,499,518,0.683,34102
"34103",1,16,19,25,120,1560180808,499,352,0.625,34103
"34104",1,37,43,16,113,1560180808,499,499,0.493,34104
"34105",1,81,54,14,160,1560180808,499,688,0.465,34105
"34106",1,47,88,31,170,1560180808,499,816,0.478,34106
"34107",1,58,77,24,136,1560180808,499,737,0.404,34107
"34108",1,68,67,7,99,1560180808,499,585,0.373,34108
"34109",1,15,77,15,133,1560180808,499,666,0.389,34109
"34110",1,61,35,9,125,1560180808,499,683,0.43,34110
"34111",1,21,35,14,109,1560180808,499,458,0.45,34111
"34112",1,47,80,13,104,1560180808,499,518,0.403,34112
"34113",1,66,22,21,148,1560180808,499,803,0.538,34113
"34114",1,41,61,39,152,1560180808,499,898,0.501,34114
"34115",1,48,62,11,91,1560180808,499,587,0.397,34115
"34116",1,20,64,11,131,1560180808,499,533,0.418,34116
"34117",1,62,11,6,139,1560180808,499,571,0.543,34117
"34118",1,34,74,27,159,1560180808,499,746,0.473,34118
"34119",1,53,13,8,175,1560180808,499,609,0.773,34119
"34120",1,20,51,28,102,1560180808,499,715,0.456,34120
"34121",1,67,27,17,179,1560180808,499,741,0.626,34121
"34122",1,22,44,18,178,1560180808,499,405,0.598,34122
"34123",1,26,78,23,146,1560180808,499,757,0.421,34123
"34124",1,87,64,16,178,1560180808,499,616,0.51,34124
"34125",1,11,58,6,161,1560180808,499,490,0.396,34125
"34126",1,85,14,22,103,1560180808,499,592,0.459,34126
"34127",1,58,73,6,168,1560180808,499,533,0.428,34127
"34128",1,12,39,41,122,1560180808,499,798,0.505,34128
"34129",1,45,75,7,177,1560180808,499,544,0.386,34129
"34130",1,73,69,13,145,1560180808,499,604,0.465,34130
"34131",1,59,53,22,108,1560180808,499,751,0.405,34131
"34132",1,13,77,38,103,1560180808,499,893,0.422,34132
"34133",1,39,72,19,116,1560180808,499,587,0.443,34133
"34134",1,77,50,13,178,1560180808,499,509,0.542,34134
"34135",1,25,36,29,128,1560180808,499,505,0.531,34135
"34136",1,87,36,38,154,1560180808,499,968,0.511,34136
"34137",1,73,63,30,134,1560180808,499,857,0.406,34137
"34138",1,33,44,28,163,1560180808,499,637,0.655,34138
"34139",1,24,49,13,116,1560180808,499,535,0.402,34139
"34140",1,16,77,9,163,1560180808,499,545,0.407,34140
"34141",1,59,55,22,114,1560180808,499,815,0.421,34141
"34142",1,80,62,22,136,1560180808,499,676,0.435,34142
"34143",1,34,38,7,167,1560180808,499,585,0.67,34143
"34144",1,70,59,20,126,1560180808,499,637,0.436,34144
"34145",1,65,70,5,166,1560180808,499,557,0.422,34145
"34146",1,88,25,36,107,1560180808,499,825,0.432,34146
"34147",1,86,29,34,168,1560180808,499,883,0.54,34147
"34148",1,68,46,20,130,1560180808,499,727,0.417,34148
"34149",1,34,63,17,138,1560180808,499,558,0.498,34149
"34150",1,39,38,24,110,1560180808,499,600,0.558,34150
"34151",1,58,39,29,120,1560180808,499,686,0.458,34151
"34152",1,88,32,32,145,1560180808,499,758,0.495,34152
"34153",1,64,79,16,167,1560180808,499,699,0.409,34153
"34154",1,86,75,15,116,1560180808,499,696,0.366,34154
"34155",1,16,44,27,133,1560180808,499,576,0.458,34155
"34156",1,20,33,9,161,1560180808,499,316,0.481,34156
"34157",1,85,35,7,164,1560180808,499,572,0.416,34157
"34158",1,46,15,37,169,1560180808,499,735,0.893,34158
"34159",1,72,76,22,140,1560180808,499,612,0.42,34159
"34160",1,55,77,14,171,1560180808,499,638,0.411,34160
"34161",1,11,30,12,98,1560180808,499,520,0.429,34161
"34162",1,25,73,27,154,1560180808,499,709,0.465,34162
"34163",1,50,22,11,157,1560180808,499,333,0.817,34163
"34164",1,64,19,10,94,1560180808,499,562,0.47,34164
"34165",1,59,74,41,93,1560180808,499,851,0.442,34165
"34166",1,45,49,23,171,1560180808,499,474,0.667,34166
"34167",1,82,65,30,161,1560180808,499,979,0.441,34167
"34168",1,31,50,11,119,1560180808,499,603,0.502,34168
"34169",1,20,21,35,128,1560180808,499,615,0.691,34169
"34170",1,40,54,24,132,1560180808,499,556,0.509,34170
"34171",1,89,69,34,151,1560180808,499,877,0.514,34171
"34172",1,46,10,17,114,1560180808,499,340,0.747,34172
"34173",1,14,52,16,105,1560180808,499,521,0.397,34173
"34174",1,80,58,24,138,1560180808,499,732,0.469,34174
"34175",1,70,35,27,158,1560180808,499,759,0.497,34175
"34176",1,81,20,21,154,1560180808,499,644,0.571,34176
"34177",1,40,64,16,134,1560180808,499,556,0.424,34177
"34178",1,75,67,42,134,1560180808,499,1167,0.493,34178
"34179",1,85,64,28,149,1560180808,499,769,0.434,34179
"34180",1,29,31,20,123,1560180808,499,539,0.69,34180
"34181",1,69,28,30,114,1560180808,499,909,0.431,34181
"34182",1,41,45,8,161,1560180808,499,489,0.658,34182
"34183",1,10,21,33,155,1560180808,499,448,0.607,34183
"34184",1,80,11,23,141,1560180808,499,713,0.539,34184
"34185",1,52,15,26,155,1560180808,499,735,0.676,34185
"34186",1,53,58,22,113,1560180808,499,728,0.451,34186
"34187",1,20,11,18,178,1560180808,499,162,0.883,34187
"34188",1,18,35,28,157,1560180808,499,559,0.657,34188
"34189",1,15,53,40,146,1560180808,499,981,0.506,34189
"34190",1,13,70,30,95,1560180808,499,723,0.396,34190
"34191",1,37,40,31,153,1560180808,499,645,0.679,34191
"34192",1,37,62,20,156,1560180808,499,654,0.57,34192
"34193",1,70,49,27,143,1560180808,499,800,0.416,34193
"34194",1,24,25,31,118,1560180808,499,573,0.661,34194
"34195",1,30,81,29,117,1560180808,499,834,0.436,34195
"34196",1,80,76,13,107,1560180808,499,556,0.397,34196
"34197",1,68,58,30,113,1560180808,499,765,0.404,34197
"34198",1,22,21,16,154,1560180808,499,252,0.746,34198
"34199",1,62,16,6,131,1560180808,499,627,0.488,34199
"34200",1,85,58,39,161,1560180808,499,939,0.514,34200
"34201",1,63,84,5,132,1560180808,499,688,0.358,34201
"34202",1,62,36,23,115,1560180808,499,704,0.401,34202
"34203",1,40,41,13,146,1560180808,499,501,0.585,34203
"34204",1,88,57,15,151,1560180808,499,607,0.435,34204
"34205",1,39,51,32,121,1560180808,499,757,0.519,34205
"34206",1,69,21,9,95,1560180808,499,577,0.485,34206
"34207",1,51,45,26,173,1560180808,499,540,0.68,34207
"34208",1,50,14,20,150,1560180808,499,329,0.845,34208
"34209",1,21,44,12,176,1560180808,499,338,0.577,34209
"34210",1,16,70,17,99,1560180808,499,609,0.391,34210
"34211",1,76,16,23,129,1560180808,499,576,0.531,34211
"34212",1,68,40,13,172,1560180808,499,736,0.508,34212
"34213",1,34,16,21,102,1560180808,499,456,0.651,34213
"34214",1,81,31,17,92,1560180808,499,581,0.406,34214
"34215",1,54,52,22,156,1560180808,499,724,0.558,34215
"34216",1,24,65,19,171,1560180808,499,432,0.507,34216
"34217",1,54,44,19,166,1560180808,499,551,0.619,34217
"34218",1,64,58,27,108,1560180808,499,778,0.414,34218
"34219",1,14,25,39,113,1560180808,499,595,0.506,34219
"34220",1,37,47,14,94,1560180808,499,592,0.378,34220
"34221",1,58,19,31,93,1560180808,499,789,0.439,34221
"34222",1,44,57,31,143,1560180808,499,657,0.549,34222
"34223",1,85,62,25,100,1560180808,499,752,0.41,34223
"34224",1,72,52,11,148,1560180808,499,585,0.434,34224
"34225",1,47,26,25,119,1560180808,499,486,0.588,34225
"34226",1,18,44,32,175,1560180808,499,765,0.66,34226
"34227",1,25,17,23,152,1560180808,499,330,0.703,34227
"34228",1,64,32,33,137,1560180808,499,1019,0.419,34228
"34229",1,49,57,19,98,1560180808,499,614,0.422,34229
"34230",1,85,89,23,146,1560180808,499,794,0.421,34230
"34231",1,40,62,23,130,1560180808,499,554,0.509,34231
"34232",1,24,57,18,121,1560180808,499,527,0.419,34232
"34233",1,44,61,39,178,1560180808,499,826,0.628,34233
"34234",1,51,35,12,111,1560180808,499,439,0.51,34234
"34235",1,77,85,42,152,1560180808,499,1086,0.517,34235
"34236",1,42,14,12,151,1560180808,499,430,0.881,34236
"34237",1,88,71,17,160,1560180808,499,763,0.455,34237
"34238",1,69,79,31,96,1560180808,499,714,0.412,34238
"34239",1,89,68,9,133,1560180808,499,573,0.377,34239
"34240",1,74,65,25,115,1560180808,499,672,0.411,34240
"34241",1,28,34,19,170,1560180808,499,784,0.786,34241
"34242",1,38,21,32,173,1560180808,499,524,0.855,34242
"34243",1,68,33,26,171,1560180808,499,917,0.447,34243
"34244",1,60,63,27,108,1560180808,499,660,0.411,34244
"34245",1,47,55,13,98,1560180808,499,519,0.459,34245
"34246",1,70,75,12,176,1560180808,499,649,0.398,34246
"34247",1,69,23,39,135,1560180808,499,1045,0.496,34247
"34248",1,18,37,17,94,1560180808,499,541,0.409,34248
"34249",1,10,18,16,108,1560180808,499,446,0.46,34249
"34250",1,74,22,20,138,1560180808,499,649,0.529,34250
"34251",1,23,51,18,90,1560180808,499,530,0.411,34251
"34252",1,36,19,19,149,1560180808,499,397,0.839,34252
"34253",1,33,55,34,179,1560180808,499,846,0.558,34253
"34254",1,53,59,36,166,1560180808,499,1041,0.549,34254
"34255",1,10,20,41,178,1560180808,499,585,0.687,34255
"34256",1,27,63,17,158,1560180808,499,723,0.531,34256
"34257",1,31,78,15,100,1560180808,499,647,0.376,34257
"34258",1,34,39,36,168,1560180808,499,612,0.66,34258
"34259",1,89,21,26,126,1560180808,499,654,0.469,34259
"34260",1,11,78,17,118,1560180808,499,614,0.412,34260
"34261",1,31,31,18,161,1560180808,499,568,0.762,34261
"34262",1,55,57,42,97,1560180808,499,933,0.442,34262
"34263",1,79,30,8,117,1560180808,499,595,0.459,34263
"34264",1,70,49,34,136,1560180808,499,932,0.451,34264
"34265",1,83,81,25,131,1560180808,499,716,0.405,34265
"34266",1,57,86,16,141,1560180808,499,663,0.462,34266
"34267",1,27,69,14,90,1560180808,499,606,0.408,34267
"34268",1,35,38,16,139,1560180808,499,557,0.601,34268
"34269",1,49,63,5,129,1560180808,499,520,0.402,34269
"34270",1,38,21,29,149,1560180808,499,469,0.785,34270
"34271",1,60,62,20,147,1560180808,499,625,0.493,34271
"34272",1,59,26,17,122,1560180808,499,632,0.521,34272
"34273",1,31,70,10,136,1560180808,499,522,0.404,34273
"34274",1,52,37,38,160,1560180808,499,968,0.618,34274
"34275",1,28,12,29,172,1560180808,499,1073,0.925,34275
"34276",1,80,75,19,171,1560180808,499,797,0.417,34276
"34277",1,52,83,13,139,1560180808,499,578,0.403,34277
"34278",1,53,66,13,96,1560180808,499,535,0.394,34278
"34279",1,20,61,24,147,1560180808,499,638,0.491,34279
"34280",1,24,81,6,179,1560180808,499,453,0.389,34280
"34281",1,17,24,14,104,1560180808,499,329,0.48,34281
"34282",1,64,20,29,133,1560180808,499,1046,0.434,34282
"34283",1,37,12,14,159,1560180808,499,407,0.914,34283
"34284",1,13,27,14,150,1560180808,499,311,0.453,34284
"34285",1,24,90,26,120,1560180808,499,699,0.423,34285
"34286",1,80,23,10,92,1560180808,499,559,0.44,34286
"34287",1,50,90,35,147,1560180808,499,954,0.466,34287
"34288",1,50,39,20,131,1560180808,499,491,0.595,34288
"34289",1,81,74,14,138,1560180808,499,568,0.44,34289
"34290",1,78,68,22,177,1560180808,499,558,0.428,34290
"34291",1,47,46,17,113,1560180808,499,554,0.43,34291
"34292",1,13,19,17,119,1560180808,499,357,0.429,34292
"34293",1,37,25,7,134,1560180808,499,471,0.594,34293
"34294",1,31,45,18,124,1560180808,499,655,0.559,34294
"34295",1,29,23,42,169,1560180808,499,1006,0.785,34295
"34296",1,39,80,12,124,1560180808,499,694,0.382,34296
"34297",1,63,86,27,159,1560180808,499,795,0.447,34297
"34298",1,22,76,10,134,1560180808,499,652,0.379,34298
"34299",1,51,58,41,98,1560180808,499,654,0.451,34299
"34300",1,42,20,39,126,1560180808,499,599,0.674,34300
"34301",1,28,53,34,109,1560180808,499,795,0.504,34301
"34302",1,69,34,17,119,1560180808,499,667,0.49,34302
"34303",1,60,27,10,130,1560180808,499,491,0.544,34303
"34304",1,43,25,32,173,1560180808,499,499,0.782,34304
"34305",1,89,33,19,165,1560180808,499,583,0.556,34305
"34306",1,72,72,36,164,1560180808,499,980,0.528,34306
"34307",1,36,70,16,108,1560180808,499,591,0.381,34307
"34308",1,28,16,24,118,1560180808,499,654,0.74,34308
"34309",1,80,71,31,129,1560180808,499,787,0.437,34309
"34310",1,67,46,18,156,1560180808,499,886,0.497,34310
"34311",1,48,21,34,146,1560180808,499,442,0.706,34311
"34312",1,41,47,12,144,1560180808,499,563,0.556,34312
"34313",1,30,37,35,174,1560180808,499,822,0.719,34313
"34314",1,37,72,40,117,1560180808,499,854,0.491,34314
"34315",1,48,38,25,95,1560180808,499,532,0.483,34315
"34316",1,51,23,26,100,1560180808,499,464,0.532,34316
"34317",1,89,24,37,92,1560180808,499,740,0.43,34317
"34318",1,74,22,34,91,1560180808,499,716,0.399,34318
"34319",1,33,56,16,113,1560180808,499,720,0.496,34319
"34320",1,56,80,28,109,1560180808,499,757,0.399,34320
"34321",1,73,39,25,117,1560180808,499,728,0.438,34321
"34322",1,75,78,16,103,1560180808,499,638,0.37,34322
"34323",1,70,90,21,137,1560180808,499,648,0.395,34323
"34324",1,59,21,25,157,1560180808,499,807,0.511,34324
"34325",1,11,34,28,120,1560180808,499,654,0.459,34325
"34326",1,47,74,25,129,1560180808,499,700,0.447,34326
"34327",1,12,25,41,118,1560180808,499,759,0.545,34327
"34328",1,88,51,28,101,1560180808,499,668,0.436,34328
"34329",1,48,75,36,110,1560180808,499,838,0.43,34329
"34330",1,38,87,14,127,1560180808,499,645,0.397,34330
"34331",1,18,63,35,158,1560180808,499,939,0.524,34331
"34332",1,48,37,35,142,1560180808,499,604,0.599,34332
"34333",1,20,20,25,108,1560180808,499,473,0.586,34333
"34334",1,15,30,26,129,1560180808,499,476,0.553,34334
"34335",1,22,79,38,115,1560180808,499,908,0.436,34335
"34336",1,20,44,31,173,1560180808,499,645,0.657,34336
"34337",1,36,74,21,93,1560180808,499,664,0.387,34337
"34338",1,80,45,36,111,1560180808,499,838,0.451,34338
"34339",1,14,33,11,112,1560180808,499,425,0.398,34339
"34340",1,73,52,26,135,1560180808,499,708,0.452,34340
"34341",1,37,78,42,170,1560180808,499,980,0.561,34341
"34342",1,69,56,25,145,1560180808,499,875,0.423,34342
"34343",1,70,64,30,122,1560180808,499,757,0.452,34343
"34344",1,19,49,38,164,1560180808,499,909,0.662,34344
"34345",1,35,16,20,97,1560180808,499,486,0.628,34345
"34346",1,20,18,16,151,1560180808,499,257,0.732,34346
"34347",1,24,59,7,166,1560180808,499,427,0.398,34347
"34348",1,13,50,37,133,1560180808,499,746,0.535,34348
"34349",1,61,84,39,163,1560180808,499,1095,0.521,34349
"34350",1,54,51,29,142,1560180808,499,921,0.536,34350
"34351",1,20,25,13,158,1560180808,499,277,0.653,34351
"34352",1,65,66,29,109,1560180808,499,766,0.406,34352
"34353",1,36,80,30,177,1560180808,499,734,0.477,34353
"34354",1,34,62,14,142,1560180808,499,594,0.529,34354
"34355",1,68,76,32,91,1560180808,499,844,0.409,34355
"34356",1,21,43,9,142,1560180808,499,464,0.412,34356
"34357",1,26,33,22,94,1560180808,499,620,0.523,34357
"34358",1,32,71,36,150,1560180808,499,738,0.472,34358
"34359",1,43,86,12,114,1560180808,499,719,0.362,34359
"34360",1,72,90,16,155,1560180808,499,590,0.458,34360
"34361",1,13,46,23,167,1560180808,499,555,0.51,34361
"34362",1,90,57,19,135,1560180808,499,556,0.43,34362
"34363",1,33,77,31,179,1560180808,499,734,0.534,34363
"34364",1,22,52,37,131,1560180808,499,738,0.531,34364
"34365",1,23,54,8,160,1560180808,499,467,0.426,34365
"34366",1,74,53,6,175,1560180808,499,587,0.395,34366
"34367",1,38,39,30,99,1560180808,499,632,0.484,34367
"34368",1,84,74,11,126,1560180808,499,737,0.385,34368
"34369",1,24,48,9,147,1560180808,499,418,0.467,34369
"34370",1,53,57,5,162,1560180808,499,587,0.441,34370
"34371",1,15,53,8,166,1560180808,499,491,0.385,34371
"34372",1,36,86,33,161,1560180808,499,886,0.455,34372
"34373",1,47,40,19,134,1560180808,499,529,0.616,34373
"34374",1,62,42,10,129,1560180808,499,637,0.438,34374
"34375",1,79,36,12,157,1560180808,499,555,0.494,34375
"34376",1,55,14,23,102,1560180808,499,683,0.52,34376
"34377",1,35,14,13,163,1560180808,499,421,0.879,34377
"34378",1,10,70,32,125,1560180808,499,833,0.454,34378
"34379",1,30,81,39,137,1560180808,499,987,0.494,34379
"34380",1,71,87,6,92,1560180808,499,607,0.389,34380
"34381",1,66,29,19,149,1560180808,499,735,0.569,34381
"34382",1,81,28,36,107,1560180808,499,834,0.448,34382
"34383",1,72,23,14,147,1560180808,499,579,0.58,34383
"34384",1,55,77,27,125,1560180808,499,756,0.418,34384
"34385",1,25,18,20,152,1560180808,499,283,0.721,34385
"34386",1,51,14,19,147,1560180808,499,332,0.771,34386
"34387",1,42,84,25,96,1560180808,499,621,0.407,34387
"34388",1,30,44,21,157,1560180808,499,614,0.682,34388
"34389",1,89,62,13,140,1560180808,499,567,0.441,34389
"34390",1,38,84,41,163,1560180808,499,1138,0.54,34390
"34391",1,69,50,24,136,1560180808,499,872,0.436,34391
"34392",1,20,53,9,102,1560180808,499,553,0.351,34392
"34393",1,84,43,19,149,1560180808,499,656,0.462,34393
"34394",1,58,21,40,140,1560180808,499,1021,0.533,34394
"34395",1,14,41,38,140,1560180808,499,690,0.496,34395
"34396",1,76,17,33,99,1560180808,499,683,0.441,34396
"34397",1,74,44,17,136,1560180808,499,651,0.461,34397
"34398",1,86,69,41,125,1560180808,499,1029,0.478,34398
"34399",1,41,21,30,127,1560180808,499,563,0.686,34399
"34400",1,43,69,15,167,1560180808,499,469,0.499,34400
"34401",1,88,43,6,141,1560180808,499,604,0.402,34401
"34402",1,36,84,38,129,1560180808,499,893,0.48,34402
"34403",1,43,21,39,177,1560180808,499,691,0.816,34403
"34404",1,64,67,7,160,1560180808,499,655,0.409,34404
"34405",1,84,25,6,112,1560180808,499,617,0.434,34405
"34406",1,61,81,36,137,1560180808,499,997,0.451,34406
"34407",1,31,56,7,139,1560180808,499,665,0.429,34407
"34408",1,28,70,14,146,1560180808,499,552,0.455,34408
"34409",1,25,38,23,125,1560180808,499,499,0.585,34409
"34410",1,80,68,27,117,1560180808,499,711,0.384,34410
"34411",1,42,20,18,138,1560180808,499,404,0.74,34411
"34412",1,47,18,28,112,1560180808,499,439,0.599,34412
"34413",1,56,46,39,96,1560180808,499,792,0.442,34413
"34414",1,45,81,5,141,1560180808,499,588,0.403,34414
"34415",1,72,42,28,131,1560180808,499,742,0.407,34415
"34416",1,31,28,30,174,1560180808,499,691,0.75,34416
"34417",1,78,47,41,150,1560180808,499,1021,0.518,34417
"34418",1,62,56,8,105,1560180808,499,554,0.424,34418
"34419",1,88,46,28,152,1560180808,499,692,0.507,34419
"34420",1,66,14,38,167,1560180808,499,1006,0.484,34420
"34421",1,15,42,39,118,1560180808,499,834,0.476,34421
"34422",1,68,86,10,130,1560180808,499,544,0.368,34422
"34423",1,19,20,6,102,1560180808,499,500,0.42,34423
"34424",1,88,80,28,160,1560180808,499,852,0.469,34424
"34425",1,50,24,36,94,1560180808,499,495,0.537,34425
"34426",1,65,61,14,177,1560180808,499,696,0.478,34426
"34427",1,58,23,29,140,1560180808,499,902,0.478,34427
"34428",1,15,34,38,174,1560180808,499,773,0.549,34428
"34429",1,57,26,21,109,1560180808,499,598,0.48,34429
"34430",1,87,46,37,100,1560180808,499,778,0.428,34430
"34431",1,32,63,41,166,1560180808,499,977,0.538,34431
"34432",1,66,37,21,113,1560180808,499,647,0.448,34432
"34433",1,70,17,15,127,1560180808,499,636,0.533,34433
"34434",1,79,30,32,165,1560180808,499,957,0.55,34434
"34435",1,13,82,14,138,1560180808,499,641,0.395,34435
"34436",1,13,71,7,110,1560180808,499,549,0.359,34436
"34437",1,39,89,12,135,1560180808,499,486,0.428,34437
"34438",1,33,16,23,132,1560180808,499,582,0.826,34438
"34439",1,44,61,28,130,1560180808,499,597,0.529,34439
"34440",1,20,31,12,142,1560180808,499,351,0.487,34440
"34441",1,82,66,19,113,1560180808,499,621,0.435,34441
"34442",1,30,38,14,176,1560180808,499,588,0.794,34442
"34443",1,15,35,21,127,1560180808,499,394,0.462,34443
"34444",1,10,43,38,140,1560180808,499,739,0.535,34444
"34445",1,75,61,39,139,1560180808,499,991,0.496,34445
"34446",1,56,83,27,103,1560180808,499,760,0.383,34446
"34447",1,17,62,25,178,1560180808,499,481,0.47,34447
"34448",1,28,31,16,126,1560180808,499,636,0.653,34448
"34449",1,68,16,10,153,1560180808,499,617,0.609,34449
"34450",1,38,48,11,138,1560180808,499,463,0.499,34450
"34451",1,22,37,24,112,1560180808,499,584,0.474,34451
"34452",1,47,25,27,121,1560180808,499,438,0.575,34452
"34453",1,74,65,19,175,1560180808,499,798,0.459,34453
"34454",1,34,86,11,171,1560180808,499,719,0.456,34454
"34455",1,89,25,36,145,1560180808,499,881,0.513,34455
"34456",1,67,66,42,132,1560180808,499,1084,0.485,34456
"34457",1,20,74,26,109,1560180808,499,744,0.422,34457
"34458",1,34,23,17,168,1560180808,499,544,0.879,34458
"34459",1,84,11,33,137,1560180808,499,732,0.486,34459
"34460",1,16,63,6,145,1560180808,499,486,0.372,34460
"34461",1,49,83,30,139,1560180808,499,634,0.445,34461
"34462",1,73,28,7,132,1560180808,499,598,0.431,34462
"34463",1,66,71,37,136,1560180808,499,927,0.472,34463
"34464",1,17,30,38,121,1560180808,499,615,0.53,34464
"34465",1,21,19,14,170,1560180808,499,179,0.659,34465
"34466",1,22,64,39,94,1560180808,499,746,0.454,34466
"34467",1,62,41,42,109,1560180808,499,1054,0.471,34467
"34468",1,72,15,21,138,1560180808,499,645,0.504,34468
"34469",1,83,65,37,106,1560180808,499,771,0.433,34469
"34470",1,24,67,9,145,1560180808,499,453,0.45,34470
"34471",1,40,56,20,128,1560180808,499,543,0.505,34471
"34472",1,89,82,32,138,1560180808,499,812,0.462,34472
"34473",1,11,23,20,103,1560180808,499,451,0.479,34473
"34474",1,83,37,16,178,1560180808,499,613,0.457,34474
"34475",1,63,79,16,172,1560180808,499,653,0.432,34475
"34476",1,26,71,16,116,1560180808,499,741,0.437,34476
"34477",1,33,33,17,95,1560180808,499,522,0.533,34477
"34478",1,89,32,10,141,1560180808,499,590,0.407,34478
"34479",1,29,62,10,148,1560180808,499,631,0.591,34479
"34480",1,70,61,10,172,1560180808,499,609,0.458,34480
"34481",1,75,68,9,175,1560180808,499,489,0.45,34481
"34482",1,65,66,39,92,1560180808,499,772,0.421,34482
"34483",1,16,80,28,169,1560180808,499,699,0.455,34483
"34484",1,88,36,7,140,1560180808,499,585,0.415,34484
"34485",1,69,66,6,162,1560180808,499,518,0.398,34485
"34486",1,41,68,24,170,1560180808,499,738,0.554,34486
"34487",1,35,21,41,106,1560180808,499,686,0.509,34487
"34488",1,59,14,17,143,1560180808,499,644,0.607,34488
"34489",1,56,62,40,159,1560180808,499,1052,0.513,34489
"34490",1,37,24,18,107,1560180808,499,460,0.62,34490
"34491",1,34,33,30,126,1560180808,499,588,0.619,34491
"34492",1,45,19,22,177,1560180808,499,417,0.899,34492
"34493",1,48,22,19,97,1560180808,499,424,0.599,34493
"34494",1,53,61,37,91,1560180808,499,807,0.429,34494
"34495",1,21,73,22,136,1560180808,499,592,0.407,34495
"34496",1,35,84,28,146,1560180808,499,832,0.469,34496
"34497",1,60,29,40,114,1560180808,499,987,0.498,34497
"34498",1,90,12,31,145,1560180808,499,767,0.533,34498
"34499",1,64,81,25,155,1560180808,499,817,0.405,34499
"34500",1,18,89,17,153,1560180808,499,684,0.414,34500
"34501",1,75,17,14,168,1560180808,499,563,0.575,34501
"34502",1,65,51,41,104,1560180808,499,965,0.456,34502
"34503",1,87,39,26,112,1560180808,499,644,0.43,34503
"34504",1,75,80,37,155,1560180808,499,939,0.48,34504
"34505",1,16,65,16,149,1560180808,499,461,0.388,34505
"34506",1,35,25,40,158,1560180808,499,740,0.692,34506
"34507",1,55,12,38,134,1560180808,499,1060,0.525,34507
"34508",1,26,50,20,100,1560180808,499,653,0.467,34508
"34509",1,40,26,8,101,1560180808,499,545,0.477,34509
"34510",1,89,23,42,129,1560180808,499,948,0.524,34510
"34511",1,53,38,6,164,1560180808,499,639,0.454,34511
"34512",1,57,21,35,162,1560180808,499,800,0.536,34512
"34513",1,41,81,37,125,1560180808,499,947,0.471,34513
"34514",1,81,55,39,123,1560180808,499,875,0.453,34514
"34515",1,73,22,9,144,1560180808,499,561,0.533,34515
"34516",1,36,80,31,114,1560180808,499,812,0.464,34516
"34517",1,24,45,7,122,1560180808,499,474,0.403,34517
"34518",1,61,12,9,139,1560180808,499,559,0.564,34518
"34519",1,77,21,24,139,1560180808,499,581,0.485,34519
"34520",1,84,32,32,106,1560180808,499,691,0.425,34520
"34521",1,14,74,22,168,1560180808,499,667,0.426,34521
"34522",1,23,60,10,125,1560180808,499,535,0.402,34522
"34523",1,18,29,10,127,1560180808,499,482,0.5,34523
"34524",1,17,84,31,130,1560180808,499,814,0.425,34524
"34525",1,60,24,42,156,1560180808,499,1220,0.621,34525
"34526",1,61,11,33,125,1560180808,499,1034,0.441,34526
"34527",1,53,39,42,136,1560180808,499,1069,0.569,34527
"34528",1,13,35,40,138,1560180808,499,741,0.486,34528
"34529",1,66,70,39,171,1560180808,499,1166,0.491,34529
"34530",1,39,24,14,104,1560180808,499,491,0.64,34530
"34531",1,61,39,36,175,1560180808,499,1269,0.518,34531
"34532",1,49,70,15,179,1560180808,499,541,0.536,34532
"34533",1,35,63,40,156,1560180808,499,951,0.528,34533
"34534",1,90,57,13,128,1560180808,499,550,0.422,34534
"34535",1,77,88,12,127,1560180808,499,624,0.369,34535
"34536",1,37,65,29,160,1560180808,499,639,0.46,34536
"34537",1,25,85,22,160,1560180808,499,730,0.416,34537
"34538",1,58,21,36,99,1560180808,499,884,0.467,34538
"34539",1,42,15,19,147,1560180808,499,362,0.859,34539
"34540",1,76,15,11,165,1560180808,499,462,0.649,34540
"34541",1,43,39,37,177,1560180808,499,601,0.649,34541
"34542",1,84,19,11,174,1560180808,499,486,0.543,34542
"34543",1,47,70,5,124,1560180808,499,560,0.364,34543
"34544",1,76,76,20,100,1560180808,499,620,0.394,34544
"34545",1,25,18,41,109,1560180808,499,656,0.649,34545
