run-id,N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_habitat_random,perceptual-range,matrix-permeability,mean_hab_neighbors,total_crossings,assess-top-sections
3758,100,1000,7056,6187,785,random,90,20,0.6,5.380952380952381,1453,0.442
2207,100,1000,7056,6454,518,random,90,5,0.9,5.9523809523809526,1266,0.325
9148,100,1000,7056,6428,544,random,90,10,0.9,5.9523809523809526,1373,0.349
1963,100,1000,7056,6305,667,random,90,15,0.8,4.404761904761905,1233,0.381
8920,100,1000,7056,6125,847,random,90,20,0.7,5.738095238095238,1976,0.409
6372,100,1000,7056,6300,672,random,90,5,1,5.809523809523809,1324,0.338
1162,100,1000,7056,6213,759,random,90,10,1,5.369047619047619,1444,0.343
5449,100,1000,7056,6244,728,random,90,15,0.9,5.809523809523809,1468,0.35
4315,100,1000,7056,6302,670,random,90,20,0.8,5.9523809523809526,1709,0.432
9625,100,1000,7056,808,6164,random,10,5,0.1,0.6785714285714286,1974,0.859
7580,100,1000,7056,657,6315,random,10,10,0.1,0.25,549,0.729
1516,100,1000,7056,6155,817,random,90,15,1,5.9523809523809526,1417,0.381
9283,100,1000,7056,6188,784,random,90,20,0.9,5.238095238095238,1522,0.399
3485,100,1000,7056,689,6283,random,10,5,0.2,0.8214285714285714,1194,0.657
8801,100,1000,7056,492,6480,random,10,10,0.2,1.8571428571428572,5136,0.739
1137,100,1000,7056,6158,814,random,90,20,1,5.178571428571429,1454,0.405
4648,100,1000,7056,885,6087,random,10,15,0.1,1.4047619047619047,1548,0.822
4793,100,1000,7056,618,6354,random,10,5,0.3,1.0714285714285714,2456,0.767
2640,100,1000,7056,641,6331,random,10,10,0.3,0.6071428571428571,1705,0.731
9941,100,1000,7056,676,6296,random,10,20,0.1,1.1547619047619047,1984,0.968
8602,100,1000,7056,498,6474,random,10,15,0.2,0.10714285714285714,442,0.55
4258,100,1000,7056,875,6097,random,10,5,0.4,0.6071428571428571,1034,0.416
9141,100,1000,7056,724,6248,random,10,10,0.4,0.8214285714285714,1912,0.693
4962,100,1000,7056,822,6150,random,10,15,0.3,0.39285714285714285,757,0.712
8072,100,1000,7056,526,6446,random,10,20,0.2,0.25,1718,0.811
2171,100,1000,7056,780,6192,random,10,5,0.5,0.21428571428571427,1035,0.378
7478,100,1000,7056,820,6152,random,10,10,0.5,0.8214285714285714,1703,0.625
8915,100,1000,7056,474,6498,random,10,20,0.3,0.8571428571428571,2472,0.666
3381,100,1000,7056,515,6457,random,10,15,0.4,0.17857142857142858,1610,0.475
1692,100,1000,7056,825,6147,random,10,5,0.6,1.0357142857142858,1421,0.469
6077,100,1000,7056,795,6177,random,10,10,0.6,0.2857142857142857,1282,0.47
3788,100,1000,7056,859,6113,random,10,15,0.5,0.35714285714285715,728,0.516
3107,100,1000,7056,873,6099,random,10,20,0.4,0.32142857142857145,1099,0.68
6943,100,1000,7056,833,6139,random,10,5,0.7,0.8928571428571429,1400,0.361
5949,100,1000,7056,679,6293,random,10,10,0.7,0.6071428571428571,1065,0.428
4462,100,1000,7056,550,6422,random,10,15,0.6,0.34523809523809523,1177,0.381
5329,100,1000,7056,753,6219,random,10,20,0.5,0.42857142857142855,2179,0.728
8916,100,1000,7056,600,6372,random,10,5,0.8,2.142857142857143,1580,0.347
4249,100,1000,7056,642,6330,random,10,10,0.8,0.14285714285714285,1309,0.376
7157,100,1000,7056,654,6318,random,10,20,0.6,0.6428571428571429,1571,0.479
6436,100,1000,7056,792,6180,random,10,15,0.7,0,1038,0.382
7873,100,1000,7056,809,6163,random,10,5,0.9,0.3333333333333333,1110,0.363
2018,100,1000,7056,719,6253,random,10,10,0.9,0.25,1176,0.372
6094,100,1000,7056,504,6468,random,10,20,0.7,0.8333333333333334,1795,0.428
1885,100,1000,7056,798,6174,random,10,15,0.8,0.8571428571428571,1521,0.427
6197,100,1000,7056,543,6429,random,10,5,1,0.14285714285714285,1239,0.347
6081,100,1000,7056,512,6460,random,10,10,1,0.8571428571428571,1235,0.35
1022,100,1000,7056,788,6184,random,10,15,0.9,0,1543,0.358
4323,100,1000,7056,752,6220,random,10,20,0.8,0,1480,0.4
8157,100,1000,7056,2230,4742,random,30,5,0.1,1.5833333333333333,1351,0.897
1833,100,1000,7056,1669,5303,random,30,10,0.1,2.0357142857142856,1429,0.891
3580,100,1000,7056,1024,5948,random,10,15,1,0.17857142857142858,1428,0.368
5006,100,1000,7056,494,6478,random,10,20,0.9,0.5714285714285714,1814,0.423
9848,100,1000,7056,1515,5457,random,30,5,0.2,0.8928571428571429,771,0.704
1283,100,1000,7056,2426,4546,random,30,10,0.2,0.9880952380952381,424,0.745
3606,100,1000,7056,581,6391,random,10,20,1,1.1428571428571428,1740,0.409
9085,100,1000,7056,2556,4416,random,30,15,0.1,3.107142857142857,1909,0.805
7084,100,1000,7056,2220,4752,random,30,5,0.3,2.130952380952381,1337,0.615
6308,100,1000,7056,2061,4911,random,30,10,0.3,2.25,1153,0.539
6515,100,1000,7056,2007,4965,random,30,20,0.1,2.011904761904762,136,0.654
3630,100,1000,7056,2058,4914,random,30,15,0.2,1.0476190476190477,392,0.885
4747,100,1000,7056,1985,4987,random,30,5,0.4,2.619047619047619,1298,0.475
4250,100,1000,7056,2178,4794,random,30,10,0.4,1.7619047619047619,1058,0.618
1747,100,1000,7056,2514,4458,random,30,15,0.3,2.4642857142857144,1184,0.725
7448,100,1000,7056,1950,5022,random,30,20,0.2,1.5476190476190477,513,0.725
1786,100,1000,7056,1918,5054,random,30,5,0.5,2.619047619047619,1420,0.499
5677,100,1000,7056,2459,4513,random,30,10,0.5,2.761904761904762,1808,0.567
1272,100,1000,7056,1849,5123,random,30,15,0.4,1.0952380952380953,1032,0.725
9009,100,1000,7056,2302,4670,random,30,20,0.3,1.4761904761904763,805,0.496
8949,100,1000,7056,1573,5399,random,30,5,0.6,1.5,1229,0.502
5985,100,1000,7056,1864,5108,random,30,10,0.6,1.5357142857142858,1452,0.627
1481,100,1000,7056,1978,4994,random,30,20,0.4,1.6904761904761905,919,0.504
5503,100,1000,7056,2101,4871,random,30,15,0.5,2.0714285714285716,2072,0.637
9814,100,1000,7056,2424,4548,random,30,5,0.7,2.5,1276,0.415
8415,100,1000,7056,2102,4870,random,30,10,0.7,1.2142857142857142,1181,0.381
3732,100,1000,7056,1841,5131,random,30,20,0.5,2.1666666666666665,1158,0.449
8913,100,1000,7056,2055,4917,random,30,15,0.6,2.5,2359,0.588
4519,100,1000,7056,1899,5073,random,30,5,0.8,1.3928571428571428,1107,0.388
2361,100,1000,7056,2095,4877,random,30,10,0.8,1.9047619047619047,1440,0.362
2971,100,1000,7056,2054,4918,random,30,15,0.7,2.357142857142857,1739,0.482
6887,100,1000,7056,1948,5024,random,30,20,0.6,1.8095238095238095,2306,0.459
7054,100,1000,7056,1918,5054,random,30,5,0.9,1.6785714285714286,1130,0.387
6220,100,1000,7056,1862,5110,random,30,10,0.9,0.30952380952380953,1015,0.381
5136,100,1000,7056,2277,4695,random,30,15,0.8,0.5357142857142857,1291,0.461
8029,100,1000,7056,1477,5495,random,30,20,0.7,1.119047619047619,1589,0.449
6942,100,1000,7056,1965,5007,random,30,5,1,2.5476190476190474,1286,0.341
2381,100,1000,7056,2107,4865,random,30,10,1,0.75,1433,0.348
6059,100,1000,7056,2010,4962,random,30,15,0.9,3.2023809523809526,1154,0.393
3927,100,1000,7056,2017,4955,random,30,20,0.8,1,1429,0.411
6179,100,1000,7056,3317,3655,random,50,5,0.1,3.75,1184,0.544
3911,100,1000,7056,3502,3470,random,50,10,0.1,1.8928571428571428,838,0.958
2277,100,1000,7056,2288,4684,random,30,15,1,1.8571428571428572,1539,0.382
8850,100,1000,7056,2136,4836,random,30,20,0.9,1.9523809523809523,1695,0.403
2017,100,1000,7056,3120,3852,random,50,5,0.2,4.309523809523809,1657,0.44
4510,100,1000,7056,3637,3335,random,50,10,0.2,3.9166666666666665,2338,0.67
9139,100,1000,7056,2195,4777,random,30,20,1,3.0238095238095237,1735,0.402
7858,100,1000,7056,3504,3468,random,50,15,0.1,4.988095238095238,3652,0.574
8907,100,1000,7056,3337,3635,random,50,5,0.3,3.8333333333333335,1630,0.48
2430,100,1000,7056,3153,3819,random,50,10,0.3,3.4761904761904763,1206,0.655
8169,100,1000,7056,3711,3261,random,50,20,0.1,3.5476190476190474,1608,0.688
9477,100,1000,7056,3270,3702,random,50,15,0.2,3.607142857142857,2046,0.868
2233,100,1000,7056,3202,3770,random,50,5,0.4,4.059523809523809,1712,0.456
7487,100,1000,7056,3684,3288,random,50,10,0.4,2.7976190476190474,1101,0.537
7916,100,1000,7056,3664,3308,random,50,15,0.3,1.2142857142857142,193,0.767
1517,100,1000,7056,3593,3379,random,50,20,0.2,3.8333333333333335,3288,0.51
5136,100,1000,7056,3580,3392,random,50,5,0.5,2.1547619047619047,921,0.459
7089,100,1000,7056,3582,3390,random,50,10,0.5,2.869047619047619,1342,0.629
8071,100,1000,7056,3418,3554,random,50,20,0.3,2.4404761904761907,885,0.646
3941,100,1000,7056,3779,3193,random,50,15,0.4,2.5833333333333335,655,0.704
6415,100,1000,7056,3636,3336,random,50,5,0.6,2.988095238095238,1068,0.43
4387,100,1000,7056,3569,3403,random,50,10,0.6,2.6547619047619047,1291,0.497
9105,100,1000,7056,3787,3185,random,50,20,0.4,4.2976190476190474,1352,0.486
7945,100,1000,7056,3555,3417,random,50,15,0.5,2.4642857142857144,1166,0.587
1482,100,1000,7056,3242,3730,random,50,5,0.7,3.4404761904761907,1341,0.38
3923,100,1000,7056,3142,3830,random,50,10,0.7,1.6547619047619047,1087,0.405
3056,100,1000,7056,3422,3550,random,50,20,0.5,4.035714285714286,3006,0.658
8417,100,1000,7056,3587,3385,random,50,15,0.6,3.6904761904761907,2200,0.457
3396,100,1000,7056,3626,3346,random,50,5,0.8,2.9047619047619047,1289,0.35
6572,100,1000,7056,3460,3512,random,50,10,0.8,3.0714285714285716,1275,0.349
1182,100,1000,7056,3569,3403,random,50,15,0.7,2.142857142857143,1080,0.506
3698,100,1000,7056,3556,3416,random,50,20,0.6,2.8095238095238093,1155,0.5
8876,100,1000,7056,3585,3387,random,50,5,0.9,2.6547619047619047,1174,0.353
8364,100,1000,7056,3322,3650,random,50,10,0.9,2.5833333333333335,1463,0.388
6111,100,1000,7056,3366,3606,random,50,20,0.7,3.2261904761904763,1527,0.563
7802,100,1000,7056,3221,3751,random,50,15,0.8,2.4404761904761907,1084,0.427
1666,100,1000,7056,3154,3818,random,50,5,1,3.2738095238095237,1199,0.359
3952,100,1000,7056,3822,3150,random,50,10,1,3.4404761904761907,1260,0.358
7440,100,1000,7056,3523,3449,random,50,15,0.9,3.630952380952381,1473,0.37
9976,100,1000,7056,3556,3416,random,50,20,0.8,1.5714285714285714,1173,0.423
6987,100,1000,7056,4489,2483,random,70,5,0.1,2.357142857142857,767,0.765
5024,100,1000,7056,4846,2126,random,70,10,0.1,3.0357142857142856,900,0.77
2084,100,1000,7056,3414,3558,random,50,15,1,2.738095238095238,1487,0.375
5497,100,1000,7056,3478,3494,random,50,20,0.9,2.4166666666666665,1458,0.418
1216,100,1000,7056,5226,1746,random,70,5,0.2,4.345238095238095,1390,0.44
4564,100,1000,7056,5092,1880,random,70,10,0.2,2.0714285714285716,430,0.833
4284,100,1000,7056,4689,2283,random,70,15,0.1,3.6666666666666665,1357,0.753
1236,100,1000,7056,3296,3676,random,50,20,1,3.0476190476190474,1476,0.406
3117,100,1000,7056,4920,2052,random,70,5,0.3,3.630952380952381,1127,0.492
9328,100,1000,7056,5186,1786,random,70,10,0.3,5.345238095238095,1772,0.435
7440,100,1000,7056,5040,1932,random,70,20,0.1,4.142857142857143,1393,0.562
5881,100,1000,7056,4749,2223,random,70,15,0.2,3.8095238095238093,955,0.582
8480,100,1000,7056,4958,2014,random,70,5,0.4,4.083333333333333,1219,0.433
3920,100,1000,7056,4640,2332,random,70,10,0.4,4.273809523809524,1322,0.501
8129,100,1000,7056,4763,2209,random,70,20,0.2,4.011904761904762,1212,0.51
9278,100,1000,7056,4751,2221,random,70,15,0.3,2.7738095238095237,424,0.627
5055,100,1000,7056,5113,1859,random,70,5,0.5,5.130952380952381,1310,0.424
9435,100,1000,7056,4829,2143,random,70,10,0.5,4.059523809523809,1385,0.461
4970,100,1000,7056,4528,2444,random,70,20,0.3,3.4047619047619047,1178,0.851
6111,100,1000,7056,4533,2439,random,70,15,0.4,4.630952380952381,1478,0.572
7307,100,1000,7056,4533,2439,random,70,5,0.6,4.107142857142857,1260,0.38
3435,100,1000,7056,4877,2095,random,70,10,0.6,4.309523809523809,1278,0.53
1741,100,1000,7056,5062,1910,random,70,15,0.5,3.75,873,0.529
9694,100,1000,7056,4594,2378,random,70,20,0.4,4.714285714285714,1656,0.521
9458,100,1000,7056,4995,1977,random,70,5,0.7,4.773809523809524,1418,0.373
9612,100,1000,7056,4600,2372,random,70,10,0.7,3.6547619047619047,1436,0.406
1913,100,1000,7056,4844,2128,random,70,15,0.6,4.380952380952381,1012,0.491
1113,100,1000,7056,4914,2058,random,70,20,0.5,2.6547619047619047,1504,0.617
5743,100,1000,7056,5081,1891,random,70,5,0.8,3.8452380952380953,1125,0.401
7549,100,1000,7056,4943,2029,random,70,10,0.8,4.309523809523809,1425,0.389
1085,100,1000,7056,5081,1891,random,70,15,0.7,4.833333333333333,1508,0.42
3411,100,1000,7056,5042,1930,random,70,20,0.6,5.809523809523809,2238,0.433
9773,100,1000,7056,4964,2008,random,70,5,0.9,4.523809523809524,1337,0.408
9497,100,1000,7056,4780,2192,random,70,10,0.9,5.607142857142857,1655,0.359
1163,100,1000,7056,4663,2309,random,70,15,0.8,3.7023809523809526,1238,0.39
4283,100,1000,7056,4637,2335,random,70,20,0.7,4.0476190476190474,1545,0.423
2667,100,1000,7056,5135,1837,random,70,5,1,3.75,1186,0.352
9692,100,1000,7056,5040,1932,random,70,10,1,3.988095238095238,1554,0.349
4212,100,1000,7056,4817,2155,random,70,15,0.9,3.9642857142857144,1378,0.431
5888,100,1000,7056,4882,2090,random,70,20,0.8,3.738095238095238,1156,0.436
3743,100,1000,7056,6182,790,random,90,5,0.1,5.9523809523809526,1280,0.321
7617,100,1000,7056,6400,572,random,90,10,0.1,5.595238095238095,894,0.48
2296,100,1000,7056,4626,2346,random,70,15,1,4.321428571428571,1547,0.366
2539,100,1000,7056,4656,2316,random,70,20,0.9,5.666666666666667,1618,0.392
1275,100,1000,7056,6181,791,random,90,5,0.2,5.9523809523809526,1573,0.37
6070,100,1000,7056,6264,708,random,90,10,0.2,5.666666666666667,1253,0.398
8202,100,1000,7056,6271,701,random,90,15,0.1,5.809523809523809,1583,0.5
1928,100,1000,7056,4972,2000,random,70,20,1,5.130952380952381,1645,0.405
4999,100,1000,7056,6276,696,random,90,5,0.3,5.4523809523809526,1298,0.403
8069,100,1000,7056,6242,730,random,90,10,0.3,5.9523809523809526,1565,0.393
6539,100,1000,7056,6175,797,random,90,20,0.1,5.726190476190476,1542,0.53
3350,100,1000,7056,6318,654,random,90,15,0.2,5.059523809523809,1083,0.596
3391,100,1000,7056,6216,756,random,90,5,0.4,4.773809523809524,1149,0.417
4167,100,1000,7056,6443,529,random,90,10,0.4,5.9523809523809526,1311,0.368
2560,100,1000,7056,6356,616,random,90,15,0.3,5.488095238095238,1330,0.433
2325,100,1000,7056,6305,667,random,90,20,0.2,5.845238095238095,1851,0.404
6395,100,1000,7056,6074,898,random,90,5,0.5,5.2023809523809526,1376,0.36
8055,100,1000,7056,6285,687,random,90,10,0.5,4.833333333333333,1210,0.424
1054,100,1000,7056,6191,781,random,90,20,0.3,4.130952380952381,595,0.62
5019,100,1000,7056,6234,738,random,90,15,0.4,5.238095238095238,1407,0.423
7208,100,1000,7056,6247,725,random,90,5,0.6,5.309523809523809,1156,0.389
7518,100,1000,7056,6516,456,random,90,10,0.6,5.761904761904762,1467,0.367
2712,100,1000,7056,6231,741,random,90,20,0.4,4.809523809523809,1178,0.554
8570,100,1000,7056,6407,565,random,90,15,0.5,5.714285714285714,1577,0.417
9612,100,1000,7056,6306,666,random,90,5,0.7,5.880952380952381,1227,0.358
8350,100,1000,7056,6281,691,random,90,10,0.7,4.369047619047619,1010,0.45
1654,100,1000,7056,6309,663,random,90,15,0.6,5.9523809523809526,1460,0.364
9677,100,1000,7056,5931,1041,random,90,20,0.5,3.9166666666666665,937,0.652
5747,100,1000,7056,6081,891,random,90,5,0.8,5.095238095238095,1153,0.369
1577,100,1000,7056,6308,664,random,90,10,0.8,5.773809523809524,1240,0.386
4225,100,1000,7056,6258,714,random,90,15,0.7,5.309523809523809,1406,0.384
4600,100,1000,7056,6334,638,random,90,20,0.6,5.5476190476190474,1820,0.436
6099,100,1000,7056,6295,677,random,90,5,0.9,5.9523809523809526,1274,0.342
1789,100,1000,7056,6566,406,random,90,10,0.9,5.309523809523809,1030,0.387
9903,100,1000,7056,6377,595,random,90,20,0.7,5.9523809523809526,1608,0.404
1667,100,1000,7056,6388,584,random,90,15,0.8,5.5476190476190474,1539,0.4
8232,100,1000,7056,6250,722,random,90,5,1,4.583333333333333,1119,0.352
6115,100,1000,7056,6026,946,random,90,10,1,5.511904761904762,1161,0.382
9111,100,1000,7056,6390,582,random,90,15,0.9,5.440476190476191,1433,0.391
7668,100,1000,7056,6187,785,random,90,20,0.8,5.273809523809524,1582,0.387
8190,100,1000,7056,599,6373,random,10,5,0.1,0,521,0.403
2920,100,1000,7056,677,6295,random,10,10,0.1,1.6428571428571428,5775,0.935
7660,100,1000,7056,6363,609,random,90,15,1,5.9523809523809526,1308,0.379
4389,100,1000,7056,6491,481,random,90,20,0.9,5.916666666666667,1621,0.398
7845,100,1000,7056,926,6046,random,10,5,0.2,2.1785714285714284,3140,0.672
3073,100,1000,7056,702,6270,random,10,10,0.2,0.5,1323,0.819
9304,100,1000,7056,650,6322,random,10,15,0.1,0.14285714285714285,891,0.942
6120,100,1000,7056,6389,583,random,90,20,1,5.345238095238095,1314,0.42
9758,100,1000,7056,801,6171,random,10,5,0.3,1.1904761904761905,1505,0.605
4469,100,1000,7056,773,6199,random,10,20,0.1,0.5357142857142857,530,0.947
8734,100,1000,7056,686,6286,random,10,10,0.3,0.47619047619047616,1049,0.612
2441,100,1000,7056,404,6568,random,10,15,0.2,0.3333333333333333,1457,0.598
9990,100,1000,7056,767,6205,random,10,5,0.4,1.25,1769,0.623
4218,100,1000,7056,529,6443,random,10,10,0.4,1.2261904761904763,2101,0.689
9896,100,1000,7056,686,6286,random,10,15,0.3,1,1838,0.657
9496,100,1000,7056,815,6157,random,10,20,0.2,0.6428571428571429,2322,0.952
4815,100,1000,7056,612,6360,random,10,5,0.5,0.32142857142857145,957,0.367
2072,100,1000,7056,786,6186,random,10,10,0.5,1.369047619047619,1497,0.597
5032,100,1000,7056,605,6367,random,10,20,0.3,0,425,0.553
4067,100,1000,7056,959,6013,random,10,15,0.4,1.4761904761904763,1696,0.538
2030,100,1000,7056,733,6239,random,10,5,0.6,0,775,0.372
3291,100,1000,7056,682,6290,random,10,10,0.6,0.6785714285714286,1379,0.517
9944,100,1000,7056,835,6137,random,10,20,0.4,0.6785714285714286,1020,0.674
5161,100,1000,7056,806,6166,random,10,15,0.5,0,880,0.461
3123,100,1000,7056,560,6412,random,10,5,0.7,0.39285714285714285,1370,0.349
5315,100,1000,7056,532,6440,random,10,10,0.7,1.2857142857142858,1538,0.437
2960,100,1000,7056,798,6174,random,10,20,0.5,0.47619047619047616,1256,0.486
2337,100,1000,7056,617,6355,random,10,15,0.6,0,1124,0.375
7066,100,1000,7056,551,6421,random,10,5,0.8,0.10714285714285714,1167,0.386
5585,100,1000,7056,858,6114,random,10,10,0.8,0.2857142857142857,1215,0.396
1496,100,1000,7056,863,6109,random,10,15,0.7,2.011904761904762,1825,0.462
9901,100,1000,7056,609,6363,random,10,20,0.6,0,1545,0.426
1686,100,1000,7056,793,6179,random,10,5,0.9,0,1320,0.324
1381,100,1000,7056,931,6041,random,10,10,0.9,0.35714285714285715,1193,0.36
8848,100,1000,7056,839,6133,random,10,20,0.7,1.5357142857142858,1544,0.405
1636,100,1000,7056,757,6215,random,10,15,0.8,1.6904761904761905,1774,0.382
1258,100,1000,7056,742,6230,random,10,5,1,0.25,1249,0.343
4959,100,1000,7056,795,6177,random,10,10,1,1.4285714285714286,1351,0.353
6220,100,1000,7056,706,6266,random,10,15,0.9,0.4642857142857143,1345,0.384
1726,100,1000,7056,559,6413,random,10,20,0.8,0,1522,0.417
3802,100,1000,7056,2728,4244,random,30,5,0.1,2.4285714285714284,903,0.762
9492,100,1000,7056,2486,4486,random,30,10,0.1,1.7976190476190477,268,0.813
9890,100,1000,7056,561,6411,random,10,15,1,0.35714285714285715,1390,0.365
5789,100,1000,7056,631,6341,random,10,20,0.9,0.25,1552,0.434
7139,100,1000,7056,2286,4686,random,30,5,0.2,1.2738095238095237,767,0.67
8338,100,1000,7056,1944,5028,random,30,10,0.2,1.7261904761904763,1139,0.765
8706,100,1000,7056,708,6264,random,10,20,1,0,1825,0.385
6191,100,1000,7056,2070,4902,random,30,15,0.1,2.238095238095238,1524,0.829
3840,100,1000,7056,1920,5052,random,30,5,0.3,2.630952380952381,2029,0.528
1424,100,1000,7056,2014,4958,random,30,10,0.3,2.5714285714285716,2183,0.704
8245,100,1000,7056,2232,4740,random,30,20,0.1,3.4404761904761907,1997,0.806
5868,100,1000,7056,1599,5373,random,30,15,0.2,0.8928571428571429,699,0.788
7216,100,1000,7056,2152,4820,random,30,5,0.4,0.6547619047619048,797,0.407
5602,100,1000,7056,2115,4857,random,30,10,0.4,1.9761904761904763,1414,0.586
6805,100,1000,7056,2269,4703,random,30,20,0.2,1.2857142857142858,257,0.782
9134,100,1000,7056,2284,4688,random,30,15,0.3,2.0476190476190474,1769,0.799
3491,100,1000,7056,1859,5113,random,30,5,0.5,2.7261904761904763,1702,0.449
7318,100,1000,7056,2303,4669,random,30,10,0.5,2.7976190476190474,1634,0.436
9360,100,1000,7056,2080,4892,random,30,20,0.3,0.9761904761904762,514,0.529
8026,100,1000,7056,2173,4799,random,30,15,0.4,1.2142857142857142,1130,0.597
5915,100,1000,7056,2691,4281,random,30,5,0.6,3.2261904761904763,1260,0.406
3813,100,1000,7056,2013,4959,random,30,10,0.6,0.7857142857142857,898,0.49
7201,100,1000,7056,1863,5109,random,30,20,0.4,2.0833333333333335,1503,0.509
5977,100,1000,7056,2210,4762,random,30,15,0.5,2.7142857142857144,2482,0.531
1459,100,1000,7056,2069,4903,random,30,5,0.7,1.8452380952380953,1268,0.391
7874,100,1000,7056,2311,4661,random,30,10,0.7,1.4285714285714286,1404,0.39
8765,100,1000,7056,1920,5052,random,30,15,0.6,1.2380952380952381,1415,0.488
8338,100,1000,7056,2404,4568,random,30,20,0.5,3.2023809523809526,2530,0.566
1056,100,1000,7056,1974,4998,random,30,5,0.8,1.619047619047619,1125,0.36
2701,100,1000,7056,2297,4675,random,30,10,0.8,1.6785714285714286,1165,0.365
8312,100,1000,7056,2227,4745,random,30,15,0.7,2.7142857142857144,1246,0.461
3506,100,1000,7056,2165,4807,random,30,20,0.6,2.8095238095238093,1842,0.609
5760,100,1000,7056,2074,4898,random,30,5,0.9,2.619047619047619,1248,0.332
1855,100,1000,7056,1910,5062,random,30,10,0.9,1.6428571428571428,1453,0.37
3416,100,1000,7056,2287,4685,random,30,15,0.8,2.0476190476190474,1457,0.451
7094,100,1000,7056,2284,4688,random,30,20,0.7,2.4761904761904763,1995,0.478
7328,100,1000,7056,2237,4735,random,30,5,1,2.0833333333333335,1234,0.315
1864,100,1000,7056,2146,4826,random,30,10,1,2.0476190476190474,1325,0.371
1180,100,1000,7056,2119,4853,random,30,15,0.9,2.119047619047619,1271,0.385
1713,100,1000,7056,2021,4951,random,30,20,0.8,0.9642857142857143,1596,0.419
4969,100,1000,7056,3699,3273,random,50,5,0.1,3.6666666666666665,1402,0.554
8895,100,1000,7056,3618,3354,random,50,10,0.1,1.869047619047619,317,0.801
6468,100,1000,7056,1787,5185,random,30,15,1,1.6785714285714286,1571,0.368
8904,100,1000,7056,2287,4685,random,30,20,0.9,1.9047619047619047,1596,0.424
8186,100,1000,7056,3704,3268,random,50,5,0.2,3.119047619047619,1054,0.642
9297,100,1000,7056,3450,3522,random,50,10,0.2,3.2738095238095237,1521,0.777
4661,100,1000,7056,2098,4874,random,30,20,1,1.5,1661,0.406
8117,100,1000,7056,3483,3489,random,50,15,0.1,2.4642857142857144,713,0.707
6990,100,1000,7056,3539,3433,random,50,5,0.3,3.392857142857143,1377,0.499
5229,100,1000,7056,3499,3473,random,50,10,0.3,4.119047619047619,1271,0.569
7316,100,1000,7056,3380,3592,random,50,20,0.1,3.8333333333333335,1896,0.698
1023,100,1000,7056,3090,3882,random,50,15,0.2,5.095238095238095,3856,0.577
9829,100,1000,7056,3686,3286,random,50,5,0.4,3.4404761904761907,1454,0.466
8079,100,1000,7056,3795,3177,random,50,10,0.4,4.333333333333333,2170,0.513
3039,100,1000,7056,3220,3752,random,50,15,0.3,2.7261904761904763,1298,0.701
2995,100,1000,7056,3250,3722,random,50,20,0.2,1.9166666666666667,321,0.854
1174,100,1000,7056,3634,3338,random,50,5,0.5,1.0714285714285714,718,0.549
4669,100,1000,7056,3483,3489,random,50,10,0.5,3.7738095238095237,1447,0.489
1159,100,1000,7056,3183,3789,random,50,20,0.3,2.8095238095238093,1138,0.648
9868,100,1000,7056,3635,3337,random,50,15,0.4,4.476190476190476,2243,0.501
8558,100,1000,7056,3539,3433,random,50,5,0.6,2,1074,0.385
7181,100,1000,7056,3057,3915,random,50,10,0.6,2.5595238095238093,1355,0.466
6600,100,1000,7056,3875,3097,random,50,15,0.5,4.666666666666667,2145,0.51
7681,100,1000,7056,3452,3520,random,50,20,0.4,2.357142857142857,1271,0.524
4011,100,1000,7056,3590,3382,random,50,5,0.7,3.3452380952380953,1146,0.391
8046,100,1000,7056,3742,3230,random,50,10,0.7,4.357142857142857,1592,0.398
2596,100,1000,7056,3474,3498,random,50,15,0.6,2.9285714285714284,1397,0.466
2604,100,1000,7056,3504,3468,random,50,20,0.5,3.142857142857143,2379,0.506
4204,100,1000,7056,3586,3386,random,50,5,0.8,2.7142857142857144,1214,0.355
9203,100,1000,7056,3603,3369,random,50,10,0.8,3.011904761904762,1387,0.43
5339,100,1000,7056,3418,3554,random,50,15,0.7,1.619047619047619,787,0.445
4599,100,1000,7056,3320,3652,random,50,20,0.6,1.3333333333333333,1052,0.55
2713,100,1000,7056,3676,3296,random,50,5,0.9,2.6547619047619047,1167,0.379
8696,100,1000,7056,3449,3523,random,50,10,0.9,2.130952380952381,1421,0.367
7136,100,1000,7056,3711,3261,random,50,15,0.8,2.7142857142857144,1400,0.401
5999,100,1000,7056,3484,3488,random,50,20,0.7,1.9761904761904763,1831,0.46
1218,100,1000,7056,3429,3543,random,50,5,1,3.392857142857143,1191,0.353
2767,100,1000,7056,3483,3489,random,50,10,1,2.0952380952380953,1709,0.368
4078,100,1000,7056,3545,3427,random,50,15,0.9,2.6904761904761907,1517,0.39
3758,100,1000,7056,3993,2979,random,50,20,0.8,1.4166666666666667,1256,0.443
9521,100,1000,7056,5080,1892,random,70,5,0.1,4.916666666666667,1616,0.389
1790,100,1000,7056,4941,2031,random,70,10,0.1,2.6547619047619047,761,0.774
9882,100,1000,7056,3819,3153,random,50,15,1,3.0833333333333335,1171,0.381
4541,100,1000,7056,3423,3549,random,50,20,0.9,3.6904761904761907,1517,0.441
3022,100,1000,7056,4941,2031,random,70,5,0.2,4.25,1236,0.464
1877,100,1000,7056,4875,2097,random,70,15,0.1,3.2738095238095237,679,0.685
6137,100,1000,7056,3795,3177,random,50,20,1,4.488095238095238,1583,0.399
