N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,total_crossings,assess_top_sections
100,500,7056,3535,3437,8,54,28,20,127,359,0.496
100,500,7056,5163,1809,8,74,54,19,178,582,0.503
100,500,7056,2114,4858,8,29,48,22,135,550,0.422
100,500,7056,4301,2671,8,63,70,29,91,671,0.401
100,500,7056,5707,1265,8,82,13,40,160,1267,0.628
100,500,7056,6234,738,8,89,27,31,128,1006,0.462
100,500,7056,1889,5083,8,25,37,31,151,591,0.514
100,500,7056,5321,1651,8,76,76,27,142,787,0.424
100,500,7056,3828,3144,8,58,13,12,139,203,0.734
100,500,7056,1136,5836,8,14,15,41,146,362,0.597
100,500,7056,6151,821,8,87,64,23,108,731,0.391
100,500,7056,2170,4802,8,31,36,23,113,538,0.442
100,500,7056,1778,5194,8,23,72,27,121,754,0.434
100,500,7056,5364,1608,8,77,47,18,167,625,0.466
100,500,7056,5138,1834,8,73,44,23,128,666,0.508
100,500,7056,4227,2745,8,62,22,35,171,451,0.59
100,500,7056,2702,4270,8,38,36,14,146,392,0.538
100,500,7056,1721,5251,8,22,75,20,134,703,0.4
100,500,7056,4792,2180,8,68,79,7,112,608,0.38
100,500,7056,1982,4990,8,27,36,27,173,382,0.565
100,500,7056,4075,2897,8,60,14,20,133,389,0.653
100,500,7056,3012,3960,8,43,89,12,154,593,0.388
100,500,7056,3326,3646,8,50,23,17,179,224,0.759
100,500,7056,6151,821,8,87,41,26,100,797,0.409
100,500,7056,6151,821,8,87,67,20,153,755,0.391
100,500,7056,6151,821,8,87,71,14,128,630,0.381
100,500,7056,4624,2348,8,66,56,12,144,454,0.474
100,500,7056,1546,5426,8,19,21,17,102,343,0.464
100,500,7056,2863,4109,8,42,80,18,179,577,0.4
100,500,7056,2702,4270,8,38,88,28,110,809,0.403
100,500,7056,3274,3698,8,49,47,40,94,682,0.465
100,500,7056,1331,5641,8,16,67,25,172,591,0.437
100,500,7056,4792,2180,8,68,43,20,114,586,0.454
100,500,7056,3064,3908,8,45,29,15,148,279,0.624
100,500,7056,3055,3917,8,44,57,9,95,510,0.398
100,500,7056,1614,5358,8,20,79,38,133,908,0.444
100,500,7056,984,5988,8,12,34,21,131,487,0.405
100,500,7056,5753,1219,8,83,43,39,120,1067,0.464
100,500,7056,5397,1575,8,78,37,40,99,932,0.453
100,500,7056,5753,1219,8,83,22,34,99,906,0.47
100,500,7056,2296,4676,8,32,31,14,128,377,0.568
100,500,7056,4366,2606,8,64,58,21,172,502,0.596
100,500,7056,5248,1724,8,75,31,38,124,931,0.564
100,500,7056,5248,1724,8,75,65,39,120,1019,0.524
100,500,7056,1331,5641,8,16,24,13,148,278,0.446
100,500,7056,953,6019,8,11,71,38,160,960,0.491
100,500,7056,5138,1834,8,73,75,16,97,649,0.384
100,500,7056,5163,1809,8,74,52,23,131,675,0.443
100,500,7056,1361,5611,8,17,25,7,101,427,0.407
100,500,7056,6151,821,8,87,61,7,159,745,0.379
100,500,7056,5687,1285,8,81,79,41,168,1270,0.572
100,500,7056,4301,2671,8,63,32,41,120,657,0.559
100,500,7056,3117,3855,8,48,60,6,145,537,0.451
100,500,7056,2832,4140,8,41,15,13,148,287,0.7
100,500,7056,3064,3908,8,45,72,8,120,489,0.376
100,500,7056,5397,1575,8,78,55,15,94,574,0.397
100,500,7056,5447,1525,8,79,73,14,103,649,0.368
100,500,7056,3274,3698,8,49,12,14,114,316,0.699
100,500,7056,3274,3698,8,49,87,36,104,783,0.42
100,500,7056,4366,2606,8,64,73,19,166,616,0.433
100,500,7056,3326,3646,8,50,84,19,104,551,0.374
100,500,7056,5321,1651,8,76,45,21,107,769,0.402
100,500,7056,984,5988,8,12,21,11,142,342,0.471
100,500,7056,2863,4109,8,42,28,8,157,419,0.594
100,500,7056,3973,2999,8,59,76,6,102,521,0.39
100,500,7056,2372,4600,8,33,24,36,127,667,0.546
100,500,7056,1331,5641,8,16,39,24,131,371,0.458
100,500,7056,4366,2606,8,64,66,11,124,478,0.402
100,500,7056,2412,4560,8,35,73,35,99,765,0.41
100,500,7056,2671,4301,8,37,31,36,98,607,0.491
100,500,7056,2114,4858,8,29,49,7,90,565,0.419
100,500,7056,4914,2058,8,69,20,31,115,734,0.51
100,500,7056,4990,1982,8,71,54,14,127,541,0.431
100,500,7056,3503,3469,8,53,59,11,111,479,0.428
100,500,7056,1546,5426,8,19,82,27,121,761,0.42
100,500,7056,5687,1285,8,81,60,41,178,1234,0.635
100,500,7056,4366,2606,8,64,45,29,115,625,0.483
100,500,7056,3078,3894,8,47,58,15,125,535,0.434
100,500,7056,1982,4990,8,27,43,24,135,587,0.486
100,500,7056,5364,1608,8,77,61,10,133,668,0.368
100,500,7056,3714,3258,8,56,65,39,108,727,0.453
100,500,7056,4301,2671,8,63,64,40,114,855,0.461
100,500,7056,5964,1008,8,85,71,15,177,786,0.405
100,500,7056,3274,3698,8,49,10,31,98,415,0.518
100,500,7056,2114,4858,8,29,85,40,139,981,0.466
100,500,7056,3612,3360,8,55,79,16,138,595,0.424
100,500,7056,5707,1265,8,82,57,8,144,563,0.409
100,500,7056,5364,1608,8,77,73,33,153,841,0.483
100,500,7056,3078,3894,8,47,13,34,103,388,0.593
100,500,7056,2411,4561,8,34,19,19,132,360,0.558
100,500,7056,1829,5143,8,24,89,40,143,1016,0.51
100,500,7056,2782,4190,8,40,64,12,147,523,0.403
100,500,7056,6234,738,8,89,76,16,176,738,0.412
100,500,7056,1136,5836,8,14,59,14,167,497,0.41
100,500,7056,2011,4961,8,28,74,39,114,834,0.471
100,500,7056,6151,821,8,87,37,18,106,674,0.402
100,500,7056,2605,4367,8,36,37,22,136,489,0.442
100,500,7056,2011,4961,8,28,61,28,90,666,0.393
100,500,7056,886,6086,8,10,63,28,155,707,0.421
100,500,7056,4624,2348,8,66,17,21,101,455,0.448
100,500,7056,4953,2019,8,70,88,29,104,805,0.386
100,500,7056,2011,4961,8,28,87,40,167,1302,0.492
100,500,7056,984,5988,8,12,16,24,164,228,0.689
100,500,7056,1982,4990,8,27,12,19,96,446,0.558
100,500,7056,5063,1909,8,72,11,28,148,572,0.587
100,500,7056,3973,2999,8,59,27,25,150,378,0.68
100,500,7056,3763,3209,8,57,82,16,161,442,0.443
100,500,7056,2296,4676,8,32,37,20,154,324,0.546
100,500,7056,2832,4140,8,41,53,39,90,729,0.475
100,500,7056,5447,1525,8,79,64,15,128,614,0.383
100,500,7056,5397,1575,8,78,24,10,102,604,0.422
100,500,7056,3763,3209,8,57,56,19,129,500,0.46
100,500,7056,1778,5194,8,23,50,23,120,547,0.442
100,500,7056,4743,2229,8,67,33,24,176,533,0.565
100,500,7056,4301,2671,8,63,77,30,158,760,0.483
100,500,7056,1889,5083,8,25,27,9,137,533,0.572
100,500,7056,1982,4990,8,27,89,5,122,644,0.371
100,500,7056,2411,4561,8,34,22,36,104,697,0.478
100,500,7056,2736,4236,8,39,48,21,118,601,0.468
100,500,7056,3763,3209,8,57,79,33,174,795,0.504
100,500,7056,5964,1008,8,85,65,38,150,1156,0.52
100,500,7056,3973,2999,8,59,55,37,168,700,0.56
100,500,7056,3326,3646,8,50,42,39,104,647,0.572
100,500,7056,5447,1525,8,79,45,11,105,651,0.372
100,500,7056,5964,1008,8,85,25,36,167,1137,0.567
100,500,7056,2114,4858,8,29,86,16,101,605,0.374
100,500,7056,4075,2897,8,60,18,14,161,257,0.759
100,500,7056,4366,2606,8,64,53,16,149,357,0.465
100,500,7056,6314,658,8,90,66,12,109,616,0.378
100,500,7056,2412,4560,8,35,45,25,110,524,0.429
100,500,7056,3274,3698,8,49,56,8,133,487,0.407
100,500,7056,3064,3908,8,45,52,35,159,658,0.489
100,500,7056,2671,4301,8,37,24,42,145,560,0.605
100,500,7056,4990,1982,8,71,69,15,121,684,0.383
100,500,7056,2011,4961,8,28,88,15,174,577,0.406
100,500,7056,5138,1834,8,73,87,25,167,666,0.461
100,500,7056,5447,1525,8,79,41,37,97,868,0.483
100,500,7056,984,5988,8,12,55,6,106,538,0.377
100,500,7056,984,5988,8,12,69,25,152,600,0.418
100,500,7056,6151,821,8,87,35,16,137,834,0.429
100,500,7056,5063,1909,8,72,72,41,91,945,0.422
100,500,7056,5447,1525,8,79,26,27,107,815,0.407
100,500,7056,2372,4600,8,33,82,36,125,849,0.455
100,500,7056,5397,1575,8,78,13,13,180,464,0.483
100,500,7056,6024,948,8,86,65,21,96,726,0.379
100,500,7056,4135,2837,8,61,54,11,149,415,0.506
100,500,7056,3427,3545,8,52,49,11,125,469,0.443
100,500,7056,5753,1219,8,83,69,11,93,662,0.369
100,500,7056,3117,3855,8,48,56,31,161,649,0.461
100,500,7056,4624,2348,8,66,14,39,115,631,0.479
100,500,7056,4448,2524,8,65,64,16,156,447,0.423
100,500,7056,2170,4802,8,31,32,9,113,451,0.47
100,500,7056,1546,5426,8,19,63,38,179,643,0.535
100,500,7056,5687,1285,8,81,84,16,124,573,0.387
100,500,7056,1331,5641,8,16,89,21,112,571,0.412
100,500,7056,4227,2745,8,62,33,21,94,503,0.439
100,500,7056,953,6019,8,11,63,41,152,902,0.547
100,500,7056,3503,3469,8,53,81,29,159,656,0.47
100,500,7056,5687,1285,8,81,47,38,96,907,0.418
100,500,7056,3012,3960,8,43,82,42,155,986,0.518
100,500,7056,1889,5083,8,25,51,21,141,664,0.434
100,500,7056,1136,5836,8,14,72,22,138,735,0.418
100,500,7056,2605,4367,8,36,40,12,99,606,0.414
100,500,7056,5321,1651,8,76,88,15,179,718,0.412
100,500,7056,1662,5310,8,21,39,24,114,549,0.419
100,500,7056,1662,5310,8,21,47,12,145,627,0.41
100,500,7056,2863,4109,8,42,38,21,106,492,0.52
100,500,7056,2832,4140,8,41,26,5,95,540,0.4
100,500,7056,4914,2058,8,69,57,10,135,617,0.415
100,500,7056,5364,1608,8,77,43,6,162,669,0.45
100,500,7056,1361,5611,8,17,22,41,151,292,0.688
100,500,7056,2114,4858,8,29,86,34,151,853,0.442
100,500,7056,984,5988,8,12,40,11,108,476,0.405
100,500,7056,4914,2058,8,69,30,10,158,475,0.539
100,500,7056,2832,4140,8,41,80,19,104,611,0.406
100,500,7056,5753,1219,8,83,28,36,142,1094,0.596
100,500,7056,1662,5310,8,21,57,21,177,490,0.488
100,500,7056,3973,2999,8,59,68,40,114,831,0.48
100,500,7056,3714,3258,8,56,89,22,110,614,0.422
100,500,7056,4227,2745,8,62,78,15,175,482,0.463
100,500,7056,3714,3258,8,56,33,17,134,429,0.485
100,500,7056,6188,784,8,88,33,12,106,585,0.374
100,500,7056,3427,3545,8,52,63,28,95,661,0.401
100,500,7056,3409,3563,8,51,53,32,105,641,0.46
100,500,7056,2170,4802,8,31,89,33,171,862,0.459
100,500,7056,4227,2745,8,62,30,20,156,303,0.63
100,500,7056,4366,2606,8,64,62,17,93,557,0.37
100,500,7056,1829,5143,8,24,17,15,105,503,0.479
100,500,7056,6314,658,8,90,84,5,133,575,0.372
100,500,7056,1546,5426,8,19,11,24,130,218,0.665
100,500,7056,4914,2058,8,69,52,27,179,646,0.56
100,500,7056,5364,1608,8,77,81,24,137,779,0.42
100,500,7056,2782,4190,8,40,15,28,109,421,0.568
100,500,7056,2411,4561,8,34,15,5,124,574,0.556
100,500,7056,2114,4858,8,29,45,9,172,518,0.562
100,500,7056,5707,1265,8,82,34,26,174,975,0.551
100,500,7056,1662,5310,8,21,57,29,140,628,0.444
100,500,7056,3117,3855,8,48,27,11,141,402,0.53
100,500,7056,6234,738,8,89,26,7,179,571,0.434
100,500,7056,4743,2229,8,67,73,41,158,1195,0.556
100,500,7056,4953,2019,8,70,25,6,111,431,0.471
100,500,7056,4953,2019,8,70,81,31,91,745,0.42
100,500,7056,3427,3545,8,52,16,34,94,557,0.472
100,500,7056,2702,4270,8,38,59,28,117,617,0.442
100,500,7056,1256,5716,8,15,64,22,106,595,0.418
100,500,7056,3064,3908,8,45,13,35,98,446,0.596
100,500,7056,1662,5310,8,21,19,8,111,524,0.531
100,500,7056,5849,1123,8,84,83,15,174,681,0.385
100,500,7056,6188,784,8,88,42,31,94,873,0.444
100,500,7056,1539,5433,8,18,82,37,179,939,0.491
100,500,7056,5588,1384,8,80,23,36,147,1037,0.545
100,500,7056,2412,4560,8,35,49,7,101,567,0.386
100,500,7056,1361,5611,8,17,13,21,106,327,0.56
100,500,7056,6024,948,8,86,70,27,118,824,0.405
100,500,7056,1982,4990,8,27,24,17,135,448,0.571
100,500,7056,4953,2019,8,70,62,27,168,708,0.528
100,500,7056,1361,5611,8,17,28,7,137,416,0.483
100,500,7056,2605,4367,8,36,51,32,105,640,0.442
100,500,7056,5964,1008,8,85,83,22,101,781,0.376
100,500,7056,984,5988,8,12,35,29,152,497,0.511
100,500,7056,2011,4961,8,28,76,24,102,771,0.402
100,500,7056,953,6019,8,11,25,8,173,344,0.419
100,500,7056,2605,4367,8,36,71,11,93,518,0.388
100,500,7056,5707,1265,8,82,50,16,95,637,0.378
100,500,7056,5588,1384,8,80,26,23,128,780,0.418
100,500,7056,1539,5433,8,18,22,24,179,107,0.673
100,500,7056,4792,2180,8,68,50,33,111,750,0.441
100,500,7056,4792,2180,8,68,25,34,141,801,0.583
100,500,7056,3117,3855,8,48,56,25,170,535,0.49
100,500,7056,3076,3896,8,46,43,17,114,482,0.454
100,500,7056,3503,3469,8,53,85,38,156,932,0.501
100,500,7056,4990,1982,8,71,84,5,103,639,0.363
100,500,7056,4448,2524,8,65,40,10,103,486,0.504
100,500,7056,1361,5611,8,17,27,29,166,244,0.602
100,500,7056,5163,1809,8,74,65,35,115,735,0.46
100,500,7056,3012,3960,8,43,78,28,137,828,0.448
100,500,7056,4075,2897,8,60,50,17,122,459,0.499
100,500,7056,4990,1982,8,71,37,12,121,611,0.486
100,500,7056,1927,5045,8,26,58,32,165,824,0.487
100,500,7056,1982,4990,8,27,79,30,149,806,0.444
100,500,7056,4624,2348,8,66,70,37,93,791,0.429
100,500,7056,2702,4270,8,38,44,22,142,474,0.546
100,500,7056,4135,2837,8,61,65,27,161,572,0.462
100,500,7056,4227,2745,8,62,29,36,170,499,0.601
100,500,7056,1721,5251,8,22,23,10,94,526,0.53
100,500,7056,1721,5251,8,22,20,13,92,477,0.474
100,500,7056,4075,2897,8,60,41,28,154,504,0.56
100,500,7056,5849,1123,8,84,40,6,132,619,0.415
100,500,7056,3064,3908,8,45,47,12,124,494,0.502
100,500,7056,4301,2671,8,63,77,9,97,517,0.393
100,500,7056,984,5988,8,12,86,32,98,720,0.404
100,500,7056,5687,1285,8,81,20,20,130,618,0.487
100,500,7056,2782,4190,8,40,22,34,136,530,0.651
100,500,7056,1060,5912,8,13,70,12,108,635,0.372
100,500,7056,2170,4802,8,31,80,5,108,628,0.374
100,500,7056,3076,3896,8,46,79,39,132,878,0.441
100,500,7056,4914,2058,8,69,69,32,94,751,0.406
100,500,7056,3078,3894,8,47,45,41,151,700,0.587
100,500,7056,5163,1809,8,74,64,27,132,795,0.434
100,500,7056,5753,1219,8,83,39,22,100,708,0.38
100,500,7056,2296,4676,8,32,60,9,111,529,0.399
100,500,7056,3973,2999,8,59,49,27,138,498,0.556
100,500,7056,4953,2019,8,70,61,12,156,561,0.467
100,500,7056,1778,5194,8,23,56,33,142,695,0.476
100,500,7056,3714,3258,8,56,73,27,134,654,0.44
100,500,7056,2782,4190,8,40,72,15,167,481,0.399
100,500,7056,4792,2180,8,68,13,41,163,876,0.695
100,500,7056,4075,2897,8,60,46,39,120,765,0.503
100,500,7056,5397,1575,8,78,87,10,137,588,0.381
100,500,7056,6314,658,8,90,21,8,115,608,0.373
100,500,7056,4624,2348,8,66,63,40,145,811,0.501
100,500,7056,3078,3894,8,47,15,13,103,449,0.563
100,500,7056,5321,1651,8,76,81,37,93,823,0.437
100,500,7056,6234,738,8,89,76,19,167,755,0.419
100,500,7056,2170,4802,8,31,26,25,110,525,0.469
100,500,7056,5588,1384,8,80,14,9,144,547,0.437
100,500,7056,1614,5358,8,20,87,10,139,582,0.393
100,500,7056,2671,4301,8,37,28,42,179,524,0.677
100,500,7056,3427,3545,8,52,68,17,170,543,0.414
100,500,7056,6314,658,8,90,69,24,159,831,0.408
100,500,7056,6314,658,8,90,72,11,109,556,0.388
100,500,7056,6234,738,8,89,23,5,129,622,0.387
100,500,7056,3064,3908,8,45,83,22,152,646,0.42
100,500,7056,4448,2524,8,65,62,18,111,587,0.407
100,500,7056,6024,948,8,86,57,22,100,722,0.393
100,500,7056,5397,1575,8,78,29,17,95,617,0.381
100,500,7056,4448,2524,8,65,38,13,163,426,0.554
100,500,7056,5707,1265,8,82,44,14,149,651,0.449
100,500,7056,4366,2606,8,64,65,18,149,494,0.468
100,500,7056,1361,5611,8,17,80,11,142,531,0.365
100,500,7056,3055,3917,8,44,23,24,149,427,0.644
100,500,7056,886,6086,8,10,14,6,124,383,0.418
100,500,7056,3427,3545,8,52,39,6,118,513,0.437
100,500,7056,3274,3698,8,49,38,25,107,529,0.463
100,500,7056,3503,3469,8,53,11,7,139,324,0.753
100,500,7056,1778,5194,8,23,73,25,116,689,0.419
100,500,7056,4075,2897,8,60,35,37,99,645,0.447
100,500,7056,1829,5143,8,24,84,14,174,672,0.388
100,500,7056,3763,3209,8,57,89,10,126,729,0.383
100,500,7056,2372,4600,8,33,65,34,143,853,0.441
100,500,7056,2114,4858,8,29,36,20,132,513,0.483
100,500,7056,3012,3960,8,43,24,14,158,339,0.696
100,500,7056,1927,5045,8,26,57,9,120,500,0.416
100,500,7056,2114,4858,8,29,73,35,150,714,0.496
100,500,7056,3427,3545,8,52,12,20,108,302,0.589
100,500,7056,3076,3896,8,46,21,12,141,331,0.637
100,500,7056,3763,3209,8,57,22,39,126,471,0.533
100,500,7056,3409,3563,8,51,58,16,98,527,0.38
100,500,7056,1829,5143,8,24,48,20,116,551,0.412
100,500,7056,1136,5836,8,14,68,8,99,578,0.375
100,500,7056,6151,821,8,87,61,38,109,898,0.425
100,500,7056,4227,2745,8,62,50,20,99,515,0.437
100,500,7056,3535,3437,8,54,85,31,147,819,0.441
100,500,7056,4301,2671,8,63,51,27,118,639,0.468
100,500,7056,4301,2671,8,63,28,32,133,540,0.58
100,500,7056,2411,4561,8,34,24,31,146,397,0.549
100,500,7056,6024,948,8,86,70,22,125,788,0.4
100,500,7056,5321,1651,8,76,15,30,95,870,0.411
100,500,7056,1546,5426,8,19,28,41,121,487,0.495
100,500,7056,5248,1724,8,75,36,6,152,534,0.481
100,500,7056,3973,2999,8,59,39,36,180,594,0.721
100,500,7056,3828,3144,8,58,14,15,106,335,0.579
100,500,7056,2296,4676,8,32,48,17,177,486,0.556
100,500,7056,1060,5912,8,13,50,34,143,724,0.434
100,500,7056,5321,1651,8,76,47,12,132,668,0.41
100,500,7056,2411,4561,8,34,76,39,146,1058,0.488
100,500,7056,2736,4236,8,39,41,8,163,561,0.554
100,500,7056,2138,4834,8,30,14,11,105,501,0.597
100,500,7056,5397,1575,8,78,34,29,101,721,0.444
100,500,7056,1889,5083,8,25,12,16,97,558,0.575
100,500,7056,1361,5611,8,17,60,5,127,503,0.38
100,500,7056,984,5988,8,12,60,26,114,671,0.417
100,500,7056,4953,2019,8,70,85,31,164,844,0.444
100,500,7056,3012,3960,8,43,38,17,155,394,0.566
100,500,7056,1927,5045,8,26,37,25,101,553,0.401
100,500,7056,2671,4301,8,37,86,30,121,800,0.428
100,500,7056,5397,1575,8,78,43,21,101,668,0.395
100,500,7056,3326,3646,8,50,75,31,115,767,0.404
100,500,7056,5321,1651,8,76,42,21,134,667,0.427
100,500,7056,2863,4109,8,42,15,23,131,402,0.709
100,500,7056,1614,5358,8,20,62,16,124,698,0.401
100,500,7056,2296,4676,8,32,52,10,108,577,0.421
100,500,7056,6234,738,8,89,40,38,140,1026,0.505
100,500,7056,3714,3258,8,56,43,16,149,340,0.497
100,500,7056,1361,5611,8,17,85,7,151,579,0.382
100,500,7056,4366,2606,8,64,55,32,169,668,0.519
100,500,7056,2702,4270,8,38,65,28,161,712,0.511
100,500,7056,3763,3209,8,57,82,15,97,529,0.374
100,500,7056,4366,2606,8,64,75,6,138,547,0.384
100,500,7056,5687,1285,8,81,19,8,130,650,0.429
100,500,7056,1778,5194,8,23,28,5,172,436,0.697
100,500,7056,3064,3908,8,45,10,32,153,388,0.83
100,500,7056,6188,784,8,88,47,11,156,697,0.419
100,500,7056,1662,5310,8,21,26,34,148,577,0.503
100,500,7056,3714,3258,8,56,40,34,99,553,0.501
100,500,7056,5138,1834,8,73,59,18,165,639,0.459
100,500,7056,1331,5641,8,16,67,38,106,788,0.429
100,500,7056,5364,1608,8,77,59,28,127,887,0.436
100,500,7056,3612,3360,8,55,70,36,116,770,0.464
100,500,7056,3973,2999,8,59,59,34,177,688,0.539
100,500,7056,2170,4802,8,31,81,31,112,807,0.435
100,500,7056,5063,1909,8,72,31,32,143,780,0.567
100,500,7056,2412,4560,8,35,46,10,177,508,0.53
100,500,7056,1060,5912,8,13,13,12,112,387,0.468
100,500,7056,2114,4858,8,29,73,19,179,524,0.424
100,500,7056,2372,4600,8,33,73,30,106,739,0.425
100,500,7056,2671,4301,8,37,28,38,147,600,0.645
100,500,7056,3076,3896,8,46,26,27,146,366,0.587
100,500,7056,3535,3437,8,54,20,11,136,244,0.676
100,500,7056,3117,3855,8,48,55,34,178,706,0.599
100,500,7056,4914,2058,8,69,29,6,147,458,0.472
100,500,7056,2605,4367,8,36,79,33,177,781,0.457
100,500,7056,5687,1285,8,81,81,10,114,614,0.37
100,500,7056,1927,5045,8,26,77,28,174,793,0.482
100,500,7056,1721,5251,8,22,87,20,165,677,0.427
100,500,7056,1982,4990,8,27,53,38,174,918,0.51
100,500,7056,3535,3437,8,54,70,30,129,649,0.459
100,500,7056,1256,5716,8,15,20,27,118,314,0.557
100,500,7056,5849,1123,8,84,13,35,163,1231,0.544
100,500,7056,5321,1651,8,76,89,19,171,614,0.388
100,500,7056,6151,821,8,87,83,30,143,892,0.424
100,500,7056,2138,4834,8,30,10,15,111,419,0.57
100,500,7056,3064,3908,8,45,16,24,107,416,0.512
100,500,7056,2832,4140,8,41,53,22,118,523,0.47
100,500,7056,3612,3360,8,55,28,25,122,370,0.543
100,500,7056,2863,4109,8,42,41,20,126,464,0.444
100,500,7056,2114,4858,8,29,34,10,93,499,0.481
100,500,7056,4990,1982,8,71,59,22,176,481,0.486
100,500,7056,4301,2671,8,63,48,28,136,477,0.478
100,500,7056,5248,1724,8,75,63,12,171,519,0.432
100,500,7056,6234,738,8,89,71,12,178,591,0.413
100,500,7056,3064,3908,8,45,41,36,152,528,0.646
100,500,7056,3828,3144,8,58,49,14,103,533,0.433
100,500,7056,5849,1123,8,84,51,21,119,743,0.398
100,500,7056,4448,2524,8,65,42,34,118,675,0.439
100,500,7056,5964,1008,8,85,52,13,114,690,0.38
100,500,7056,2412,4560,8,35,71,28,104,729,0.44
100,500,7056,3055,3917,8,44,85,16,161,619,0.414
100,500,7056,5138,1834,8,73,27,20,128,630,0.47
100,500,7056,2114,4858,8,29,27,40,168,792,0.703
100,500,7056,2138,4834,8,30,42,39,124,766,0.572
100,500,7056,1136,5836,8,14,39,20,145,487,0.478
100,500,7056,2011,4961,8,28,40,33,167,759,0.564
100,500,7056,3535,3437,8,54,13,30,93,510,0.463
100,500,7056,2863,4109,8,42,14,36,105,526,0.576
100,500,7056,4135,2837,8,61,71,18,141,634,0.402
100,500,7056,953,6019,8,11,56,5,101,565,0.345
100,500,7056,3828,3144,8,58,57,19,138,407,0.504
100,500,7056,1060,5912,8,13,66,38,100,730,0.422
100,500,7056,953,6019,8,11,86,23,115,756,0.388
100,500,7056,3055,3917,8,44,64,9,96,498,0.406
100,500,7056,4227,2745,8,62,38,32,134,635,0.553
100,500,7056,2011,4961,8,28,18,32,150,604,0.601
100,500,7056,4227,2745,8,62,51,33,134,683,0.49
100,500,7056,2736,4236,8,39,40,10,153,477,0.493
100,500,7056,5707,1265,8,82,62,26,141,738,0.436
100,500,7056,5163,1809,8,74,34,13,148,557,0.506
100,500,7056,886,6086,8,10,64,31,173,665,0.421
100,500,7056,3409,3563,8,51,74,6,163,600,0.388
100,500,7056,4075,2897,8,60,42,26,106,599,0.466
100,500,7056,6151,821,8,87,20,7,153,695,0.479
100,500,7056,3274,3698,8,49,70,22,96,563,0.364
100,500,7056,3076,3896,8,46,21,19,155,390,0.651
100,500,7056,3076,3896,8,46,90,32,133,774,0.411
100,500,7056,1136,5836,8,14,10,25,175,116,0.828
100,500,7056,2671,4301,8,37,83,35,139,897,0.459
100,500,7056,4448,2524,8,65,39,17,103,434,0.488
100,500,7056,3012,3960,8,43,74,7,162,416,0.425
100,500,7056,4366,2606,8,64,14,22,130,396,0.682
100,500,7056,2138,4834,8,30,66,29,119,736,0.429
100,500,7056,3117,3855,8,48,23,33,129,400,0.578
100,500,7056,1361,5611,8,17,55,18,152,503,0.416
100,500,7056,4953,2019,8,70,62,31,153,797,0.501
100,500,7056,3064,3908,8,45,56,16,111,536,0.405
100,500,7056,5753,1219,8,83,74,11,175,571,0.413
100,500,7056,2138,4834,8,30,18,24,162,372,0.659
100,500,7056,4792,2180,8,68,81,10,158,540,0.387
100,500,7056,4990,1982,8,71,52,28,131,635,0.491
100,500,7056,1889,5083,8,25,53,35,100,808,0.446
100,500,7056,1060,5912,8,13,16,25,110,440,0.532
100,500,7056,3117,3855,8,48,27,11,172,295,0.685
100,500,7056,5447,1525,8,79,43,34,132,1002,0.47
100,500,7056,2605,4367,8,36,14,33,153,378,0.64
100,500,7056,3714,3258,8,56,78,14,153,492,0.467
100,500,7056,4227,2745,8,62,63,41,161,994,0.516
100,500,7056,1662,5310,8,21,66,19,144,536,0.401
100,500,7056,2832,4140,8,41,81,35,162,892,0.504
100,500,7056,1331,5641,8,16,34,20,152,272,0.529
100,500,7056,3714,3258,8,56,36,26,107,499,0.435
100,500,7056,1256,5716,8,15,69,16,101,543,0.405
100,500,7056,4792,2180,8,68,61,41,173,997,0.627
100,500,7056,3535,3437,8,54,82,7,140,545,0.369
100,500,7056,3409,3563,8,51,57,39,121,761,0.486
100,500,7056,2412,4560,8,35,70,7,171,573,0.407
100,500,7056,5849,1123,8,84,15,32,132,1001,0.473
100,500,7056,5397,1575,8,78,72,8,176,545,0.415
100,500,7056,6024,948,8,86,42,41,176,1447,0.541
100,500,7056,4914,2058,8,69,88,14,173,638,0.433
100,500,7056,5447,1525,8,79,10,31,146,1010,0.59
100,500,7056,5687,1285,8,81,54,5,107,559,0.399
100,500,7056,6314,658,8,90,50,11,168,667,0.429
100,500,7056,4075,2897,8,60,49,23,132,506,0.451
100,500,7056,3714,3258,8,56,35,16,161,228,0.592
100,500,7056,4135,2837,8,61,63,5,100,667,0.381
100,500,7056,3076,3896,8,46,50,38,128,664,0.533
100,500,7056,1546,5426,8,19,30,13,179,114,0.605
100,500,7056,4914,2058,8,69,53,19,144,625,0.456
100,500,7056,5447,1525,8,79,25,21,104,759,0.43
100,500,7056,1721,5251,8,22,42,32,174,515,0.559
100,500,7056,3064,3908,8,45,57,35,120,801,0.467
100,500,7056,2863,4109,8,42,89,24,165,711,0.443
100,500,7056,4914,2058,8,69,33,34,171,798,0.604
100,500,7056,5138,1834,8,73,65,35,175,870,0.547
100,500,7056,5138,1834,8,73,32,26,129,602,0.507
100,500,7056,6024,948,8,86,59,13,132,688,0.392
100,500,7056,4301,2671,8,63,36,39,124,652,0.526
100,500,7056,2671,4301,8,37,85,6,109,612,0.373
100,500,7056,5063,1909,8,72,32,29,130,773,0.519
100,500,7056,3274,3698,8,49,63,23,150,478,0.431
100,500,7056,3274,3698,8,49,38,29,118,475,0.491
100,500,7056,3078,3894,8,47,79,12,105,480,0.375
