run_id,N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,mean_hab_neighbors,total_crossings,assess_top_sections
182381371480767D,100,500,7056,2018,4954,8,28.941,0.371,5.489,126.964,1.7380952380952381,631,0.466
786557763037719B,100,500,7056,1228,5744,8,20.802,0.771,8.855,160.919,0.35714285714285715,629,0.358
179046990391594A,100,500,7056,1475,5497,8,20.802,0.771,8.855,160.919,0.6428571428571429,507,0.387
402594222103501E,100,500,7056,2499,4473,8,35.021,0.441,15.535,147.14,2.107142857142857,687,0.534
771124660057665E,100,500,7056,2371,4601,8,35.021,0.441,15.535,147.14,3.0238095238095237,796,0.57
10785379344821E,100,500,7056,5334,1638,8,76.897,0.37,9.322,117.085,5.2023809523809526,697,0.43
461685840503196D,100,500,7056,5189,1783,8,76.897,0.37,9.322,117.085,4.523809523809524,644,0.422
750154057232979D,100,500,7056,1041,5931,8,15.121,0.19,7.682,156.68,0.8571428571428571,509,0.599
639721896299265A,100,500,7056,1095,5877,8,15.121,0.19,7.682,156.68,0.8571428571428571,497,0.62
100917106334313E,100,500,7056,2340,4632,8,31.397,0.618,17.864,111.27,0.7857142857142857,553,0.4
726075882355907E,100,500,7056,2125,4847,8,31.397,0.618,17.864,111.27,1.8214285714285714,716,0.395
143177478725099E,100,500,7056,709,6263,8,10.504,0.106,6.623,161.913,0,186,0.505
186495190057040D,100,500,7056,851,6121,8,10.504,0.106,6.623,161.913,1.4047619047619047,938,0.832
119383824293583A,100,500,7056,4575,2397,8,67.035,0.889,5.532,117.111,3.0357142857142856,498,0.398
717319803815224C,100,500,7056,5136,1836,8,67.035,0.889,5.532,117.111,4.0476190476190474,611,0.378
320684113563483E,100,500,7056,4675,2297,8,67.709,0.365,15.522,103.302,4.345238095238095,679,0.412
653677566374285C,100,500,7056,4509,2463,8,67.709,0.365,15.522,103.302,5.059523809523809,849,0.37
867287670307163D,100,500,7056,4167,2805,8,57.498,0.142,12.622,140.256,2.988095238095238,479,0.653
649269778693450E,100,500,7056,3962,3010,8,57.498,0.142,12.622,140.256,3.1666666666666665,489,0.528
491547713216391E,100,500,7056,6036,936,8,84.356,0.175,10.31,116.899,5.4523809523809526,591,0.418
514250432888550B,100,500,7056,5906,1066,8,84.356,0.175,10.31,116.899,5.7023809523809526,610,0.379
412046897423837A,100,500,7056,646,6326,8,11.466,0.543,11.682,121.407,0,610,0.369
506785646088251D,100,500,7056,1171,5801,8,11.466,0.543,11.682,121.407,1.1785714285714286,613,0.44
196707363404534E,100,500,7056,985,5987,8,13.7,0.332,19.785,101.248,0.4642857142857143,533,0.469
250755364793868A,100,500,7056,987,5985,8,13.7,0.332,19.785,101.248,0.2857142857142857,503,0.459
512791172135803B,100,500,7056,536,6436,8,10.317,0.486,10.851,111.9,0.19047619047619047,555,0.393
321763446421729E,100,500,7056,645,6327,8,10.317,0.486,10.851,111.9,0,524,0.38
990262343288056C,100,500,7056,5009,1963,8,74.723,0.86,19.596,123.971,5.083333333333333,680,0.397
590605897289145B,100,500,7056,5450,1522,8,74.723,0.86,19.596,123.971,5.285714285714286,751,0.403
348297723412469E,100,500,7056,5608,1364,8,74.806,0.59,7.342,151.491,5.857142857142857,635,0.369
562144262393375E,100,500,7056,5033,1939,8,74.806,0.59,7.342,151.491,4.666666666666667,713,0.367
617947475989974C,100,500,7056,5798,1174,8,83.519,0.218,5.079,161.486,5.190476190476191,638,0.397
240133960965668B,100,500,7056,5823,1149,8,83.519,0.218,5.079,161.486,3.380952380952381,464,0.552
653751470500010C,100,500,7056,4214,2758,8,58.641,0.561,8.412,151.583,2.142857142857143,456,0.467
448341760139854D,100,500,7056,4454,2518,8,58.641,0.561,8.412,151.583,4.333333333333333,633,0.441
357187729430141A,100,500,7056,1988,4984,8,28.388,0.439,10.574,149.86,2.2261904761904763,692,0.51
385181658789546D,100,500,7056,2021,4951,8,28.388,0.439,10.574,149.86,1.8928571428571428,621,0.522
71091565520289E,100,500,7056,5706,1266,8,80.598,0.861,17.573,133.579,5.380952380952381,692,0.399
458425680733986A,100,500,7056,6005,967,8,80.598,0.861,17.573,133.579,5.083333333333333,625,0.418
908536379141020E,100,500,7056,5885,1087,8,88.125,0.485,5.638,125.94,5.488095238095238,562,0.386
343637090608274D,100,500,7056,5973,999,8,88.125,0.485,5.638,125.94,4.011904761904762,486,0.412
546333638432388E,100,500,7056,3959,3013,8,55.143,0.746,6.171,121.534,3.738095238095238,545,0.363
311453089698061A,100,500,7056,4273,2699,8,55.143,0.746,6.171,121.534,3.9047619047619047,634,0.385
805728148900263E,100,500,7056,4510,2462,8,65.452,0.477,12.748,172.599,3.0833333333333335,405,0.652
315812465975309E,100,500,7056,4830,2142,8,65.452,0.477,12.748,172.599,4.226190476190476,615,0.441
304179625216149A,100,500,7056,3649,3323,8,47.27,0.452,13.914,178.977,4.642857142857143,1206,0.456
783780661425945C,100,500,7056,3272,3700,8,47.27,0.452,13.914,178.977,1.9523809523809523,458,0.557
592898970548611A,100,500,7056,4446,2526,8,63.579,0.249,15.841,174.802,4.285714285714286,979,0.432
467783283894487E,100,500,7056,4316,2656,8,63.579,0.249,15.841,174.802,3.738095238095238,550,0.604
404607759193189D,100,500,7056,1980,4992,8,28.59,0.147,11.025,138.904,1.8214285714285714,869,0.779
500188493906270E,100,500,7056,1963,5009,8,28.59,0.147,11.025,138.904,0.30952380952380953,154,0.61
77735970596387B,100,500,7056,1009,5963,8,14.779,0.482,19.986,157.252,1.9404761904761905,1028,0.488
245614542714527A,100,500,7056,1158,5814,8,14.779,0.482,19.986,157.252,2.2857142857142856,1089,0.548
206184761491785D,100,500,7056,5596,1376,8,82.203,0.209,11.847,136.735,5.4523809523809526,874,0.375
233796893267459E,100,500,7056,5725,1247,8,82.203,0.209,11.847,136.735,5.9523809523809526,868,0.343
428347850125421C,100,500,7056,1791,5181,8,24.853,0.43,10.986,174.973,1.2857142857142858,686,0.685
270516928946912B,100,500,7056,1568,5404,8,24.853,0.43,10.986,174.973,2.4761904761904763,1035,0.523
745369156029651C,100,500,7056,1842,5130,8,29.035,0.38,16.778,103.962,0.6071428571428571,438,0.42
243238880109815A,100,500,7056,1798,5174,8,29.035,0.38,16.778,103.962,0.6428571428571429,563,0.38
247522726785989D,100,500,7056,5960,1012,8,87.357,0.384,16.497,95.404,5.166666666666667,653,0.415
796249596434680B,100,500,7056,6137,835,8,87.357,0.384,16.497,95.404,5.9523809523809526,842,0.354
770135263628121E,100,500,7056,4389,2583,8,61.03,0.554,10.443,125.266,4.904761904761905,827,0.386
498079084566429C,100,500,7056,4002,2970,8,61.03,0.554,10.443,125.266,3.5357142857142856,527,0.44
105948922626016D,100,500,7056,5764,1208,8,84.555,0.527,17.736,115.873,4.738095238095238,649,0.416
773504760648337E,100,500,7056,5919,1053,8,84.555,0.527,17.736,115.873,5.166666666666667,695,0.413
669578554381472C,100,500,7056,5324,1648,8,73.8,0.706,5.647,112.955,4.309523809523809,551,0.347
84458258095471A,100,500,7056,5014,1958,8,73.8,0.706,5.647,112.955,5.4523809523809526,619,0.373
992557109655570A,100,500,7056,4932,2040,8,70.413,0.111,15.271,123.1,3.9285714285714284,509,0.548
704454352601450D,100,500,7056,4530,2442,8,70.413,0.111,15.271,123.1,3.988095238095238,758,0.488
936816507780426C,100,500,7056,4448,2524,8,63.423,0.346,8.956,93.59,3.9166666666666665,637,0.429
201789507274871D,100,500,7056,4312,2660,8,63.423,0.346,8.956,93.59,3.488095238095238,558,0.434
906483042225017A,100,500,7056,3218,3754,8,42.036,0.103,15.668,101.459,3.0595238095238093,750,0.517
558021670071251C,100,500,7056,2862,4110,8,42.036,0.103,15.668,101.459,2.2142857142857144,617,0.515
930272085854861D,100,500,7056,5032,1940,8,73.536,0.867,17.631,148.662,5.488095238095238,659,0.399
859623730172220C,100,500,7056,5300,1672,8,73.536,0.867,17.631,148.662,4.333333333333333,690,0.425
797347704801221C,100,500,7056,1941,5031,8,30.404,0.849,8.066,157.624,0.07142857142857142,530,0.383
658209856787744D,100,500,7056,2323,4649,8,30.404,0.849,8.066,157.624,2.5357142857142856,691,0.382
935624573274957D,100,500,7056,4722,2250,8,71.337,0.702,5.552,120.382,3.392857142857143,568,0.387
232469621004741D,100,500,7056,5179,1793,8,71.337,0.702,5.552,120.382,4.511904761904762,653,0.364
474644814675157E,100,500,7056,1051,5921,8,12.252,0.545,8.813,130.484,0.21428571428571427,675,0.403
488435870746514A,100,500,7056,899,6073,8,12.252,0.545,8.813,130.484,0.17857142857142858,599,0.374
145481198052270B,100,500,7056,1342,5630,8,23.766,0.591,6.115,134.658,1.7261904761904763,649,0.438
53530604522391E,100,500,7056,1610,5362,8,23.766,0.591,6.115,134.658,2.9761904761904763,691,0.392
579039323833134C,100,500,7056,1524,5448,8,26.384,0.11,12.057,129.062,2.369047619047619,1192,0.59
234714022190301E,100,500,7056,1815,5157,8,26.384,0.11,12.057,129.062,1.7261904761904763,655,0.731
820345274135734B,100,500,7056,4239,2733,8,61.687,0.202,10.448,145.073,2.6904761904761907,539,0.707
65341979792185D,100,500,7056,4324,2648,8,61.687,0.202,10.448,145.073,4.2976190476190474,675,0.471
66196101526713D,100,500,7056,4767,2205,8,66.745,0.773,11.8,96.721,3.4166666666666665,578,0.382
884752905128945C,100,500,7056,4566,2406,8,66.745,0.773,11.8,96.721,4.630952380952381,579,0.385
685145287812307E,100,500,7056,3329,3643,8,48.409,0.765,10.153,112.281,2.8214285714285716,654,0.355
73855412074107C,100,500,7056,3042,3930,8,48.409,0.765,10.153,112.281,2.8452380952380953,624,0.397
917572210387266B,100,500,7056,1689,5283,8,26.456,0.14,7.387,169.671,2.2738095238095237,985,0.752
479958025784966D,100,500,7056,1659,5313,8,26.456,0.14,7.387,169.671,0.5714285714285714,245,0.678
544963329090565C,100,500,7056,5719,1253,8,78.036,0.885,18.506,131.928,4.761904761904762,683,0.4
897070604147258D,100,500,7056,4984,1988,8,78.036,0.885,18.506,131.928,4.357142857142857,627,0.368
313971015128319E,100,500,7056,886,6086,8,12.735,0.669,18.459,178.806,0.9285714285714286,816,0.402
367864766765831B,100,500,7056,661,6311,8,12.735,0.669,18.459,178.806,0,726,0.433
329706223428095C,100,500,7056,1522,5450,8,21.282,0.853,9.996,109.495,0.8452380952380952,577,0.376
415827337085634A,100,500,7056,1901,5071,8,21.282,0.853,9.996,109.495,2.0833333333333335,607,0.377
842466564139757A,100,500,7056,5543,1429,8,80.84,0.844,8.404,151.41,4.523809523809524,666,0.371
846351752621752B,100,500,7056,5717,1255,8,80.84,0.844,8.404,151.41,5.9523809523809526,727,0.385
349429647448080C,100,500,7056,2910,4062,8,39.458,0.166,16.808,159.074,2.75,827,0.563
448867114914564C,100,500,7056,2778,4194,8,39.458,0.166,16.808,159.074,0.6071428571428571,90,1
815414260858192B,100,500,7056,3710,3262,8,54.499,0.494,7.412,153.018,4.7976190476190474,777,0.411
263693404842522B,100,500,7056,3819,3153,8,54.499,0.494,7.412,153.018,3.1666666666666665,567,0.46
719964642931777A,100,500,7056,3883,3089,8,52.581,0.264,7.622,142.335,2.488095238095238,437,0.622
403483048788444E,100,500,7056,3359,3613,8,52.581,0.264,7.622,142.335,2.6904761904761907,553,0.541
902701615408866C,100,500,7056,4525,2447,8,66.802,0.795,6.129,150.961,4.619047619047619,646,0.407
531433546030593A,100,500,7056,4304,2668,8,66.802,0.795,6.129,150.961,4.309523809523809,636,0.475
638638143653103D,100,500,7056,2457,4515,8,35.739,0.635,12.157,105.183,2.4761904761904763,584,0.416
590811845915511B,100,500,7056,2922,4050,8,35.739,0.635,12.157,105.183,2.392857142857143,673,0.394
38014380551122A,100,500,7056,5387,1585,8,73.137,0.273,9.064,130.706,4.630952380952381,570,0.426
324718116174403E,100,500,7056,5228,1744,8,73.137,0.273,9.064,130.706,5.380952380952381,686,0.402
494377933495393B,100,500,7056,3039,3933,8,44.36,0.882,9.141,122.367,2.6904761904761907,577,0.374
732193075650677A,100,500,7056,2819,4153,8,44.36,0.882,9.141,122.367,2.9404761904761907,628,0.354
733602146633461E,100,500,7056,3068,3904,8,46.597,0.201,13.163,118.495,1.7619047619047619,496,0.552
294092841811507C,100,500,7056,3110,3862,8,46.597,0.201,13.163,118.495,2.6547619047619047,625,0.557
661442609873053A,100,500,7056,3214,3758,8,47.553,0.748,13.091,173.633,2.7023809523809526,661,0.395
789076153061152E,100,500,7056,3286,3686,8,47.553,0.748,13.091,173.633,2.7261904761904763,524,0.466
298146759144776A,100,500,7056,3437,3535,8,53.917,0.685,9.224,97.386,1.6904761904761905,493,0.381
857894877853034A,100,500,7056,3971,3001,8,53.917,0.685,9.224,97.386,2.6547619047619047,528,0.396
427769414146925D,100,500,7056,3550,3422,8,52.498,0.646,5.505,104.52,3.988095238095238,528,0.43
658377425974546C,100,500,7056,3705,3267,8,52.498,0.646,5.505,104.52,2.7976190476190474,535,0.381
811616964469157B,100,500,7056,1088,5884,8,16.452,0.479,13.55,143.945,0.8571428571428571,694,0.532
821108403865773D,100,500,7056,981,5991,8,16.452,0.479,13.55,143.945,0,347,0.403
99292907476212A,100,500,7056,6504,468,8,89.015,0.409,6.923,102.813,5.773809523809524,543,0.378
133044093506984B,100,500,7056,6383,589,8,89.015,0.409,6.923,102.813,5.345238095238095,556,0.381
572983398553586E,100,500,7056,5258,1714,8,75.355,0.145,10.955,142.273,4.726190476190476,873,0.463
63868218406114C,100,500,7056,5357,1615,8,75.355,0.145,10.955,142.273,5.916666666666667,975,0.364
110820292539630C,100,500,7056,2629,4343,8,35.652,0.211,6.302,133.072,2.392857142857143,711,0.568
66534679474830B,100,500,7056,2504,4468,8,35.652,0.211,6.302,133.072,2,626,0.565
731554156070801C,100,500,7056,4041,2931,8,51.784,0.121,6.894,174.764,2.107142857142857,362,0.796
896421934683190E,100,500,7056,4074,2898,8,51.784,0.121,6.894,174.764,1.9047619047619047,227,0.714
491616031135800B,100,500,7056,6190,782,8,85.246,0.125,6.97,164.243,5.226190476190476,510,0.422
639528299204433A,100,500,7056,6075,897,8,85.246,0.125,6.97,164.243,5.892857142857143,692,0.364
236144875586432B,100,500,7056,1429,5543,8,19.704,0.388,12.319,169.068,1.5238095238095237,526,0.595
472712001038934E,100,500,7056,1207,5765,8,19.704,0.388,12.319,169.068,1.9404761904761905,918,0.582
560471669608942A,100,500,7056,977,5995,8,18.827,0.551,10.407,159.707,1.3214285714285714,823,0.498
187467277392870A,100,500,7056,1056,5916,8,18.827,0.551,10.407,159.707,0.47619047619047616,518,0.488
681155012987296A,100,500,7056,6551,421,8,89.851,0.51,10.259,115.656,5.9523809523809526,682,0.375
185974433056861B,100,500,7056,6155,817,8,89.851,0.51,10.259,115.656,5.404761904761905,684,0.383
30711374316915B,100,500,7056,1158,5814,8,16.489,0.596,15.354,120.618,1.369047619047619,683,0.436
865852337372895E,100,500,7056,858,6114,8,16.489,0.596,15.354,120.618,0.6190476190476191,552,0.393
493550578484640B,100,500,7056,3923,3049,8,59.19,0.184,11.633,165.849,2.261904761904762,392,0.814
429601609600961B,100,500,7056,4268,2704,8,59.19,0.184,11.633,165.849,3.142857142857143,609,0.708
605686346289071A,100,500,7056,5275,1697,8,71.858,0.373,17.843,102.76,5.309523809523809,660,0.395
843397716254774D,100,500,7056,5167,1805,8,71.858,0.373,17.843,102.76,2.880952380952381,560,0.471
503715178890057A,100,500,7056,4141,2831,8,64.957,0.295,5.945,105.466,4.059523809523809,695,0.422
631765242363183A,100,500,7056,4278,2694,8,64.957,0.295,5.945,105.466,5.309523809523809,684,0.368
431877618595353D,100,500,7056,1879,5093,8,24.923,0.568,11.667,138.213,2.6785714285714284,816,0.398
233525587920539B,100,500,7056,1634,5338,8,24.923,0.568,11.667,138.213,1.7976190476190477,690,0.426
321907929463347D,100,500,7056,1777,5195,8,26.109,0.157,13.878,169.386,1.0357142857142858,708,0.814
790630148137393B,100,500,7056,1520,5452,8,26.109,0.157,13.878,169.386,0.7261904761904762,217,0.825
898513450504963E,100,500,7056,3243,3729,8,54.132,0.139,14.55,105.946,4.071428571428571,1003,0.487
597888476741625D,100,500,7056,3368,3604,8,54.132,0.139,14.55,105.946,2.3214285714285716,503,0.612
987960748240710D,100,500,7056,2453,4519,8,39.288,0.497,9.451,116.562,1.6666666666666667,587,0.394
105944721697373C,100,500,7056,2615,4357,8,39.288,0.497,9.451,116.562,2.8333333333333335,710,0.425
930840702246362B,100,500,7056,3486,3486,8,54.902,0.445,11.423,136.708,3.107142857142857,776,0.512
142575419908762E,100,500,7056,3720,3252,8,54.902,0.445,11.423,136.708,3.0476190476190474,540,0.47
142193808705063B,100,500,7056,3863,3109,8,56.791,0.493,17.192,158.075,3.2023809523809526,650,0.474
903532356956678C,100,500,7056,4002,2970,8,56.791,0.493,17.192,158.075,1.3214285714285714,311,0.559
748776640252958E,100,500,7056,1094,5878,8,12.636,0.457,13.649,177.211,1.1904761904761905,485,0.584
383880721006915E,100,500,7056,775,6197,8,12.636,0.457,13.649,177.211,0.42857142857142855,553,0.447
580148124877689D,100,500,7056,2739,4233,8,35.761,0.189,15.696,166.534,4.273809523809524,1663,0.559
701180037789334B,100,500,7056,2665,4307,8,35.761,0.189,15.696,166.534,3.261904761904762,945,0.538
135910379726399A,100,500,7056,3402,3570,8,48.974,0.176,16.135,102.539,3.3452380952380953,703,0.512
327464657618932B,100,500,7056,3655,3317,8,48.974,0.176,16.135,102.539,3.5714285714285716,718,0.46
512717661467492D,100,500,7056,2778,4194,8,42.453,0.871,13.147,122.64,3.392857142857143,767,0.365
85210088044454E,100,500,7056,2996,3976,8,42.453,0.871,13.147,122.64,1.8333333333333333,774,0.373
721779886730439B,100,500,7056,5143,1829,8,74.463,0.269,5.583,97.731,4.345238095238095,634,0.397
599460954932727B,100,500,7056,5149,1823,8,74.463,0.269,5.583,97.731,3.619047619047619,601,0.478
877891796662019C,100,500,7056,3150,3822,8,41.542,0.168,9.684,127.264,2.7976190476190474,632,0.587
800067090257847D,100,500,7056,2931,4041,8,41.542,0.168,9.684,127.264,3.4047619047619047,763,0.486
894031461681409D,100,500,7056,2602,4370,8,35.483,0.126,5.075,127.121,2.7976190476190474,563,0.533
346779005941409D,100,500,7056,2789,4183,8,35.483,0.126,5.075,127.121,2.7142857142857144,762,0.522
241570822351186D,100,500,7056,5388,1584,8,77.804,0.82,14.163,106.48,5.095238095238095,681,0.373
19686122975764A,100,500,7056,5373,1599,8,77.804,0.82,14.163,106.48,5.238095238095238,708,0.362
949460161807806B,100,500,7056,3507,3465,8,51.932,0.755,10.461,104.302,4.666666666666667,638,0.35
913769214297787D,100,500,7056,3763,3209,8,51.932,0.755,10.461,104.302,3.607142857142857,594,0.37
152230668937933C,100,500,7056,3135,3837,8,44.143,0.398,12.324,154.323,3.1666666666666665,626,0.514
244263795250478D,100,500,7056,3255,3717,8,44.143,0.398,12.324,154.323,2.4761904761904763,515,0.559
768545862960073D,100,500,7056,3678,3294,8,49.847,0.421,7.647,123.614,1.6904761904761905,478,0.414
560572900990367D,100,500,7056,3348,3624,8,49.847,0.421,7.647,123.614,2.1547619047619047,540,0.441
419196261643819B,100,500,7056,6095,877,8,85.016,0.124,15.144,93.739,5.75,697,0.374
908373002572994D,100,500,7056,6046,926,8,85.016,0.124,15.144,93.739,5.9523809523809526,716,0.36
608791612219710A,100,500,7056,4231,2741,8,54.072,0.203,8.887,95.73,4.666666666666667,642,0.417
283659312877367A,100,500,7056,3664,3308,8,54.072,0.203,8.887,95.73,2.3333333333333335,480,0.521
545410180096410E,100,500,7056,1621,5351,8,25.26,0.24,8.282,147.22,1.0714285714285714,491,0.546
429984943434162C,100,500,7056,1815,5157,8,25.26,0.24,8.282,147.22,1.4642857142857142,544,0.629
779010061174062C,100,500,7056,6200,772,8,89.98,0.583,5.036,119.417,5.9523809523809526,718,0.35
212015712859825E,100,500,7056,6263,709,8,89.98,0.583,5.036,119.417,5.619047619047619,648,0.389
902360268744422B,100,500,7056,1412,5560,8,23.384,0.424,16.623,147.045,1.2619047619047619,624,0.606
809082619138423C,100,500,7056,1662,5310,8,23.384,0.424,16.623,147.045,1.8333333333333333,802,0.597
395005343232872E,100,500,7056,5471,1501,8,78.346,0.492,8.797,110.23,4.0476190476190474,578,0.372
382041732787204D,100,500,7056,5452,1520,8,78.346,0.492,8.797,110.23,3.761904761904762,609,0.427
598362331027662C,100,500,7056,6164,808,8,87.566,0.661,8.266,151.284,5.333333333333333,585,0.379
951163379837190C,100,500,7056,5944,1028,8,87.566,0.661,8.266,151.284,5.9523809523809526,638,0.403
714712429325091D,100,500,7056,5184,1788,8,75.49,0.191,8.533,160.249,2.9404761904761907,211,0.682
169787571089262E,100,500,7056,5335,1637,8,75.49,0.191,8.533,160.249,4.428571428571429,787,0.474
803542002468885A,100,500,7056,6138,834,8,80.683,0.618,11.725,177.3,5.666666666666667,616,0.406
793539645664013D,100,500,7056,5633,1339,8,80.683,0.618,11.725,177.3,4.7023809523809526,678,0.434
60580194512887E,100,500,7056,1568,5404,8,22.347,0.688,11.386,93.917,1.2023809523809523,612,0.373
315255122938617E,100,500,7056,1841,5131,8,22.347,0.688,11.386,93.917,2.6666666666666665,586,0.386
236557003545205C,100,500,7056,5516,1456,8,77.471,0.456,5.799,133.274,3.8333333333333335,485,0.518
26279939539725E,100,500,7056,5842,1130,8,77.471,0.456,5.799,133.274,4.761904761904762,594,0.416
810274834258327C,100,500,7056,4996,1976,8,72.451,0.686,9.61,146.646,5.25,744,0.372
236889630338885D,100,500,7056,4959,2013,8,72.451,0.686,9.61,146.646,4.619047619047619,802,0.42
785168526690250A,100,500,7056,3178,3794,8,40.189,0.863,19.293,108.366,3.238095238095238,691,0.398
410563393909093E,100,500,7056,2655,4317,8,40.189,0.863,19.293,108.366,2.2142857142857144,647,0.372
3603215006907B,100,500,7056,5911,1061,8,84.286,0.569,18.583,147.539,5.9523809523809526,855,0.387
532983787212179D,100,500,7056,6000,972,8,84.286,0.569,18.583,147.539,3.8095238095238093,605,0.423
188785394235222E,100,500,7056,5577,1395,8,76.873,0.427,5.476,118.246,2.8452380952380953,496,0.383
292255493137923E,100,500,7056,5437,1535,8,76.873,0.427,5.476,118.246,4.666666666666667,646,0.376
304081201371202D,100,500,7056,758,6214,8,11.77,0.766,6.474,113.841,1.0833333333333333,583,0.362
317959461576642B,100,500,7056,988,5984,8,11.77,0.766,6.474,113.841,1.0952380952380953,584,0.365
74935777077090E,100,500,7056,4929,2043,8,71.183,0.723,6.49,146.499,3.5952380952380953,513,0.37
990125115768452D,100,500,7056,4971,2001,8,71.183,0.723,6.49,146.499,2.9047619047619047,606,0.371
616889400824750E,100,500,7056,1917,5055,8,31.926,0.245,12.038,173.414,2.9166666666666665,894,0.567
208509559648427E,100,500,7056,1877,5095,8,31.926,0.245,12.038,173.414,1.5595238095238095,261,0.64
291558548963310D,100,500,7056,2969,4003,8,44.01,0.464,15.88,131.095,3.1547619047619047,611,0.488
351014786821191C,100,500,7056,3085,3887,8,44.01,0.464,15.88,131.095,3.1904761904761907,766,0.487
594104748778080E,100,500,7056,3925,3047,8,55.84,0.362,19.72,167.79,3.761904761904762,1003,0.687
133433126166281E,100,500,7056,4005,2967,8,55.84,0.362,19.72,167.79,2.9285714285714284,555,0.503
756063912816128D,100,500,7056,924,6048,8,15.696,0.672,10.361,109.558,1.1071428571428572,627,0.392
494595205420287E,100,500,7056,1161,5811,8,15.696,0.672,10.361,109.558,1.25,604,0.404
699256650500512C,100,500,7056,3864,3108,8,55.806,0.619,17.01,92.303,4.666666666666667,691,0.363
183172134082692A,100,500,7056,3730,3242,8,55.806,0.619,17.01,92.303,4.095238095238095,726,0.397
286971024096547E,100,500,7056,4507,2465,8,63.97,0.691,8.128,166.003,4.380952380952381,670,0.396
656558710378502A,100,500,7056,4631,2341,8,63.97,0.691,8.128,166.003,5.023809523809524,620,0.406
642400158754692A,100,500,7056,5125,1847,8,69.196,0.221,8.938,107.034,4.559523809523809,521,0.42
199062596942934A,100,500,7056,4656,2316,8,69.196,0.221,8.938,107.034,2.9761904761904763,496,0.518
336281089743869C,100,500,7056,4070,2902,8,59.984,0.155,13.405,179.587,4.333333333333333,1070,0.572
192976841551770D,100,500,7056,4013,2959,8,59.984,0.155,13.405,179.587,4.154761904761905,808,0.658
799773432775475A,100,500,7056,5112,1860,8,76.528,0.514,9.639,144.249,3.488095238095238,572,0.463
664639141768162C,100,500,7056,5338,1634,8,76.528,0.514,9.639,144.249,4.154761904761905,562,0.447
912111774187829B,100,500,7056,4531,2441,8,57.837,0.678,13.128,145.218,3.9404761904761907,689,0.434
987057461668831E,100,500,7056,4058,2914,8,57.837,0.678,13.128,145.218,2.511904761904762,546,0.474
831801138887431B,100,500,7056,5772,1200,8,84.925,0.731,16.774,159.883,5.083333333333333,566,0.442
52139122926500C,100,500,7056,5844,1128,8,84.925,0.731,16.774,159.883,5.357142857142857,664,0.422
994913561204691E,100,500,7056,5380,1592,8,74.349,0.376,6.858,177.859,3.9761904761904763,490,0.488
380220396954911B,100,500,7056,4927,2045,8,74.349,0.376,6.858,177.859,4.7023809523809526,602,0.44
701611530263042D,100,500,7056,1542,5430,8,22.155,0.342,17.067,157.718,1.5952380952380953,784,0.537
821547845287035C,100,500,7056,1368,5604,8,22.155,0.342,17.067,157.718,2.869047619047619,1185,0.488
142358540934354E,100,500,7056,2028,4944,8,29.398,0.881,7.225,166.698,1.0357142857142858,443,0.456
239304168374776E,100,500,7056,2237,4735,8,29.398,0.881,7.225,166.698,2.392857142857143,599,0.397
212257964277135A,100,500,7056,4343,2629,8,57.669,0.826,17.968,154.549,2.9285714285714284,678,0.401
431127971087665C,100,500,7056,3948,3024,8,57.669,0.826,17.968,154.549,4.285714285714286,745,0.38
679421385749296B,100,500,7056,972,6000,8,15.119,0.436,10.348,171.246,0.8214285714285714,701,0.559
312527127543974A,100,500,7056,957,6015,8,15.119,0.436,10.348,171.246,0.6785714285714286,659,0.42
739085763713788E,100,500,7056,4773,2199,8,59.692,0.457,13.944,179.92,3.4404761904761907,540,0.561
614890216685708A,100,500,7056,4386,2586,8,59.692,0.457,13.944,179.92,2.1785714285714284,365,0.674
516990576380795A,100,500,7056,2480,4492,8,33.151,0.453,19.084,108.9,2.4047619047619047,737,0.488
588017636202243D,100,500,7056,2028,4944,8,33.151,0.453,19.084,108.9,0.2857142857142857,483,0.412
439689996291995D,100,500,7056,773,6199,8,10.187,0.26,17.698,102.644,0.07142857142857142,480,0.448
586781357508110D,100,500,7056,994,5978,8,10.187,0.26,17.698,102.644,0,378,0.426
756609027979259B,100,500,7056,1576,5396,8,20.095,0.36,11.457,129.25,1.4880952380952381,576,0.549
806922432640259C,100,500,7056,1541,5431,8,20.095,0.36,11.457,129.25,2.9285714285714284,864,0.446
95426259884838D,100,500,7056,2019,4953,8,27.59,0.138,10.032,141.854,0.5357142857142857,241,0.788
361467542669411E,100,500,7056,2296,4676,8,27.59,0.138,10.032,141.854,2.011904761904762,871,0.82
555004445517955A,100,500,7056,5452,1520,8,77.521,0.18,6.954,175.767,5.059523809523809,654,0.436
855591125656210E,100,500,7056,5320,1652,8,77.521,0.18,6.954,175.767,3.0833333333333335,452,0.602
755154986113011B,100,500,7056,1343,5629,8,14.009,0.884,9.786,119.536,1.4761904761904763,727,0.38
225474667654177A,100,500,7056,722,6250,8,14.009,0.884,9.786,119.536,0.7142857142857143,631,0.407
729991810736019E,100,500,7056,2024,4948,8,32.468,0.573,14.084,107.436,2.2976190476190474,604,0.402
16426223429493A,100,500,7056,2291,4681,8,32.468,0.573,14.084,107.436,2.6785714285714284,778,0.441
266346715872298B,100,500,7056,5345,1627,8,76.756,0.332,17.99,150.833,5.309523809523809,805,0.477
