N_individuals,steps,scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,total_crossings,assess_top_sections
100,500,5,10,64,26,171,767,0.447
100,500,3,10,20,24,178,138,0.804
100,500,7,10,76,22,130,566,0.405
100,500,5,10,50,26,162,765,0.447
100,500,4,10,22,5,169,710,0.558
100,500,6,10,45,23,179,900,0.452
100,500,7,10,82,22,158,655,0.427
100,500,5,10,74,10,108,546,0.383
100,500,2,10,20,24,178,1782,0.825
100,500,4,10,43,5,91,577,0.411
100,500,3,10,45,11,179,182,0.533
100,500,5,10,34,39,96,687,0.418
100,500,3,10,13,37,105,901,0.788
100,500,4,10,82,22,158,808,0.397
100,500,6,10,45,11,179,500,0.562
100,500,3,10,26,23,174,163,0.718
100,500,3,10,16,29,144,517,0.789
100,500,7,10,72,32,163,715,0.443
100,500,6,10,69,7,133,575,0.377
100,500,5,10,16,36,144,712,0.458
100,500,5,10,24,31,127,711,0.435
100,500,5,10,16,29,144,579,0.453
100,500,4,10,69,7,133,797,0.376
100,500,2,10,36,32,90,1186,0.478
100,500,7,10,72,29,156,657,0.455
100,500,4,10,37,38,94,1109,0.445
100,500,4,10,69,34,133,1134,0.413
100,500,6,10,65,24,103,630,0.408
100,500,3,10,57,38,95,776,0.506
100,500,5,10,72,15,156,498,0.43
100,500,6,10,65,8,103,554,0.39
100,500,5,10,72,29,156,759,0.432
100,500,2,10,46,12,154,905,0.564
100,500,2,10,58,21,135,1109,0.497
100,500,6,10,38,34,144,818,0.445
100,500,6,10,65,24,103,630,0.408
100,500,5,10,33,18,130,403,0.467
100,500,3,10,68,22,96,625,0.408
100,500,2,10,76,26,107,853,0.456
100,500,5,10,28,41,174,889,0.543
100,500,5,10,46,37,154,860,0.471
100,500,6,10,76,10,174,616,0.424
100,500,4,10,14,18,90,859,0.505
100,500,2,10,25,16,165,1258,0.788
100,500,5,10,73,10,116,501,0.383
100,500,4,10,25,38,165,1932,0.487
100,500,5,10,47,25,121,686,0.405
100,500,6,10,62,9,171,630,0.435
100,500,4,10,88,22,99,683,0.394
100,500,2,10,46,37,154,1808,0.548
100,500,4,10,32,11,128,839,0.535
100,500,5,10,76,20,149,653,0.386
100,500,4,10,75,8,104,640,0.37
100,500,2,10,24,39,94,1528,0.535
100,500,4,10,25,16,165,1449,0.59
100,500,2,10,62,34,171,1747,0.52
100,500,5,10,45,34,117,794,0.436
100,500,4,10,45,6,117,567,0.425
100,500,5,10,63,15,162,489,0.413
100,500,4,10,48,6,169,787,0.446
100,500,5,10,69,8,108,511,0.415
100,500,4,10,83,37,117,909,0.469
100,500,4,10,35,7,91,593,0.418
100,500,5,10,63,26,162,678,0.428
100,500,7,10,48,5,169,417,0.441
100,500,6,10,62,34,171,990,0.51
100,500,5,10,74,40,169,1205,0.522
100,500,5,10,45,6,117,493,0.404
100,500,7,10,69,10,108,526,0.373
100,500,6,10,35,5,91,642,0.372
100,500,3,10,27,26,126,490,0.598
100,500,3,10,73,42,174,1170,0.667
100,500,5,10,63,26,162,678,0.428
100,500,4,10,48,5,169,697,0.44
100,500,5,10,69,10,108,588,0.391
100,500,4,10,35,5,91,501,0.381
100,500,7,10,79,38,163,1053,0.463
100,500,4,10,79,32,163,944,0.46
100,500,5,10,33,34,144,679,0.483
100,500,2,10,28,21,90,938,0.543
100,500,7,10,52,35,157,656,0.515
100,500,4,10,69,35,121,973,0.445
100,500,7,10,75,28,130,699,0.422
100,500,5,10,28,32,90,629,0.428
100,500,7,10,84,17,149,527,0.385
100,500,6,10,82,25,144,820,0.418
100,500,7,10,79,32,163,690,0.472
100,500,1,10,42,25,146,1483,0.726
100,500,3,10,14,11,160,39,0.667
100,500,2,10,51,22,107,1064,0.478
100,500,4,10,44,27,169,1307,0.436
100,500,3,10,89,17,162,538,0.429
100,500,2,10,50,17,144,1047,0.506
100,500,4,10,82,34,144,957,0.497
100,500,2,10,28,32,90,1300,0.532
100,500,4,10,76,23,90,710,0.397
100,500,5,10,21,5,116,410,0.385
100,500,4,10,62,36,152,1190,0.463
100,500,6,10,51,26,107,683,0.429
100,500,4,10,42,25,99,1014,0.367
100,500,4,10,57,25,121,928,0.39
100,500,2,10,76,18,90,648,0.407
100,500,6,10,82,34,144,788,0.466
100,500,2,10,21,10,116,921,0.593
100,500,6,10,46,38,130,897,0.457
100,500,5,10,27,38,170,798,0.529
100,500,2,10,79,25,153,984,0.444
100,500,3,10,42,22,99,504,0.44
100,500,2,10,45,9,166,921,0.53
100,500,2,10,86,11,128,764,0.356
100,500,1,10,20,6,93,592,0.443
100,500,2,10,51,26,107,1041,0.482
100,500,1,10,72,8,104,723,0.347
100,500,3,10,85,22,176,547,0.435
100,500,4,10,86,37,128,1019,0.465
100,500,4,10,76,18,90,666,0.408
100,500,5,10,21,10,116,326,0.405
100,500,3,10,37,24,102,500,0.51
100,500,6,10,30,34,152,836,0.452
100,500,7,10,44,16,172,172,0.517
100,500,4,10,42,22,99,962,0.387
100,500,3,10,46,29,110,678,0.549
100,500,4,10,86,11,128,631,0.357
100,500,2,10,37,8,126,690,0.5
100,500,4,10,72,8,104,604,0.356
100,500,7,10,60,24,121,509,0.413
100,500,6,10,46,37,117,811,0.467
100,500,6,10,83,8,153,557,0.379
100,500,4,10,72,37,104,882,0.446
100,500,2,10,83,6,166,689,0.417
100,500,3,10,50,23,130,498,0.51
100,500,4,10,46,22,117,1043,0.377
100,500,4,10,28,26,126,1441,0.407
100,500,5,10,64,26,93,689,0.383
100,500,3,10,28,19,126,256,0.586
100,500,4,10,46,37,117,1144,0.428
100,500,7,10,61,10,157,403,0.397
100,500,3,10,60,36,109,804,0.522
100,500,2,10,20,24,102,1147,0.602
100,500,2,10,63,40,143,1457,0.526
100,500,1,10,46,25,146,1429,0.702
100,500,3,10,28,26,126,498,0.649
100,500,4,10,82,22,172,1016,0.416
100,500,6,10,45,11,130,569,0.457
100,500,3,10,61,35,157,910,0.656
100,500,6,10,76,34,103,855,0.428
100,500,7,10,25,15,92,297,0.455
100,500,6,10,71,8,172,532,0.398
100,500,5,10,11,12,110,247,0.522
100,500,5,10,15,37,136,834,0.466
100,500,5,10,16,29,109,540,0.45
100,500,4,10,46,25,146,1130,0.407
100,500,4,10,69,7,103,664,0.367
100,500,6,10,63,11,160,637,0.457
100,500,7,10,61,35,157,774,0.477
100,500,7,10,78,19,177,514,0.469
100,500,6,10,15,17,162,625,0.765
100,500,3,10,67,8,155,426,0.378
100,500,2,10,30,5,101,613,0.372
100,500,5,10,72,29,92,722,0.399
100,500,3,10,63,40,160,1142,0.646
100,500,1,10,46,25,146,1429,0.702
100,500,3,10,63,11,160,415,0.439
100,500,6,10,65,24,172,774,0.428
100,500,2,10,57,38,139,1454,0.563
100,500,2,10,15,9,113,865,0.517
100,500,3,10,15,17,162,64,0.766
100,500,6,10,39,38,170,944,0.526
100,500,3,10,77,40,154,1067,0.615
100,500,3,10,15,39,162,1094,0.956
100,500,5,10,43,22,176,594,0.448
100,500,2,10,46,37,110,1421,0.504
100,500,4,10,71,34,153,1157,0.446
100,500,4,10,25,16,139,1130,0.551
100,500,5,10,50,15,164,444,0.498
100,500,5,10,39,23,170,496,0.47
100,500,7,10,22,6,93,482,0.407
100,500,5,10,39,38,170,969,0.522
100,500,7,10,74,8,92,549,0.41
100,500,5,10,13,29,110,579,0.418
100,500,6,10,43,7,157,529,0.495
100,500,6,10,52,8,126,600,0.407
100,500,3,10,43,22,176,280,0.55
100,500,4,10,46,40,156,1622,0.488
100,500,6,10,62,34,113,812,0.421
100,500,6,10,58,10,92,593,0.401
100,500,5,10,45,6,153,370,0.395
100,500,3,10,13,29,110,580,0.729
100,500,4,10,72,38,105,901,0.451
100,500,2,10,52,8,126,643,0.398
100,500,5,10,63,26,164,776,0.477
100,500,3,10,43,39,176,1189,0.849
100,500,4,10,48,5,93,617,0.397
100,500,2,10,14,40,143,2650,0.611
100,500,5,10,36,21,150,572,0.472
100,500,5,10,69,10,92,538,0.364
100,500,5,10,64,37,101,796,0.452
100,500,4,10,35,5,157,707,0.45
100,500,4,10,38,25,131,1207,0.399
100,500,7,10,79,32,105,792,0.423
100,500,6,10,76,22,105,699,0.415
100,500,3,10,13,38,110,935,0.819
100,500,2,10,14,40,143,2650,0.611
100,500,2,10,81,37,136,1331,0.47
100,500,5,10,72,37,142,908,0.446
100,500,2,10,52,15,126,872,0.489
100,500,5,10,51,19,177,452,0.498
100,500,2,10,14,23,151,1684,0.79
100,500,5,10,20,8,155,192,0.469
100,500,2,10,73,5,168,538,0.489
100,500,6,10,74,5,101,553,0.376
100,500,2,10,28,32,150,2118,0.589
100,500,7,10,32,33,91,522,0.433
100,500,3,10,88,25,99,611,0.401
100,500,2,10,85,8,173,554,0.426
100,500,5,10,81,37,136,1011,0.454
100,500,2,10,14,31,143,2201,0.623
100,500,7,10,51,19,177,235,0.562
100,500,3,10,58,23,123,533,0.501
100,500,1,10,27,5,119,627,0.448
100,500,3,10,20,8,155,106,0.528
100,500,2,10,74,5,101,670,0.376
100,500,6,10,82,34,131,801,0.443
100,500,4,10,40,18,120,911,0.408
100,500,7,10,53,40,154,789,0.527
100,500,5,10,43,13,153,344,0.445
100,500,2,10,32,37,136,1952,0.562
100,500,2,10,69,10,94,596,0.378
100,500,5,10,81,37,136,1011,0.454
100,500,2,10,51,26,105,1020,0.498
100,500,7,10,51,18,177,242,0.463
100,500,4,10,76,18,151,812,0.383
100,500,5,10,21,10,168,129,0.612
100,500,3,10,53,40,154,1065,0.744
100,500,3,10,20,20,155,131,0.718
100,500,4,10,51,33,172,1174,0.45
100,500,4,10,42,22,99,962,0.387
100,500,1,10,75,37,161,1273,0.637
100,500,5,10,69,40,156,981,0.506
100,500,4,10,86,11,136,621,0.393
100,500,3,10,69,10,92,538,0.37
100,500,4,10,72,8,161,586,0.413
100,500,7,10,38,23,135,244,0.492
100,500,6,10,83,22,168,649,0.435
100,500,2,10,74,40,101,1050,0.502
100,500,4,10,27,19,128,1140,0.456
100,500,3,10,52,10,169,227,0.414
100,500,4,10,69,40,156,1159,0.489
100,500,4,10,89,37,101,746,0.422
100,500,4,10,28,32,130,1202,0.417
100,500,6,10,69,10,92,547,0.399
100,500,4,10,46,37,168,1517,0.475
100,500,4,10,42,25,140,1178,0.412
100,500,3,10,53,33,154,806,0.67
100,500,5,10,89,37,101,794,0.446
100,500,3,10,28,26,128,455,0.633
100,500,7,10,40,37,142,591,0.486
100,500,4,10,69,27,156,938,0.434
100,500,6,10,69,16,92,585,0.395
100,500,6,10,14,40,109,908,0.478
100,500,1,10,61,41,143,1787,0.689
100,500,4,10,47,33,91,950,0.399
100,500,6,10,71,8,173,575,0.388
100,500,3,10,24,20,111,297,0.572
100,500,5,10,40,37,142,870,0.462
100,500,7,10,61,35,169,697,0.509
100,500,3,10,70,15,171,437,0.421
100,500,5,10,64,23,123,668,0.413
100,500,6,10,51,5,119,493,0.387
100,500,5,10,89,37,101,794,0.446
100,500,5,10,33,13,128,407,0.437
100,500,6,10,89,39,136,1055,0.482
100,500,1,10,46,25,140,1371,0.683
100,500,7,10,47,33,91,595,0.413
100,500,6,10,63,18,120,717,0.391
100,500,2,10,71,8,173,644,0.45
100,500,3,10,63,11,109,465,0.391
100,500,3,10,59,20,150,483,0.462
100,500,5,10,40,23,142,592,0.426
100,500,5,10,86,13,153,496,0.389
100,500,4,10,52,10,94,678,0.389
100,500,7,10,47,13,91,487,0.405
100,500,4,10,22,15,109,961,0.52
100,500,3,10,15,17,136,143,0.713
100,500,6,10,27,23,172,669,0.442
100,500,3,10,64,23,123,606,0.408
100,500,1,10,51,5,119,629,0.369
100,500,2,10,71,22,173,974,0.508
100,500,2,10,37,24,136,1374,0.596
100,500,4,10,63,18,120,845,0.378
100,500,5,10,86,13,153,496,0.389
100,500,2,10,52,10,94,653,0.38
100,500,6,10,42,33,172,762,0.448
100,500,3,10,64,24,123,613,0.442
100,500,4,10,39,22,152,1361,0.412
100,500,1,10,51,6,119,703,0.39
100,500,5,10,85,39,142,987,0.503
100,500,4,10,63,18,120,845,0.378
100,500,5,10,39,38,172,1045,0.509
100,500,2,10,56,23,135,1111,0.485
100,500,2,10,16,28,166,2163,0.723
100,500,3,10,43,22,142,368,0.573
100,500,4,10,42,33,172,1567,0.459
100,500,6,10,84,32,130,729,0.428
100,500,5,10,86,30,153,906,0.446
100,500,1,10,41,26,99,1119,0.567
100,500,2,10,52,5,94,594,0.369
100,500,7,10,56,23,135,459,0.462
100,500,3,10,13,29,173,390,0.887
100,500,1,10,37,22,122,1319,0.622
100,500,2,10,52,8,177,822,0.506
100,500,4,10,42,22,172,1373,0.409
100,500,5,10,46,38,173,1061,0.516
100,500,7,10,56,5,135,489,0.407
100,500,4,10,84,9,130,618,0.406
100,500,6,10,37,15,177,607,0.605
100,500,1,10,45,15,143,978,0.552
100,500,4,10,84,32,130,953,0.449
100,500,4,10,45,41,143,1338,0.486
100,500,3,10,29,35,115,830,0.731
100,500,4,10,24,20,111,1000,0.431
100,500,2,10,63,31,155,1433,0.512
100,500,3,10,43,15,151,182,0.544
100,500,2,10,44,15,171,1009,0.648
100,500,3,10,24,31,111,686,0.685
100,500,3,10,11,13,128,126,0.675
100,500,2,10,14,40,155,3011,0.649
100,500,6,10,40,20,150,686,0.442
100,500,6,10,16,15,109,551,0.688
100,500,1,10,45,41,143,1890,0.759
100,500,2,10,13,35,151,2434,0.588
100,500,3,10,90,24,136,734,0.402
100,500,3,10,24,20,111,297,0.572
100,500,2,10,15,37,172,2963,0.618
100,500,3,10,44,15,171,195,0.523
100,500,3,10,44,38,171,1043,0.828
100,500,5,10,78,18,122,589,0.38
100,500,6,10,35,22,152,603,0.471
100,500,5,10,81,37,172,936,0.487
100,500,5,10,11,13,128,261,0.556
100,500,5,10,67,20,168,632,0.422
100,500,7,10,51,19,122,394,0.431
100,500,3,10,20,8,168,75,0.667
100,500,5,10,11,27,128,614,0.451
100,500,3,10,40,20,150,251,0.546
100,500,2,10,41,35,130,1735,0.508
100,500,2,10,74,5,126,671,0.37
100,500,4,10,16,15,109,870,0.56
100,500,6,10,26,17,152,651,0.608
100,500,4,10,61,28,166,1136,0.409
100,500,5,10,79,11,142,571,0.389
100,500,3,10,40,27,150,481,0.672
100,500,6,10,26,26,99,634,0.457
100,500,2,10,90,24,136,858,0.389
100,500,3,10,32,25,163,291,0.704
100,500,4,10,89,22,122,641,0.387
100,500,4,10,35,22,152,1410,0.404
100,500,6,10,30,40,126,939,0.478
100,500,4,10,16,31,109,1207,0.405
100,500,3,10,53,40,171,1191,0.749
100,500,5,10,16,29,124,593,0.46
100,500,2,10,61,28,166,1281,0.525
100,500,2,10,90,23,136,802,0.413
100,500,4,10,35,6,152,787,0.476
100,500,2,10,66,35,115,1230,0.487
100,500,2,10,61,8,166,667,0.474
100,500,7,10,77,33,171,795,0.472
100,500,7,10,53,23,158,397,0.448
100,500,4,10,70,15,151,802,0.421
100,500,1,10,26,26,99,1290,0.673
100,500,5,10,69,17,140,625,0.406
100,500,4,10,69,40,101,968,0.428
100,500,6,10,76,9,114,568,0.377
100,500,6,10,69,10,140,545,0.396
100,500,5,10,46,27,101,663,0.406
100,500,1,10,89,22,122,817,0.403
100,500,3,10,58,16,140,392,0.426
100,500,7,10,56,35,151,659,0.475
100,500,4,10,23,37,99,1137,0.395
100,500,1,10,26,42,99,1590,0.743
100,500,5,10,89,37,94,821,0.414
100,500,5,10,42,14,100,481,0.407
100,500,3,10,66,35,115,833,0.546
100,500,4,10,64,37,94,886,0.426
100,500,1,10,89,22,122,817,0.403
100,500,3,10,70,15,151,369,0.442
100,500,2,10,64,20,104,809,0.435
100,500,3,10,66,17,115,593,0.391
100,500,3,10,29,35,130,952,0.754
100,500,3,10,65,18,174,364,0.495
100,500,7,10,72,23,175,536,0.465
100,500,4,10,32,13,109,807,0.499
100,500,3,10,21,17,152,103,0.602
100,500,3,10,70,22,151,538,0.452
100,500,5,10,52,11,142,325,0.458
100,500,5,10,40,37,175,861,0.474
100,500,6,10,85,22,140,794,0.411
100,500,2,10,56,35,151,1710,0.527
100,500,6,10,35,25,163,693,0.449
100,500,2,10,56,29,151,1356,0.529
100,500,5,10,58,24,135,607,0.418
100,500,6,10,27,6,158,476,0.641
100,500,2,10,29,22,130,1292,0.692
100,500,7,10,47,33,109,521,0.43
100,500,3,10,28,40,142,1038,0.866
100,500,6,10,40,18,134,591,0.443
100,500,2,10,71,8,140,759,0.412
100,500,6,10,21,11,152,556,0.734
100,500,2,10,29,35,130,1816,0.539
100,500,3,10,33,29,124,631,0.656
100,500,2,10,53,19,106,918,0.448
100,500,3,10,64,23,135,474,0.456
100,500,6,10,21,17,152,589,0.711
100,500,3,10,83,17,109,552,0.393
100,500,1,10,51,5,158,608,0.434
100,500,5,10,52,11,142,325,0.458
100,500,6,10,49,10,91,552,0.402
100,500,5,10,43,30,100,697,0.402
100,500,1,10,17,23,158,1782,0.816
100,500,4,10,69,5,169,570,0.437
100,500,4,10,63,18,134,801,0.386
100,500,5,10,86,13,100,558,0.392
100,500,3,10,65,17,140,467,0.424
100,500,2,10,87,9,114,648,0.35
100,500,2,10,52,10,169,873,0.552
100,500,3,10,35,25,163,321,0.676
100,500,6,10,51,22,177,648,0.44
100,500,2,10,38,5,131,607,0.409
100,500,5,10,52,40,142,959,0.527
100,500,6,10,28,9,95,540,0.441
100,500,7,10,26,35,116,483,0.441
100,500,3,10,22,11,174,39,0.744
100,500,4,10,61,15,114,828,0.399
100,500,3,10,35,20,163,253,0.632
100,500,5,10,33,29,124,757,0.42
100,500,5,10,41,37,99,789,0.439
100,500,5,10,54,21,158,501,0.451
100,500,7,10,73,14,100,587,0.373
100,500,4,10,42,33,177,1516,0.484
100,500,7,10,17,23,158,55,0.673
100,500,4,10,24,31,177,1846,0.469
100,500,4,10,86,20,104,689,0.395
100,500,5,10,65,17,140,643,0.415
100,500,7,10,56,23,131,466,0.446
100,500,5,10,33,35,124,746,0.429
100,500,2,10,62,27,137,1104,0.5
100,500,6,10,87,9,114,536,0.368
100,500,7,10,38,18,174,130,0.585
100,500,4,10,64,16,159,866,0.441
100,500,7,10,17,24,158,101,0.663
100,500,6,10,41,16,115,565,0.453
100,500,4,10,84,32,95,726,0.434
100,500,4,10,41,37,99,1070,0.416
100,500,5,10,65,22,140,806,0.395
100,500,6,10,87,7,114,549,0.386
100,500,2,10,70,38,134,1228,0.501
100,500,5,10,73,14,100,502,0.375
100,500,4,10,41,9,99,597,0.437
100,500,4,10,55,29,128,1018,0.446
100,500,2,10,86,20,104,779,0.411
100,500,6,10,31,9,169,482,0.627
100,500,2,10,60,13,93,690,0.38
100,500,6,10,70,40,142,949,0.53
100,500,5,10,73,23,100,657,0.422
100,500,3,10,38,18,174,149,0.624
100,500,1,10,45,41,114,1521,0.718
100,500,2,10,86,19,106,820,0.366
100,500,3,10,33,27,170,428,0.762
100,500,7,10,20,17,109,186,0.473
100,500,5,10,29,24,158,588,0.42
100,500,2,10,86,28,104,766,0.389
100,500,3,10,24,20,177,83,0.771
100,500,3,10,30,10,91,375,0.403
100,500,7,10,45,15,132,268,0.429
100,500,3,10,44,15,134,298,0.443
100,500,6,10,59,27,158,758,0.459
100,500,5,10,67,16,143,588,0.408
100,500,5,10,11,13,170,109,0.679
100,500,6,10,36,14,116,506,0.528
100,500,3,10,40,20,158,277,0.542
100,500,3,10,70,40,142,984,0.624
100,500,6,10,33,20,137,652,0.472
100,500,6,10,16,35,116,895,0.43
100,500,6,10,22,31,119,626,0.463
100,500,4,10,16,15,119,976,0.573
100,500,3,10,66,10,169,414,0.435
100,500,5,10,76,11,174,573,0.387
100,500,2,10,86,19,106,820,0.366
100,500,3,10,38,36,174,916,0.826
100,500,3,10,20,17,109,284,0.532
100,500,3,10,37,23,118,448,0.509
100,500,2,10,90,24,118,814,0.41
100,500,2,10,31,21,138,1281,0.698
100,500,6,10,30,10,91,582,0.485
100,500,6,10,39,6,180,555,0.569
100,500,3,10,34,21,158,241,0.573
100,500,4,10,16,8,91,674,0.49
100,500,4,10,35,22,180,1765,0.446
100,500,3,10,70,29,142,748,0.519
100,500,5,10,32,27,137,675,0.467
100,500,2,10,86,18,106,693,0.375
100,500,7,10,16,35,116,439,0.494
100,500,7,10,19,32,137,330,0.47
100,500,2,10,11,16,159,1366,0.834
100,500,2,10,61,28,91,950,0.441
100,500,3,10,76,11,174,412,0.434
100,500,4,10,50,16,115,829,0.417
100,500,3,10,20,23,109,424,0.658
100,500,6,10,30,17,91,594,0.537
100,500,5,10,34,21,158,450,0.48
100,500,6,10,41,42,128,974,0.483
100,500,1,10,26,26,128,1630,0.728
100,500,3,10,69,39,92,882,0.467
100,500,4,10,37,22,92,943,0.383
100,500,4,10,86,29,128,875,0.407
100,500,2,10,83,9,169,660,0.411
100,500,1,10,89,22,92,679,0.402
100,500,7,10,16,29,116,336,0.426
100,500,2,10,32,27,137,1467,0.592
100,500,2,10,29,17,160,1216,0.774
100,500,1,10,85,13,93,679,0.355
100,500,2,10,33,18,148,1117,0.659
100,500,3,10,76,9,174,478,0.408
100,500,4,10,11,16,159,1393,0.686
100,500,4,10,43,22,121,1078,0.411
100,500,6,10,50,16,115,599,0.436
100,500,4,10,72,24,158,964,0.46
100,500,1,10,22,27,105,1421,0.701
100,500,5,10,34,29,158,698,0.431
100,500,1,10,24,15,132,1153,0.619
100,500,7,10,13,29,96,318,0.491
100,500,4,10,78,16,143,768,0.401
100,500,3,10,66,35,160,834,0.64
100,500,4,10,86,29,128,875,0.407
100,500,7,10,46,14,116,345,0.403
100,500,3,10,70,15,121,564,0.404
100,500,6,10,83,9,169,566,0.41
100,500,2,10,16,28,178,2152,0.746
100,500,3,10,41,22,168,300,0.53
100,500,2,10,85,13,93,568,0.382
100,500,3,10,21,7,168,127,0.567
100,500,2,10,32,29,137,1639,0.605
100,500,3,10,26,11,115,241,0.415
100,500,5,10,44,20,137,490,0.445
100,500,2,10,53,10,169,877,0.519
100,500,5,10,72,24,158,673,0.426
100,500,5,10,21,21,138,479,0.48
100,500,2,10,56,35,96,1086,0.488
100,500,6,10,59,26,170,799,0.438
100,500,7,10,24,15,132,141,0.596
100,500,2,10,63,10,166,679,0.448
100,500,6,10,18,8,177,449,0.835
100,500,4,10,11,29,159,2364,0.409
100,500,5,10,78,16,143,577,0.402
100,500,6,10,46,14,116,609,0.463
100,500,5,10,79,40,118,946,0.47
100,500,6,10,50,27,115,749,0.398
100,500,6,10,72,32,137,740,0.466
100,500,3,10,35,28,133,569,0.62
100,500,6,10,44,20,137,716,0.411
100,500,6,10,32,20,115,625,0.491
100,500,3,10,53,10,169,302,0.394
100,500,4,10,86,20,128,692,0.408
100,500,2,10,29,35,168,2435,0.589
100,500,6,10,21,17,115,525,0.598
100,500,2,10,21,21,138,1341,0.743
100,500,5,10,52,11,118,462,0.409
100,500,6,10,83,28,169,657,0.419
100,500,1,10,28,39,92,1405,0.659
100,500,2,10,85,21,93,686,0.397
100,500,3,10,16,35,141,894,0.893
100,500,3,10,35,25,115,510,0.541
100,500,4,10,65,18,148,874,0.372
100,500,3,10,27,38,132,1082,0.819
100,500,7,10,72,32,137,754,0.412
100,500,6,10,13,8,142,529,0.784
100,500,7,10,44,7,148,402,0.398
100,500,1,10,53,24,154,1494,0.664
100,500,3,10,54,27,105,661,0.492
100,500,7,10,85,17,124,627,0.386
100,500,5,10,33,29,141,743,0.435
100,500,5,10,72,29,158,773,0.417
100,500,3,10,69,22,106,625,0.419
100,500,2,10,76,7,91,589,0.367
100,500,3,10,75,25,122,667,0.43
100,500,5,10,23,9,102,353,0.414
100,500,7,10,24,22,132,166,0.512
100,500,7,10,17,23,154,54,0.704
100,500,3,10,28,39,92,856,0.678
100,500,5,10,69,28,178,765,0.416
100,500,5,10,65,17,106,515,0.41
100,500,7,10,36,7,168,278,0.439
100,500,7,10,42,23,112,436,0.394
100,500,5,10,19,24,93,500,0.502
100,500,6,10,87,9,91,574,0.376
100,500,2,10,65,18,148,913,0.509
100,500,4,10,16,8,117,653,0.571
100,500,1,10,54,27,105,959,0.558
100,500,3,10,64,26,170,505,0.537
100,500,2,10,45,10,166,785,0.535
100,500,4,10,64,28,178,1185,0.424
100,500,5,10,78,36,143,867,0.458
100,500,6,10,46,6,116,566,0.401
100,500,1,10,12,8,177,858,0.645
100,500,4,10,41,37,102,1077,0.414
100,500,6,10,44,14,137,671,0.48
100,500,6,10,52,34,162,826,0.444
100,500,5,10,73,14,112,554,0.383
100,500,2,10,23,18,116,1149,0.624
100,500,2,10,69,28,178,1355,0.528
100,500,5,10,21,6,129,304,0.431
100,500,3,10,36,7,168,187,0.535
100,500,7,10,65,36,97,744,0.435
100,500,2,10,86,20,178,841,0.474
100,500,2,10,82,28,133,1031,0.423
100,500,3,10,38,18,97,421,0.444
100,500,6,10,64,26,170,684,0.452
100,500,2,10,21,30,127,1759,0.607
100,500,2,10,45,10,166,785,0.535
100,500,6,10,28,29,144,724,0.425
100,500,6,10,12,8,177,572,0.851
100,500,2,10,53,18,178,1039,0.623
100,500,3,10,53,40,169,1007,0.753
100,500,5,10,62,38,132,936,0.468
100,500,3,10,15,8,142,113,0.549
100,500,2,10,21,14,138,1137,0.717
100,500,3,10,82,28,133,832,0.447
100,500,3,10,22,7,148,118,0.593
100,500,7,10,83,23,152,583,0.432
100,500,3,10,70,40,144,987,0.595
100,500,6,10,66,17,124,641,0.431
100,500,2,10,31,36,117,1675,0.539
100,500,7,10,72,22,137,494,0.447
100,500,3,10,49,17,175,201,0.512
100,500,2,10,86,19,178,839,0.474
100,500,3,10,28,22,92,425,0.518
100,500,3,10,80,25,122,617,0.425
100,500,3,10,20,17,152,90,0.656
100,500,4,10,32,27,131,1308,0.398
100,500,6,10,30,10,175,530,0.645
100,500,1,10,71,11,117,720,0.396
100,500,6,10,26,29,111,734,0.401
100,500,2,10,79,24,93,745,0.416
100,500,5,10,22,9,171,112,0.482
100,500,3,10,62,38,132,911,0.603
100,500,1,10,61,8,117,698,0.385
100,500,6,10,15,8,142,524,0.704
100,500,7,10,22,7,148,182,0.489
100,500,2,10,65,31,148,1322,0.519
100,500,1,10,54,6,105,638,0.367
100,500,3,10,42,24,178,283,0.587
100,500,7,10,66,17,124,495,0.4
100,500,7,10,16,35,111,459,0.464
100,500,3,10,54,29,116,655,0.496
100,500,3,10,76,11,171,384,0.438
100,500,3,10,51,22,132,467,0.522
100,500,3,10,80,25,122,617,0.425
100,500,4,10,60,34,162,1151,0.483
100,500,5,10,34,21,116,544,0.432
100,500,2,10,63,17,156,924,0.568
100,500,5,10,62,29,123,644,0.439
100,500,6,10,12,18,116,569,0.743
100,500,5,10,79,24,93,674,0.398
100,500,3,10,35,6,129,384,0.401
100,500,4,10,61,8,117,721,0.404
100,500,2,10,32,27,123,1308,0.619
100,500,4,10,11,16,170,1636,0.722
100,500,2,10,64,29,170,1505,0.498
100,500,2,10,69,42,178,1745,0.606
100,500,6,10,50,16,138,675,0.447
100,500,2,10,68,30,127,1140,0.464
100,500,6,10,60,34,162,981,0.47
100,500,2,10,39,41,165,2365,0.609
100,500,4,10,41,27,138,1101,0.412
100,500,2,10,12,18,116,1182,0.706
100,500,4,10,86,29,114,876,0.41
100,500,5,10,35,6,129,412,0.41
100,500,6,10,83,9,157,604,0.477
100,500,3,10,36,29,168,553,0.727
100,500,4,10,55,20,114,852,0.38
100,500,2,10,85,13,92,608,0.408
100,500,5,10,67,36,117,900,0.466
100,500,3,10,37,33,111,726,0.624
100,500,5,10,72,24,165,806,0.427
100,500,2,10,68,30,127,1140,0.464
100,500,2,10,31,28,157,1761,0.626
100,500,2,10,74,27,131,1019,0.448
100,500,7,10,24,15,142,125,0.584
100,500,5,10,71,11,117,467,0.377
