run-id,N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_habitat_random,perceptual-range,matrix-permeability,mean_hab_neighbors,total_crossings,assess-top-sections
8010,100,1000,7056,1155,5817,random,20,20,0.4,1.1904761904761905,1301,0.643
1029,100,1000,7056,1524,5448,random,20,20,0.4,2.6904761904761907,4078,0.711
6677,100,1000,7056,1221,5751,random,20,20,0.4,0.4642857142857143,1019,0.609
4837,100,1000,7056,1099,5873,random,20,20,0.4,1.6666666666666667,2159,0.651
5810,100,1000,7056,1693,5279,random,20,20,0.5,2.0714285714285716,2224,0.677
1283,100,1000,7056,1263,5709,random,20,20,0.5,0,688,0.509
6579,100,1000,7056,1574,5398,random,20,20,0.5,1.4880952380952381,2219,0.522
9046,100,1000,7056,1330,5642,random,20,20,0.5,0.7142857142857143,1384,0.58
5757,100,1000,7056,1143,5829,random,20,20,0.5,1.0714285714285714,1569,0.491
6389,100,1000,7056,1494,5478,random,20,20,0.5,2.2261904761904763,2192,0.709
6897,100,1000,7056,1480,5492,random,20,20,0.5,1.8571428571428572,1117,0.541
8390,100,1000,7056,1184,5788,random,20,20,0.5,0.32142857142857145,997,0.602
2803,100,1000,7056,1375,5597,random,20,20,0.5,3.2142857142857144,2416,0.517
6318,100,1000,7056,1196,5776,random,20,20,0.5,2.107142857142857,2422,0.654
6214,100,1000,7056,1400,5572,random,20,20,0.5,0.8571428571428571,992,0.642
6101,100,1000,7056,1172,5800,random,20,20,0.5,1.7619047619047619,1971,0.559
3480,100,1000,7056,1499,5473,random,20,20,0.5,0.6428571428571429,1327,0.692
8015,100,1000,7056,1415,5557,random,20,20,0.5,0.8690476190476191,719,0.637
1422,100,1000,7056,1509,5463,random,20,20,0.5,2.6547619047619047,3828,0.815
1689,100,1000,7056,1698,5274,random,20,20,0.5,1.1785714285714286,2175,0.719
2266,100,1000,7056,1083,5889,random,20,20,0.5,1.3928571428571428,1638,0.792
7296,100,1000,7056,1529,5443,random,20,20,0.5,1.3214285714285714,1632,0.559
1861,100,1000,7056,1440,5532,random,20,20,0.5,1.1071428571428572,1284,0.451
9986,100,1000,7056,1518,5454,random,20,20,0.5,2.5357142857142856,3352,0.578
7118,100,1000,7056,1270,5702,random,20,20,0.6,2.2857142857142856,2397,0.612
4294,100,1000,7056,1515,5457,random,20,20,0.6,1.8333333333333333,2183,0.538
4637,100,1000,7056,1542,5430,random,20,20,0.6,1.2857142857142858,1447,0.553
2639,100,1000,7056,1425,5547,random,20,20,0.6,1.4285714285714286,1396,0.539
1138,100,1000,7056,1348,5624,random,20,20,0.6,0.7857142857142857,1598,0.461
7635,100,1000,7056,1245,5727,random,20,20,0.6,0,709,0.425
8396,100,1000,7056,1741,5231,random,20,20,0.6,0.75,1420,0.48
4041,100,1000,7056,1052,5920,random,20,20,0.6,0.8928571428571429,967,0.459
7759,100,1000,7056,1546,5426,random,20,20,0.6,0.9047619047619048,1513,0.531
5991,100,1000,7056,1287,5685,random,20,20,0.6,0.2857142857142857,1061,0.42
8568,100,1000,7056,1356,5616,random,20,20,0.6,0.6666666666666666,1194,0.539
2859,100,1000,7056,1469,5503,random,20,20,0.6,1,1321,0.541
9705,100,1000,7056,1233,5739,random,20,20,0.6,0.4642857142857143,793,0.484
2159,100,1000,7056,1185,5787,random,20,20,0.6,0.32142857142857145,1191,0.504
5023,100,1000,7056,1513,5459,random,20,20,0.6,0,830,0.433
3180,100,1000,7056,1568,5404,random,20,20,0.6,0.17857142857142858,1000,0.511
8868,100,1000,7056,1404,5568,random,20,20,0.6,1.1785714285714286,1350,0.576
3913,100,1000,7056,1552,5420,random,20,20,0.6,0.5952380952380952,1611,0.43
1803,100,1000,7056,1686,5286,random,20,20,0.6,0.6071428571428571,924,0.491
9252,100,1000,7056,1418,5554,random,20,20,0.6,0.6071428571428571,881,0.514
9106,100,1000,7056,1436,5536,random,20,20,0.7,1.7142857142857142,1880,0.465
2128,100,1000,7056,995,5977,random,20,20,0.7,0.42857142857142855,1625,0.469
9433,100,1000,7056,1440,5532,random,20,20,0.7,2.607142857142857,2661,0.487
7466,100,1000,7056,1250,5722,random,20,20,0.7,0.17857142857142858,1542,0.431
4301,100,1000,7056,1459,5513,random,20,20,0.7,0.8809523809523809,1364,0.441
9483,100,1000,7056,1440,5532,random,20,20,0.7,2.0357142857142856,1316,0.456
9130,100,1000,7056,1593,5379,random,20,20,0.7,2.142857142857143,1896,0.471
9938,100,1000,7056,1488,5484,random,20,20,0.7,1.619047619047619,1646,0.467
7742,100,1000,7056,1278,5694,random,20,20,0.7,0.9285714285714286,1257,0.469
3214,100,1000,7056,1554,5418,random,20,20,0.7,1.9285714285714286,1554,0.425
1066,100,1000,7056,1644,5328,random,20,20,0.7,1.3095238095238095,1678,0.424
9380,100,1000,7056,1188,5784,random,20,20,0.7,1,1785,0.431
4532,100,1000,7056,1290,5682,random,20,20,0.7,0.11904761904761904,1499,0.462
3855,100,1000,7056,1588,5384,random,20,20,0.7,1.619047619047619,1207,0.514
9812,100,1000,7056,1404,5568,random,20,20,0.7,0.9880952380952381,1083,0.428
7119,100,1000,7056,1311,5661,random,20,20,0.7,0.7857142857142857,1616,0.478
7013,100,1000,7056,1268,5704,random,20,20,0.7,1.1785714285714286,1838,0.575
5676,100,1000,7056,1330,5642,random,20,20,0.7,0.5,1089,0.495
4091,100,1000,7056,1548,5424,random,20,20,0.7,0.6785714285714286,1111,0.483
5333,100,1000,7056,1083,5889,random,20,20,0.7,1.3333333333333333,1515,0.45
4167,100,1000,7056,1561,5411,random,20,20,0.8,1.5714285714285714,1891,0.435
2498,100,1000,7056,1395,5577,random,20,20,0.8,0.2857142857142857,1420,0.434
7176,100,1000,7056,1457,5515,random,20,20,0.8,1.7976190476190477,1787,0.494
3635,100,1000,7056,1559,5413,random,20,20,0.8,0.5,1357,0.41
1773,100,1000,7056,1524,5448,random,20,20,0.8,2.4047619047619047,1672,0.46
2229,100,1000,7056,1630,5342,random,20,20,0.8,2.107142857142857,1585,0.461
7909,100,1000,7056,1644,5328,random,20,20,0.8,1.6785714285714286,1739,0.462
7085,100,1000,7056,1497,5475,random,20,20,0.8,1.8571428571428572,1300,0.414
8516,100,1000,7056,1453,5519,random,20,20,0.8,0.21428571428571427,1248,0.466
1561,100,1000,7056,1589,5383,random,20,20,0.8,0.7142857142857143,1538,0.451
3137,100,1000,7056,966,6006,random,20,20,0.8,0.7857142857142857,1606,0.43
5899,100,1000,7056,1473,5499,random,20,20,0.8,1.4166666666666667,1522,0.458
9203,100,1000,7056,1486,5486,random,20,20,0.8,1.75,1804,0.461
8043,100,1000,7056,1473,5499,random,20,20,0.8,1.2142857142857142,1650,0.404
1782,100,1000,7056,1278,5694,random,20,20,0.8,1.3214285714285714,1662,0.413
6990,100,1000,7056,1145,5827,random,20,20,0.8,0.7857142857142857,1734,0.416
6138,100,1000,7056,1533,5439,random,20,20,0.8,1.4285714285714286,1748,0.474
4090,100,1000,7056,1436,5536,random,20,20,0.8,1.0357142857142858,1740,0.403
5069,100,1000,7056,1246,5726,random,20,20,0.8,1.2261904761904763,1977,0.43
1839,100,1000,7056,1873,5099,random,20,20,0.8,0.75,1444,0.514
5986,100,1000,7056,1660,5312,random,20,20,0.9,1.2976190476190477,1587,0.406
4365,100,1000,7056,1795,5177,random,20,20,0.9,0.8214285714285714,1338,0.416
5470,100,1000,7056,1358,5614,random,20,20,0.9,0.2857142857142857,1332,0.436
9012,100,1000,7056,1412,5560,random,20,20,0.9,0.9404761904761905,1320,0.458
4485,100,1000,7056,1307,5665,random,20,20,0.9,0,1497,0.403
6484,100,1000,7056,1520,5452,random,20,20,0.9,1.5,1411,0.422
4885,100,1000,7056,1428,5544,random,20,20,0.9,1.2380952380952381,1588,0.415
7484,100,1000,7056,1263,5709,random,20,20,0.9,1.75,1517,0.413
2741,100,1000,7056,1404,5568,random,20,20,0.9,1.7023809523809523,1737,0.386
7322,100,1000,7056,1333,5639,random,20,20,0.9,0.35714285714285715,1448,0.432
5709,100,1000,7056,1567,5405,random,20,20,0.9,0,1510,0.418
2626,100,1000,7056,1340,5632,random,20,20,0.9,2.4761904761904763,1691,0.4
4990,100,1000,7056,1618,5354,random,20,20,0.9,0.7976190476190477,1256,0.395
4555,100,1000,7056,1599,5373,random,20,20,0.9,1.25,1412,0.419
4154,100,1000,7056,1352,5620,random,20,20,0.9,0.6428571428571429,1469,0.402
3688,100,1000,7056,1372,5600,random,20,20,0.9,0.9404761904761905,1619,0.424
9492,100,1000,7056,1755,5217,random,20,20,0.9,0.6190476190476191,1493,0.411
1353,100,1000,7056,1210,5762,random,20,20,0.9,0.9523809523809523,1701,0.395
3711,100,1000,7056,1264,5708,random,20,20,0.9,0.7142857142857143,1655,0.409
2091,100,1000,7056,1722,5250,random,20,20,0.9,2.880952380952381,1478,0.407
3502,100,1000,7056,1472,5500,random,20,20,1,1.619047619047619,1386,0.405
4551,100,1000,7056,1529,5443,random,20,20,1,0.6785714285714286,1724,0.385
1412,100,1000,7056,1685,5287,random,20,20,1,1.4285714285714286,1696,0.419
9644,100,1000,7056,1385,5587,random,20,20,1,0.8214285714285714,1625,0.417
1891,100,1000,7056,1316,5656,random,20,20,1,1.25,1345,0.391
8411,100,1000,7056,1180,5792,random,20,20,1,1.3928571428571428,1424,0.393
2487,100,1000,7056,1207,5765,random,20,20,1,2.4761904761904763,1700,0.378
3303,100,1000,7056,1515,5457,random,20,20,1,1.869047619047619,1599,0.39
4668,100,1000,7056,1279,5693,random,20,20,1,1.8095238095238095,1738,0.396
6376,100,1000,7056,1310,5662,random,20,20,1,0.7857142857142857,1571,0.434
2101,100,1000,7056,1569,5403,random,20,20,1,0,1651,0.42
1011,100,1000,7056,1549,5423,random,20,20,1,1.2142857142857142,1583,0.401
4201,100,1000,7056,1279,5693,random,20,20,1,2.1785714285714284,1609,0.417
3481,100,1000,7056,1681,5291,random,20,20,1,1.5357142857142858,1562,0.43
2431,100,1000,7056,1115,5857,random,20,20,1,0.40476190476190477,1530,0.395
7235,100,1000,7056,3125,3847,random,40,5,0.1,4.059523809523809,2298,0.504
3040,100,1000,7056,1278,5694,random,20,20,1,1.4047619047619047,1729,0.408
5452,100,1000,7056,1150,5822,random,20,20,1,1.5476190476190477,1581,0.407
8502,100,1000,7056,2595,4377,random,40,5,0.1,2.5952380952380953,1278,0.757
8852,100,1000,7056,2865,4107,random,40,5,0.1,2.0476190476190474,1046,0.812
1544,100,1000,7056,2871,4101,random,40,5,0.1,0.8214285714285714,203,0.69
4575,100,1000,7056,2882,4090,random,40,5,0.1,2.2976190476190474,1254,0.802
2848,100,1000,7056,3044,3928,random,40,5,0.1,3.1547619047619047,1235,0.596
1127,100,1000,7056,2774,4198,random,40,5,0.1,1.6785714285714286,477,0.866
8541,100,1000,7056,1030,5942,random,20,20,1,0.5833333333333334,1585,0.407
2997,100,1000,7056,3054,3918,random,40,5,0.1,1.6071428571428572,683,0.905
1609,100,1000,7056,2566,4406,random,40,5,0.1,2.5238095238095237,1283,0.659
3419,100,1000,7056,2556,4416,random,40,5,0.1,2.6785714285714284,1549,0.733
9260,100,1000,7056,2699,4273,random,40,5,0.1,2.1785714285714284,887,0.727
2904,100,1000,7056,2758,4214,random,40,5,0.1,1.8095238095238095,614,0.782
6802,100,1000,7056,2652,4320,random,40,5,0.1,2.5952380952380953,1162,0.633
2905,100,1000,7056,2860,4112,random,40,5,0.1,3.6666666666666665,1714,0.555
6109,100,1000,7056,2645,4327,random,40,5,0.1,2.1666666666666665,1217,0.853
8344,100,1000,7056,963,6009,random,20,20,1,0.7619047619047619,1683,0.405
7205,100,1000,7056,2648,4324,random,40,5,0.1,1.8452380952380953,1215,0.843
8240,100,1000,7056,2825,4147,random,40,5,0.1,2.0357142857142856,1665,0.81
6142,100,1000,7056,1557,5415,random,20,20,1,1.5,1601,0.417
8064,100,1000,7056,3075,3897,random,40,5,0.1,2.2857142857142856,1346,0.787
9911,100,1000,7056,2774,4198,random,40,5,0.1,1.119047619047619,493,0.826
7367,100,1000,7056,2964,4008,random,40,5,0.1,3.6904761904761907,2278,0.532
6004,100,1000,7056,2568,4404,random,40,5,0.2,1.5476190476190477,937,0.809
9429,100,1000,7056,2599,4373,random,40,5,0.2,2.0833333333333335,986,0.721
2545,100,1000,7056,3004,3968,random,40,5,0.2,1.869047619047619,682,0.733
6017,100,1000,7056,2910,4062,random,40,5,0.2,3.4761904761904763,2010,0.497
5574,100,1000,7056,2399,4573,random,40,5,0.2,1.8571428571428572,995,0.755
8794,100,1000,7056,2593,4379,random,40,5,0.2,1.869047619047619,1108,0.737
1112,100,1000,7056,2704,4268,random,40,5,0.2,2.5833333333333335,1440,0.69
6444,100,1000,7056,2656,4316,random,40,5,0.2,2.619047619047619,1209,0.684
9508,100,1000,7056,2706,4266,random,40,5,0.2,1.1071428571428572,462,0.786
5241,100,1000,7056,2338,4634,random,40,5,0.2,2.0476190476190474,1310,0.773
7397,100,1000,7056,2633,4339,random,40,5,0.2,2.8214285714285716,1188,0.634
6431,100,1000,7056,2421,4551,random,40,5,0.2,2.8452380952380953,2154,0.611
6101,100,1000,7056,2426,4546,random,40,5,0.2,2.0833333333333335,1216,0.655
5923,100,1000,7056,2805,4167,random,40,5,0.2,2.857142857142857,1527,0.657
5482,100,1000,7056,2895,4077,random,40,5,0.2,3.761904761904762,2222,0.507
8231,100,1000,7056,2675,4297,random,40,5,0.2,1.5833333333333333,821,0.75
9905,100,1000,7056,2773,4199,random,40,5,0.2,2.5357142857142856,1840,0.598
1429,100,1000,7056,2463,4509,random,40,5,0.2,3.761904761904762,1983,0.506
8448,100,1000,7056,2707,4265,random,40,5,0.2,3.261904761904762,1568,0.538
3282,100,1000,7056,2406,4566,random,40,5,0.3,1.6547619047619047,1002,0.643
4065,100,1000,7056,2832,4140,random,40,5,0.2,2.3452380952380953,1182,0.697
1249,100,1000,7056,3170,3802,random,40,5,0.3,2.8452380952380953,1067,0.631
5034,100,1000,7056,2398,4574,random,40,5,0.3,2.3095238095238093,1520,0.616
7543,100,1000,7056,2636,4336,random,40,5,0.3,2.3095238095238093,1509,0.686
7858,100,1000,7056,2881,4091,random,40,5,0.3,1.7738095238095237,1151,0.742
8558,100,1000,7056,2691,4281,random,40,5,0.3,3.3214285714285716,1688,0.541
4132,100,1000,7056,2790,4182,random,40,5,0.3,2.75,1416,0.556
2045,100,1000,7056,2562,4410,random,40,5,0.3,1.8452380952380953,1418,0.702
1223,100,1000,7056,2786,4186,random,40,5,0.3,2.238095238095238,1009,0.667
9054,100,1000,7056,2660,4312,random,40,5,0.3,1.4047619047619047,1170,0.74
8911,100,1000,7056,3028,3944,random,40,5,0.3,3.369047619047619,1368,0.48
5617,100,1000,7056,3137,3835,random,40,5,0.3,2.119047619047619,882,0.608
2476,100,1000,7056,3123,3849,random,40,5,0.3,2.8214285714285716,1281,0.542
2251,100,1000,7056,2961,4011,random,40,5,0.3,1.8214285714285714,858,0.591
7289,100,1000,7056,2772,4200,random,40,5,0.3,2.0238095238095237,1063,0.628
6510,100,1000,7056,2826,4146,random,40,5,0.3,0.5833333333333334,501,0.483
8889,100,1000,7056,2723,4249,random,40,5,0.3,1.8928571428571428,1054,0.582
4217,100,1000,7056,2983,3989,random,40,5,0.3,2.261904761904762,1144,0.689
1994,100,1000,7056,2356,4616,random,40,5,0.3,2.738095238095238,1173,0.564
3210,100,1000,7056,2757,4215,random,40,5,0.3,1.3452380952380953,659,0.69
7074,100,1000,7056,2881,4091,random,40,5,0.4,2.6904761904761907,1191,0.5
1201,100,1000,7056,2875,4097,random,40,5,0.4,2.2261904761904763,1062,0.52
1462,100,1000,7056,3243,3729,random,40,5,0.4,5.095238095238095,1712,0.376
2090,100,1000,7056,2680,4292,random,40,5,0.4,1.8214285714285714,1002,0.629
3529,100,1000,7056,2922,4050,random,40,5,0.4,2.25,1043,0.575
1679,100,1000,7056,2452,4520,random,40,5,0.4,2.6547619047619047,1609,0.497
2216,100,1000,7056,2831,4141,random,40,5,0.4,0.7619047619047619,571,0.715
9145,100,1000,7056,2807,4165,random,40,5,0.4,1.8452380952380953,935,0.56
3474,100,1000,7056,3146,3826,random,40,5,0.4,1.9642857142857142,947,0.603
7814,100,1000,7056,2985,3987,random,40,5,0.4,3.0952380952380953,1363,0.533
9599,100,1000,7056,2455,4517,random,40,5,0.4,2.5476190476190474,1449,0.549
6594,100,1000,7056,2839,4133,random,40,5,0.4,0.9285714285714286,777,0.528
6213,100,1000,7056,2925,4047,random,40,5,0.4,1.3571428571428572,737,0.554
4772,100,1000,7056,3087,3885,random,40,5,0.4,1.8333333333333333,1118,0.591
4748,100,1000,7056,2824,4148,random,40,5,0.4,2.9166666666666665,1573,0.545
9383,100,1000,7056,2583,4389,random,40,5,0.4,2.8452380952380953,1453,0.524
4240,100,1000,7056,3070,3902,random,40,5,0.4,3.369047619047619,1300,0.436
2406,100,1000,7056,2990,3982,random,40,5,0.4,4.035714285714286,1853,0.438
5373,100,1000,7056,2758,4214,random,40,5,0.4,2.2142857142857144,1275,0.594
3226,100,1000,7056,2740,4232,random,40,5,0.5,2.130952380952381,1066,0.52
4321,100,1000,7056,2711,4261,random,40,5,0.4,2.607142857142857,1413,0.569
4266,100,1000,7056,2902,4070,random,40,5,0.5,2.5357142857142856,1158,0.496
4302,100,1000,7056,2728,4244,random,40,5,0.5,1.4761904761904763,1105,0.439
3453,100,1000,7056,2924,4048,random,40,5,0.5,2.7261904761904763,1085,0.42
8911,100,1000,7056,2425,4547,random,40,5,0.5,0.14285714285714285,596,0.421
2124,100,1000,7056,2493,4479,random,40,5,0.5,3.6785714285714284,1765,0.423
7200,100,1000,7056,2586,4386,random,40,5,0.5,1.9047619047619047,1002,0.459
3150,100,1000,7056,3013,3959,random,40,5,0.5,2.4523809523809526,1479,0.469
3985,100,1000,7056,2539,4433,random,40,5,0.5,2.619047619047619,1108,0.437
1354,100,1000,7056,2658,4314,random,40,5,0.5,2.0238095238095237,1123,0.561
7389,100,1000,7056,2573,4399,random,40,5,0.5,2.9523809523809526,1594,0.502
4786,100,1000,7056,3035,3937,random,40,5,0.5,2.119047619047619,1334,0.478
7189,100,1000,7056,2892,4080,random,40,5,0.5,0.7976190476190477,826,0.432
3292,100,1000,7056,2838,4134,random,40,5,0.5,2.511904761904762,1153,0.552
3544,100,1000,7056,2450,4522,random,40,5,0.5,2.392857142857143,1076,0.446
9977,100,1000,7056,2410,4562,random,40,5,0.5,1.5833333333333333,1321,0.54
6228,100,1000,7056,2581,4391,random,40,5,0.5,3.392857142857143,1653,0.43
2268,100,1000,7056,2937,4035,random,40,5,0.5,2.119047619047619,1065,0.467
2172,100,1000,7056,2769,4203,random,40,5,0.5,3.011904761904762,1305,0.426
6452,100,1000,7056,2506,4466,random,40,5,0.5,2.107142857142857,1251,0.502
3063,100,1000,7056,3040,3932,random,40,5,0.6,3.238095238095238,1397,0.405
9512,100,1000,7056,2988,3984,random,40,5,0.6,1.619047619047619,947,0.427
7923,100,1000,7056,3071,3901,random,40,5,0.6,1.5,1020,0.466
1279,100,1000,7056,2874,4098,random,40,5,0.6,2.75,1386,0.438
5006,100,1000,7056,2876,4096,random,40,5,0.6,1.8333333333333333,1251,0.46
6658,100,1000,7056,2465,4507,random,40,5,0.6,1.1547619047619047,896,0.41
5653,100,1000,7056,2784,4188,random,40,5,0.6,4.011904761904762,1766,0.392
8707,100,1000,7056,2628,4344,random,40,5,0.6,3.1904761904761907,1467,0.423
5702,100,1000,7056,2802,4170,random,40,5,0.6,3.119047619047619,1342,0.405
1144,100,1000,7056,3097,3875,random,40,5,0.6,3.380952380952381,1197,0.405
7379,100,1000,7056,2546,4426,random,40,5,0.6,2.0476190476190474,1342,0.419
8974,100,1000,7056,2636,4336,random,40,5,0.6,2.7857142857142856,1601,0.45
3259,100,1000,7056,3073,3899,random,40,5,0.6,4.380952380952381,1472,0.406
7631,100,1000,7056,3257,3715,random,40,5,0.6,2.5238095238095237,1046,0.391
3206,100,1000,7056,2643,4329,random,40,5,0.6,2.4404761904761907,1125,0.429
7390,100,1000,7056,2803,4169,random,40,5,0.6,2.7857142857142856,1326,0.443
5837,100,1000,7056,2897,4075,random,40,5,0.6,3.25,1523,0.395
9763,100,1000,7056,3110,3862,random,40,5,0.6,2.5714285714285716,968,0.459
7699,100,1000,7056,3025,3947,random,40,5,0.6,3.3452380952380953,1282,0.422
6318,100,1000,7056,2792,4180,random,40,5,0.6,1.2380952380952381,802,0.44
8893,100,1000,7056,2763,4209,random,40,5,0.7,2.7857142857142856,1233,0.379
3229,100,1000,7056,3034,3938,random,40,5,0.7,1.619047619047619,1122,0.384
8445,100,1000,7056,2475,4497,random,40,5,0.7,0.5119047619047619,997,0.361
2527,100,1000,7056,2623,4349,random,40,5,0.7,0.8214285714285714,1281,0.37
1861,100,1000,7056,2838,4134,random,40,5,0.7,1.9404761904761905,1264,0.359
8960,100,1000,7056,2654,4318,random,40,5,0.7,2.3333333333333335,1386,0.393
2535,100,1000,7056,2579,4393,random,40,5,0.7,2.1547619047619047,1170,0.409
2977,100,1000,7056,2585,4387,random,40,5,0.7,1.4880952380952381,911,0.44
8623,100,1000,7056,3131,3841,random,40,5,0.7,2.119047619047619,1184,0.398
5977,100,1000,7056,2725,4247,random,40,5,0.7,2.4285714285714284,1465,0.42
5218,100,1000,7056,2977,3995,random,40,5,0.7,1.8928571428571428,1405,0.409
2515,100,1000,7056,2810,4162,random,40,5,0.7,1.2857142857142858,1151,0.425
5278,100,1000,7056,2840,4132,random,40,5,0.7,2.7976190476190474,1520,0.359
9342,100,1000,7056,2392,4580,random,40,5,0.7,1.5119047619047619,1222,0.489
3838,100,1000,7056,3246,3726,random,40,5,0.7,3.6904761904761907,1323,0.382
7074,100,1000,7056,2759,4213,random,40,5,0.7,1.7142857142857142,1249,0.387
5756,100,1000,7056,2410,4562,random,40,5,0.7,1.7380952380952381,1167,0.367
7958,100,1000,7056,3256,3716,random,40,5,0.7,2.1785714285714284,1181,0.378
7272,100,1000,7056,2905,4067,random,40,5,0.7,2.75,1096,0.365
8894,100,1000,7056,2826,4146,random,40,5,0.7,2.2261904761904763,1274,0.432
4018,100,1000,7056,2985,3987,random,40,5,0.8,3.0714285714285716,1225,0.417
9486,100,1000,7056,2518,4454,random,40,5,0.8,3.0714285714285716,1186,0.378
8190,100,1000,7056,2808,4164,random,40,5,0.8,2.2023809523809526,1171,0.373
7819,100,1000,7056,2677,4295,random,40,5,0.8,1.380952380952381,1074,0.337
9772,100,1000,7056,3101,3871,random,40,5,0.8,3.5476190476190474,1156,0.344
4220,100,1000,7056,2589,4383,random,40,5,0.8,5.059523809523809,1518,0.34
8827,100,1000,7056,2665,4307,random,40,5,0.8,2.5,1220,0.379
8276,100,1000,7056,2989,3983,random,40,5,0.8,1.5,1306,0.365
1195,100,1000,7056,2668,4304,random,40,5,0.8,4.095238095238095,1388,0.378
3018,100,1000,7056,3022,3950,random,40,5,0.8,3.357142857142857,1452,0.36
8767,100,1000,7056,2866,4106,random,40,5,0.8,3.4047619047619047,1327,0.356
9416,100,1000,7056,2733,4239,random,40,5,0.8,3.3452380952380953,1274,0.372
8181,100,1000,7056,2467,4505,random,40,5,0.8,1.9880952380952381,1331,0.347
5575,100,1000,7056,2569,4403,random,40,5,0.8,3.5238095238095237,1193,0.334
6715,100,1000,7056,2886,4086,random,40,5,0.8,2.011904761904762,1113,0.379
3431,100,1000,7056,3495,3477,random,40,5,0.8,2.5357142857142856,1264,0.371
7686,100,1000,7056,2698,4274,random,40,5,0.8,1.619047619047619,1103,0.408
5508,100,1000,7056,2658,4314,random,40,5,0.8,3.761904761904762,1262,0.362
1553,100,1000,7056,2740,4232,random,40,5,0.8,3.0714285714285716,1413,0.353
5512,100,1000,7056,2767,4205,random,40,5,0.9,2.6904761904761907,1229,0.354
9971,100,1000,7056,2819,4153,random,40,5,0.8,2.0238095238095237,1254,0.32
6840,100,1000,7056,3026,3946,random,40,5,0.9,4.154761904761905,1330,0.335
3546,100,1000,7056,2532,4440,random,40,5,0.9,2.7857142857142856,1306,0.336
4414,100,1000,7056,2945,4027,random,40,5,0.9,3.6666666666666665,1144,0.357
5402,100,1000,7056,2568,4404,random,40,5,0.9,0.8214285714285714,1071,0.35
5836,100,1000,7056,3159,3813,random,40,5,0.9,0.9285714285714286,1206,0.426
5220,100,1000,7056,2994,3978,random,40,5,0.9,3.2976190476190474,1032,0.352
3994,100,1000,7056,2734,4238,random,40,5,0.9,1.7261904761904763,960,0.341
9171,100,1000,7056,2553,4419,random,40,5,0.9,5.238095238095238,1166,0.347
7447,100,1000,7056,3157,3815,random,40,5,0.9,3.119047619047619,1442,0.352
6198,100,1000,7056,2634,4338,random,40,5,0.9,2.75,1329,0.345
8729,100,1000,7056,2520,4452,random,40,5,0.9,2.8214285714285716,1265,0.342
8078,100,1000,7056,2924,4048,random,40,5,0.9,2.7261904761904763,1246,0.376
2540,100,1000,7056,2697,4275,random,40,5,0.9,2.107142857142857,1282,0.324
1833,100,1000,7056,2826,4146,random,40,5,0.9,1.3333333333333333,1259,0.333
3836,100,1000,7056,2784,4188,random,40,5,0.9,2.0714285714285716,1273,0.349
9243,100,1000,7056,3187,3785,random,40,5,0.9,2.011904761904762,1255,0.35
6019,100,1000,7056,2763,4209,random,40,5,0.9,2.261904761904762,1238,0.357
5936,100,1000,7056,3060,3912,random,40,5,0.9,1.5833333333333333,1311,0.36
8053,100,1000,7056,3046,3926,random,40,5,1,0.11904761904761904,1249,0.342
5059,100,1000,7056,3012,3960,random,40,5,0.9,1.8571428571428572,1028,0.34
2183,100,1000,7056,2787,4185,random,40,5,1,3.9285714285714284,1124,0.356
1881,100,1000,7056,2898,4074,random,40,5,1,3.2976190476190474,1298,0.335
6175,100,1000,7056,2889,4083,random,40,5,1,2.5238095238095237,1109,0.338
5555,100,1000,7056,2769,4203,random,40,5,1,1.4880952380952381,1162,0.372
1540,100,1000,7056,3166,3806,random,40,5,1,1.1666666666666667,1368,0.349
3044,100,1000,7056,2983,3989,random,40,5,1,1.5714285714285714,1155,0.366
3552,100,1000,7056,2892,4080,random,40,5,1,1.4761904761904763,1258,0.389
1523,100,1000,7056,2683,4289,random,40,5,1,2.107142857142857,1361,0.323
6107,100,1000,7056,2585,4387,random,40,5,1,2.357142857142857,1213,0.331
7917,100,1000,7056,2912,4060,random,40,5,1,3.4285714285714284,1161,0.37
7636,100,1000,7056,2875,4097,random,40,5,1,0.9166666666666666,1192,0.341
3038,100,1000,7056,2774,4198,random,40,5,1,2.261904761904762,1328,0.346
3260,100,1000,7056,2772,4200,random,40,5,1,1.5357142857142858,1092,0.353
4117,100,1000,7056,2567,4405,random,40,5,1,1.7857142857142858,1349,0.342
4213,100,1000,7056,2856,4116,random,40,5,1,4.190476190476191,1290,0.356
6877,100,1000,7056,3186,3786,random,40,5,1,2.3214285714285716,1298,0.338
4686,100,1000,7056,2934,4038,random,40,5,1,2.9285714285714284,1286,0.353
7383,100,1000,7056,2714,4258,random,40,5,1,3.142857142857143,1145,0.339
8243,100,1000,7056,2497,4475,random,40,5,1,3.0833333333333335,1227,0.341
6429,100,1000,7056,2730,4242,random,40,10,0.1,1.4761904761904763,280,0.739
8265,100,1000,7056,2550,4422,random,40,10,0.1,2.9761904761904763,2228,0.862
4398,100,1000,7056,2562,4410,random,40,10,0.1,2.6904761904761907,1643,0.891
2148,100,1000,7056,3014,3958,random,40,10,0.1,1.8214285714285714,968,0.876
5735,100,1000,7056,3144,3828,random,40,10,0.1,2.5595238095238093,1071,0.742
9805,100,1000,7056,2756,4216,random,40,10,0.1,2.369047619047619,827,0.74
7822,100,1000,7056,3051,3921,random,40,10,0.1,3.392857142857143,1253,0.678
